exporter,importer,sector,industry,year,trade
PER,COL,3,79,2016,0.0
PER,ARG,3,79,2014,0.0
PER,BRA,3,79,2016,0.0
PER,CHL,3,79,2012,0.0
ARG,CAN,3,79,2018,0.0
PER,USA,3,79,2012,0.0
CAN,COL,3,79,2011,0.0
CHL,COL,3,79,2012,0.0
MEX,BRA,3,79,2019,0.0
PER,CAN,3,79,2012,0.0
CHL,ARG,3,79,2012,0.0
ARG,MEX,3,79,2019,0.0
MEX,PER,3,79,2013,0.0
BRA,ARG,3,79,2013,0.0
ARG,PER,3,79,2017,0.0
CAN,COL,3,79,2010,0.0
CAN,COL,3,79,2018,0.0
PER,USA,3,79,2010,0.0
CAN,COL,3,79,2013,0.0
CAN,CHL,3,79,2019,0.0
CHL,ARG,3,79,2013,0.0
ARG,PER,3,79,2016,0.0
CAN,MEX,3,79,2017,0.0
MEX,CAN,3,79,2010,0.0
PER,COL,3,79,2017,0.0
PER,USA,3,79,2017,0.0
COL,PER,3,79,2015,0.0
CHL,USA,3,79,2010,0.0
CAN,PER,3,79,2014,0.0
MEX,CAN,3,79,2015,0.0
MEX,PER,3,79,2016,0.0
MEX,PER,3,79,2015,0.0
ARG,CAN,3,79,2012,0.0
MEX,CAN,3,79,2017,0.0
MEX,BRA,3,79,2012,0.0
MEX,BRA,3,79,2011,0.0
MEX,ARG,3,79,2019,0.0
MEX,ARG,3,79,2017,0.0
BRA,COL,3,79,2010,0.0
MEX,ARG,3,79,2012,0.0
COL,CHL,3,79,2016,0.0
MEX,PER,3,79,2010,0.0
CAN,MEX,3,79,2012,0.0
BRA,USA,3,79,2014,0.0
PER,BRA,3,79,2010,0.0
ARG,USA,3,79,2013,0.0
ARG,PER,3,79,2013,0.0
PER,USA,3,79,2014,0.0
CHL,USA,3,79,2011,0.0
CAN,COL,3,79,2016,0.0
ARG,MEX,3,79,2010,0.0
USA,ARG,3,79,2016,0.0
BRA,CHL,3,79,2019,0.0
PER,CHL,3,79,2016,0.0
ARG,PER,3,79,2015,0.0
BRA,MEX,3,79,2018,0.0
ARG,CAN,3,79,2016,0.0
CAN,PER,3,79,2013,0.0
CHL,COL,3,79,2015,0.0
CAN,ARG,3,79,2011,0.0
BRA,USA,3,79,2015,0.0
ARG,USA,3,79,2011,0.0
BRA,MEX,3,79,2016,0.0
PER,BRA,3,79,2014,0.0
BRA,COL,3,79,2018,0.0
CAN,COL,3,79,2015,0.0
BRA,ARG,3,79,2015,0.0
COL,USA,3,79,2019,0.0
PER,BRA,3,79,2011,0.0
MEX,CHL,3,79,2013,0.0
MEX,BRA,3,79,2018,0.0
BRA,ARG,3,79,2010,0.0
ARG,CAN,3,79,2013,0.0
BRA,MEX,3,79,2017,0.0
BRA,MEX,3,79,2010,0.0
ARG,PER,3,79,2014,0.0
CAN,ARG,3,79,2018,0.0
USA,ARG,3,79,2015,0.0
PER,CAN,3,79,2010,0.0
BRA,CAN,3,79,2014,0.0
BRA,CHL,3,79,2013,0.0
BRA,COL,3,79,2015,0.0
BRA,PER,3,79,2017,0.0
CHL,MEX,3,79,2015,0.0
CAN,BRA,3,79,2012,0.0
BRA,PER,3,79,2014,0.0
MEX,CHL,3,79,2016,0.0
CAN,CHL,3,79,2011,0.0
ARG,CAN,3,79,2014,0.0
COL,PER,3,79,2017,0.0
MEX,CHL,3,79,2017,0.0
MEX,BRA,3,79,2016,0.0
BRA,ARG,3,79,2012,0.0
MEX,CHL,3,79,2015,0.0
CHL,ARG,3,79,2010,0.0
CAN,MEX,3,79,2013,0.0
CAN,COL,3,79,2017,0.0
COL,PER,3,79,2016,0.0
CHL,USA,3,79,2017,0.0
BRA,CHL,3,79,2015,0.0
BRA,CHL,3,79,2018,0.0
BRA,MEX,3,79,2019,0.0
ARG,USA,3,79,2015,0.0
CHL,MEX,3,79,2014,0.0
CAN,PER,3,79,2016,0.0
COL,PER,3,79,2019,0.0
BRA,CAN,3,79,2013,0.0
PER,CHL,3,79,2017,0.0
MEX,BRA,3,79,2013,0.0
CHL,USA,3,79,2015,0.0
CAN,PER,3,79,2017,0.0
MEX,CAN,3,79,2018,0.0
CAN,ARG,3,79,2010,0.0
CHL,MEX,3,79,2010,0.0
COL,ARG,3,79,2019,0.0
BRA,CHL,3,79,2011,0.0
CAN,PER,3,79,2019,0.0
BRA,PER,3,79,2015,0.0
CAN,PER,3,79,2011,0.0
BRA,CAN,3,79,2016,0.0
MEX,ARG,3,79,2013,0.0
COL,ARG,3,79,2018,0.0
CHL,COL,3,79,2018,0.0
BRA,PER,3,79,2019,0.0
CHL,USA,3,79,2016,0.0
PER,CAN,3,79,2014,0.0
BRA,COL,3,79,2016,0.0
PER,ARG,3,79,2010,0.0
CHL,PER,3,79,2014,0.0
CAN,CHL,3,79,2018,0.0
ARG,USA,3,79,2010,0.0
CHL,COL,3,79,2010,0.0
ARG,CAN,3,79,2017,0.0
BRA,PER,3,79,2016,0.0
BRA,COL,3,79,2012,0.0
CHL,PER,3,79,2018,0.0
PER,CAN,3,79,2017,0.0
BRA,USA,3,79,2019,0.0
MEX,CHL,3,79,2011,0.0
BRA,CAN,3,79,2011,0.0
MEX,PER,3,79,2014,0.0
CAN,PER,3,79,2015,0.0
CHL,BRA,3,79,2018,0.0
PER,COL,3,79,2014,0.0
ARG,USA,3,79,2012,0.0
CHL,USA,3,79,2013,0.0
CAN,MEX,3,79,2018,0.0
MEX,CAN,3,79,2014,0.0
CAN,CHL,3,79,2014,0.0
MEX,PER,3,79,2012,0.0
ARG,PER,3,79,2019,0.0
MEX,CHL,3,79,2018,0.0
MEX,PER,3,79,2011,0.0
MEX,ARG,3,79,2018,0.0
BRA,USA,3,79,2016,0.0
CHL,PER,3,79,2016,0.0
PER,COL,3,79,2011,0.0
PER,CAN,3,79,2011,0.0
CHL,PER,3,79,2017,0.0
CAN,CHL,3,79,2012,0.0
PER,CAN,3,79,2016,0.0
PER,ARG,3,79,2017,0.0
CAN,BRA,3,79,2019,0.0
BRA,CAN,3,79,2018,0.0
BRA,CAN,3,79,2010,0.0
CHL,PER,3,79,2015,0.0
COL,ARG,3,79,2013,0.0
MEX,PER,3,79,2018,0.0
BRA,ARG,3,79,2014,0.0
ARG,USA,3,79,2017,0.0
PER,ARG,3,79,2011,0.0
CHL,COL,3,79,2014,0.0
ARG,MEX,3,79,2012,0.0
CAN,PER,3,79,2012,0.0
MEX,ARG,3,79,2011,0.0
CHL,PER,3,79,2019,0.0
CHL,PER,3,79,2010,0.0
CHL,MEX,3,79,2019,0.0
MEX,ARG,3,79,2015,0.0
CAN,ARG,3,79,2013,0.0
CHL,COL,3,79,2016,0.0
CHL,COL,3,79,2011,0.0
CHL,ARG,3,79,2011,0.0
CHL,ARG,3,79,2016,0.0
CAN,COL,3,79,2014,0.0
MEX,BRA,3,79,2014,0.0
CAN,CHL,3,79,2017,0.0
CAN,PER,3,79,2010,0.0
CAN,MEX,3,79,2019,0.0
CAN,MEX,3,79,2015,0.0
CAN,BRA,3,79,2017,0.0
CAN,BRA,3,79,2015,0.0
CAN,ARG,3,79,2019,0.0
CAN,ARG,3,79,2017,0.0
CAN,ARG,3,79,2016,0.0
CHL,USA,3,79,2014,0.0
CAN,PER,3,79,2018,0.0
CAN,BRA,3,79,2016,0.0
CAN,ARG,3,79,2012,0.0
CAN,CHL,3,79,2010,0.0
CHL,MEX,3,79,2012,0.0
CHL,PER,3,79,2013,0.0
CHL,COL,3,79,2017,0.0
BRA,CHL,3,79,2010,0.0
BRA,MEX,3,79,2013,0.0
BRA,MEX,3,79,2012,0.0
MEX,ARG,3,79,2014,0.0
BRA,COL,3,79,2013,0.0
BRA,CAN,3,79,2012,0.0
CHL,ARG,3,79,2014,0.0
CAN,COL,3,79,2012,0.0
MEX,BRA,3,79,2010,0.0
COL,CHL,3,79,2015,0.0
BRA,CHL,3,79,2017,0.0
BRA,ARG,3,79,2017,0.0
MEX,PER,3,79,2017,0.0
BRA,CHL,3,79,2016,0.0
BRA,MEX,3,79,2011,0.0
MEX,ARG,3,79,2010,0.0
CHL,MEX,3,79,2018,0.0
MEX,CAN,3,79,2016,0.0
ARG,PER,3,79,2012,0.0
BRA,PER,3,79,2011,0.0
CHL,MEX,3,79,2017,0.0
MEX,PER,3,79,2019,0.0
BRA,CHL,3,79,2012,0.0
CHL,PER,3,79,2012,0.0
PER,CHL,3,79,2014,0.0
PER,COL,3,79,2010,0.0
ARG,CAN,3,79,2019,0.0
ARG,MEX,3,79,2018,0.0
ARG,USA,3,79,2016,0.0
ARG,USA,3,79,2014,0.0
ARG,PER,3,79,2018,0.0
ARG,CAN,3,79,2011,0.0
ARG,CAN,3,79,2010,0.0
BRA,CHL,3,79,2014,0.0
ARG,USA,3,79,2018,0.0
BRA,CAN,3,79,2015,0.0
MEX,BRA,3,79,2017,0.0
COL,PER,3,79,2018,0.0
CAN,ARG,3,79,2015,0.0
CAN,ARG,3,79,2014,0.0
BRA,PER,3,79,2013,0.0
CAN,MEX,3,79,2014,0.0
MEX,CHL,3,79,2019,0.0
CAN,MEX,3,79,2016,0.0
BRA,ARG,3,80,2010,95.289429
CAN,ARG,3,80,2010,35.473045
CHL,ARG,3,80,2010,1.5126620000000002
COL,ARG,3,80,2010,0.146701
MEX,ARG,3,80,2010,0.046741000000000005
USA,ARG,3,80,2010,538.022321
ARG,BRA,3,80,2010,1317.070396
CAN,BRA,3,80,2010,37.557783
CHL,BRA,3,80,2010,3.528675
COL,BRA,3,80,2010,2.9098580000000003
MEX,BRA,3,80,2010,0.523087
USA,BRA,3,80,2010,3430.620299
ARG,CAN,3,80,2010,23.452303
BRA,CAN,3,80,2010,13.390908
CHL,CAN,3,80,2010,0.009612
COL,CAN,3,80,2010,0.0013880000000000001
MEX,CAN,3,80,2010,228.203115
PER,CAN,3,80,2010,352.010418
USA,CAN,3,80,2010,5644.729604
ARG,CHL,3,80,2010,442.937657
BRA,CHL,3,80,2010,5.1186169999999995
CAN,CHL,3,80,2010,137.84121000000002
COL,CHL,3,80,2010,2.608402
MEX,CHL,3,80,2010,2.1864169999999996
PER,CHL,3,80,2010,6.636584
USA,CHL,3,80,2010,2218.3718879999997
ARG,COL,3,80,2010,0.006502
BRA,COL,3,80,2010,1.7528150000000002
CAN,COL,3,80,2010,13.068359
CHL,COL,3,80,2010,0.326565
MEX,COL,3,80,2010,68.82431700000001
PER,COL,3,80,2010,1.569677
USA,COL,3,80,2010,1592.706371
ARG,MEX,3,80,2010,64.17981800000001
BRA,MEX,3,80,2010,15.286544000000001
CAN,MEX,3,80,2010,104.400983
CHL,MEX,3,80,2010,7.000000000000001e-06
COL,MEX,3,80,2010,66.222571
PER,MEX,3,80,2010,62.147222
USA,MEX,3,80,2010,15005.919466999998
ARG,PER,3,80,2010,0.9844780000000001
BRA,PER,3,80,2010,17.039501
CAN,PER,3,80,2010,1.018716
CHL,PER,3,80,2010,95.779551
COL,PER,3,80,2010,20.343528
MEX,PER,3,80,2010,2.248685
USA,PER,3,80,2010,1055.934913
ARG,USA,3,80,2010,337.593299
BRA,USA,3,80,2010,669.818618
CAN,USA,3,80,2010,17018.851195
CHL,USA,3,80,2010,76.64972
COL,USA,3,80,2010,699.999477
MEX,USA,3,80,2010,3936.1180170000002
PER,USA,3,80,2010,716.480826
BRA,ARG,3,80,2011,209.438137
CAN,ARG,3,80,2011,276.394089
CHL,ARG,3,80,2011,0.867801
COL,ARG,3,80,2011,5.137425
MEX,ARG,3,80,2011,0.139511
PER,ARG,3,80,2011,2.8000000000000003e-05
USA,ARG,3,80,2011,1099.3224810000002
ARG,BRA,3,80,2011,1566.8872310000002
CAN,BRA,3,80,2011,37.791340999999996
COL,BRA,3,80,2011,3.7644949999999997
MEX,BRA,3,80,2011,35.316972
PER,BRA,3,80,2011,0.037319
USA,BRA,3,80,2011,4725.6742460000005
ARG,CAN,3,80,2011,0.0035229999999999997
BRA,CAN,3,80,2011,7.731503999999999
COL,CAN,3,80,2011,0.08371100000000001
MEX,CAN,3,80,2011,670.5643110000001
PER,CAN,3,80,2011,358.077436
USA,CAN,3,80,2011,10084.135793000001
ARG,CHL,3,80,2011,470.787462
BRA,CHL,3,80,2011,6.081616
CAN,CHL,3,80,2011,43.381101
COL,CHL,3,80,2011,3.059914
MEX,CHL,3,80,2011,1.6931060000000002
PER,CHL,3,80,2011,166.627083
USA,CHL,3,80,2011,5150.946063
ARG,COL,3,80,2011,14.863819
BRA,COL,3,80,2011,5.07146
CAN,COL,3,80,2011,21.194537
CHL,COL,3,80,2011,0.263771
MEX,COL,3,80,2011,411.257294
PER,COL,3,80,2011,60.18398199999999
USA,COL,3,80,2011,2552.842469
ARG,MEX,3,80,2011,0.857621
BRA,MEX,3,80,2011,0.41853599999999996
CAN,MEX,3,80,2011,84.972802
CHL,MEX,3,80,2011,0.000167
COL,MEX,3,80,2011,7.865292999999999
PER,MEX,3,80,2011,172.167576
USA,MEX,3,80,2011,25212.179928999998
ARG,PER,3,80,2011,0.664856
BRA,PER,3,80,2011,14.479370999999999
CAN,PER,3,80,2011,1.588171
CHL,PER,3,80,2011,147.083806
COL,PER,3,80,2011,20.236928
MEX,PER,3,80,2011,2.062141
USA,PER,3,80,2011,1833.648914
ARG,USA,3,80,2011,100.51398499999999
BRA,USA,3,80,2011,1247.449446
CAN,USA,3,80,2011,19531.060285
CHL,USA,3,80,2011,60.390349
COL,USA,3,80,2011,1384.016306
MEX,USA,3,80,2011,4343.72394
PER,USA,3,80,2011,1067.809581
BRA,ARG,3,80,2012,164.309708
CAN,ARG,3,80,2012,91.997202
CHL,ARG,3,80,2012,0.676854
COL,ARG,3,80,2012,0.161794
MEX,ARG,3,80,2012,0.108244
USA,ARG,3,80,2012,1737.0608760000002
ARG,BRA,3,80,2012,1034.134215
CAN,BRA,3,80,2012,6.508282
CHL,BRA,3,80,2012,0.1727
COL,BRA,3,80,2012,5.014241999999999
MEX,BRA,3,80,2012,130.082749
PER,BRA,3,80,2012,200.054833
USA,BRA,3,80,2012,4937.469072
ARG,CAN,3,80,2012,0.00049
BRA,CAN,3,80,2012,44.068939
CHL,CAN,3,80,2012,0.0015220000000000001
COL,CAN,3,80,2012,15.958719
MEX,CAN,3,80,2012,372.431711
PER,CAN,3,80,2012,29.937671
USA,CAN,3,80,2012,10816.745013
ARG,CHL,3,80,2012,268.560287
BRA,CHL,3,80,2012,6.8114419999999996
CAN,CHL,3,80,2012,44.362155
COL,CHL,3,80,2012,4.460785
MEX,CHL,3,80,2012,1.582103
PER,CHL,3,80,2012,206.153717
USA,CHL,3,80,2012,6362.71702
ARG,COL,3,80,2012,0.022986000000000003
BRA,COL,3,80,2012,3.7977529999999997
CAN,COL,3,80,2012,3.631728
CHL,COL,3,80,2012,0.023297
MEX,COL,3,80,2012,1021.979753
PER,COL,3,80,2012,0.42580100000000004
USA,COL,3,80,2012,3832.2775899999997
ARG,MEX,3,80,2012,5.816296
BRA,MEX,3,80,2012,17.392633
CAN,MEX,3,80,2012,37.978061
CHL,MEX,3,80,2012,1.3000000000000001e-05
COL,MEX,3,80,2012,36.986261999999996
PER,MEX,3,80,2012,0.0014990000000000001
USA,MEX,3,80,2012,24555.218674
ARG,PER,3,80,2012,0.843642
BRA,PER,3,80,2012,2.207932
CAN,PER,3,80,2012,1.873721
CHL,PER,3,80,2012,34.530186
COL,PER,3,80,2012,25.456695
MEX,PER,3,80,2012,1.852917
USA,PER,3,80,2012,2130.3627300000003
ARG,USA,3,80,2012,167.38898799999998
BRA,USA,3,80,2012,1899.8036719999998
CAN,USA,3,80,2012,20838.717274000002
CHL,USA,3,80,2012,71.330975
COL,USA,3,80,2012,1297.563134
MEX,USA,3,80,2012,2615.807432
PER,USA,3,80,2012,1121.001908
BRA,ARG,3,80,2013,361.873108
CAN,ARG,3,80,2013,6.209792
CHL,ARG,3,80,2013,0.51985
COL,ARG,3,80,2013,0.592594
MEX,ARG,3,80,2013,0.056037000000000003
USA,ARG,3,80,2013,1808.481991
ARG,BRA,3,80,2013,1008.6208939999999
CAN,BRA,3,80,2013,5.295605999999999
CHL,BRA,3,80,2013,22.977774
COL,BRA,3,80,2013,2.420843
MEX,BRA,3,80,2013,154.321954
PER,BRA,3,80,2013,423.18726100000003
USA,BRA,3,80,2013,5870.750986999999
BRA,CAN,3,80,2013,23.698088000000002
CHL,CAN,3,80,2013,0.001392
COL,CAN,3,80,2013,12.90359
MEX,CAN,3,80,2013,624.0249769999999
USA,CAN,3,80,2013,13985.361821
ARG,CHL,3,80,2013,335.20959300000004
BRA,CHL,3,80,2013,5.771242
CAN,CHL,3,80,2013,1.926777
COL,CHL,3,80,2013,2.671944
MEX,CHL,3,80,2013,2.705943
PER,CHL,3,80,2013,60.337775
USA,CHL,3,80,2013,5834.937382
ARG,COL,3,80,2013,0.030672
BRA,COL,3,80,2013,2.757302
CAN,COL,3,80,2013,3.586925
CHL,COL,3,80,2013,0.064813
MEX,COL,3,80,2013,609.023319
PER,COL,3,80,2013,25.965754
USA,COL,3,80,2013,5000.8291899999995
ARG,MEX,3,80,2013,2.803787
BRA,MEX,3,80,2013,3.4093440000000004
CAN,MEX,3,80,2013,43.823116
CHL,MEX,3,80,2013,0.00011999999999999999
COL,MEX,3,80,2013,4.897521
PER,MEX,3,80,2013,0.042827
USA,MEX,3,80,2013,22848.532204
ARG,PER,3,80,2013,0.47647
BRA,PER,3,80,2013,2.204411
CAN,PER,3,80,2013,1.398763
CHL,PER,3,80,2013,27.033172999999998
COL,PER,3,80,2013,17.531377
MEX,PER,3,80,2013,1.888581
USA,PER,3,80,2013,3032.484725
ARG,USA,3,80,2013,102.486726
BRA,USA,3,80,2013,1653.948578
CAN,USA,3,80,2013,20921.39358
CHL,USA,3,80,2013,82.922438
COL,USA,3,80,2013,938.604691
MEX,USA,3,80,2013,2854.4662780000003
PER,USA,3,80,2013,1170.701493
BRA,ARG,3,80,2014,114.81566799999999
CAN,ARG,3,80,2014,0.742454
CHL,ARG,3,80,2014,0.48547700000000005
COL,ARG,3,80,2014,24.214862
MEX,ARG,3,80,2014,0.14148
USA,ARG,3,80,2014,2027.523636
ARG,BRA,3,80,2014,663.383674
CAN,BRA,3,80,2014,2.313844
CHL,BRA,3,80,2014,13.945854999999998
COL,BRA,3,80,2014,0.565706
MEX,BRA,3,80,2014,66.446282
PER,BRA,3,80,2014,516.230712
USA,BRA,3,80,2014,6775.306689
ARG,CAN,3,80,2014,6.1e-05
BRA,CAN,3,80,2014,57.520525
CHL,CAN,3,80,2014,0.000502
COL,CAN,3,80,2014,0.00037200000000000004
MEX,CAN,3,80,2014,258.11990099999997
PER,CAN,3,80,2014,16.047420000000002
USA,CAN,3,80,2014,15062.865678999999
ARG,CHL,3,80,2014,269.632337
BRA,CHL,3,80,2014,4.454107
CAN,CHL,3,80,2014,1.543747
COL,CHL,3,80,2014,3.995475
MEX,CHL,3,80,2014,2.102383
PER,CHL,3,80,2014,28.435205
USA,CHL,3,80,2014,5330.840765
ARG,COL,3,80,2014,0.024835
BRA,COL,3,80,2014,2.363118
CAN,COL,3,80,2014,11.372887
CHL,COL,3,80,2014,1.422819
MEX,COL,3,80,2014,107.242124
PER,COL,3,80,2014,287.266386
USA,COL,3,80,2014,6627.432461
BRA,MEX,3,80,2014,1.861334
CAN,MEX,3,80,2014,19.575326
COL,MEX,3,80,2014,3.114321
PER,MEX,3,80,2014,0.00040300000000000004
USA,MEX,3,80,2014,22705.014384000002
ARG,PER,3,80,2014,0.311294
BRA,PER,3,80,2014,19.214312
CAN,PER,3,80,2014,1.36211
CHL,PER,3,80,2014,2.6821639999999998
COL,PER,3,80,2014,13.635760000000001
MEX,PER,3,80,2014,16.604398
USA,PER,3,80,2014,2766.860927
ARG,USA,3,80,2014,48.521648
BRA,USA,3,80,2014,1243.026242
CAN,USA,3,80,2014,18043.933781
CHL,USA,3,80,2014,47.304085
COL,USA,3,80,2014,1029.581265
MEX,USA,3,80,2014,2530.474052
PER,USA,3,80,2014,944.268069
BRA,ARG,3,80,2015,11.400775
CAN,ARG,3,80,2015,2.786895
CHL,ARG,3,80,2015,1.177274
COL,ARG,3,80,2015,0.374066
MEX,ARG,3,80,2015,0.0425
USA,ARG,3,80,2015,1248.325493
ARG,BRA,3,80,2015,329.52736600000003
CAN,BRA,3,80,2015,1.438182
CHL,BRA,3,80,2015,0.001887
COL,BRA,3,80,2015,0.10198600000000001
MEX,BRA,3,80,2015,185.49334199999998
PER,BRA,3,80,2015,132.503691
USA,BRA,3,80,2015,3284.816871
ARG,CAN,3,80,2015,0.00011399999999999999
BRA,CAN,3,80,2015,18.230467
CHL,CAN,3,80,2015,1.8e-05
COL,CAN,3,80,2015,0.0008029999999999999
MEX,CAN,3,80,2015,0.41548599999999997
PER,CAN,3,80,2015,0.000178
USA,CAN,3,80,2015,9586.337774
ARG,CHL,3,80,2015,164.40813500000002
BRA,CHL,3,80,2015,4.979655999999999
CAN,CHL,3,80,2015,2.3515900000000003
COL,CHL,3,80,2015,5.298578
MEX,CHL,3,80,2015,2.047572
PER,CHL,3,80,2015,14.088567000000001
USA,CHL,3,80,2015,3323.662763
ARG,COL,3,80,2015,0.482401
BRA,COL,3,80,2015,2.523168
CAN,COL,3,80,2015,2.600668
CHL,COL,3,80,2015,2.3110880000000003
MEX,COL,3,80,2015,114.00429299999999
PER,COL,3,80,2015,193.078609
USA,COL,3,80,2015,4350.680541
BRA,MEX,3,80,2015,0.337836
CAN,MEX,3,80,2015,21.424247
USA,MEX,3,80,2015,18747.622088999997
ARG,PER,3,80,2015,6.059902
BRA,PER,3,80,2015,5.7607870000000005
CAN,PER,3,80,2015,0.914535
CHL,PER,3,80,2015,3.043056
COL,PER,3,80,2015,8.130638000000001
MEX,PER,3,80,2015,5.803449
USA,PER,3,80,2015,2068.932992
ARG,USA,3,80,2015,54.497595
BRA,USA,3,80,2015,843.305891
CAN,USA,3,80,2015,13332.803504000001
CHL,USA,3,80,2015,27.648248
COL,USA,3,80,2015,386.75086400000004
MEX,USA,3,80,2015,1148.122125
PER,USA,3,80,2015,466.45782599999995
BRA,ARG,3,80,2016,30.138997999999997
CAN,ARG,3,80,2016,2.582614
CHL,ARG,3,80,2016,0.275679
COL,ARG,3,80,2016,0.166075
MEX,ARG,3,80,2016,0.083353
USA,ARG,3,80,2016,1019.291588
ARG,BRA,3,80,2016,260.576507
CAN,BRA,3,80,2016,2.011404
CHL,BRA,3,80,2016,0.00042
COL,BRA,3,80,2016,7.338100999999999
MEX,BRA,3,80,2016,90.981701
PER,BRA,3,80,2016,167.979183
USA,BRA,3,80,2016,3941.7689939999996
ARG,CAN,3,80,2016,0.001695
BRA,CAN,3,80,2016,32.401469
CHL,CAN,3,80,2016,0.005187
COL,CAN,3,80,2016,13.876489999999999
MEX,CAN,3,80,2016,277.948995
PER,CAN,3,80,2016,0.000611
USA,CAN,3,80,2016,8197.583023000001
ARG,CHL,3,80,2016,124.86576699999999
BRA,CHL,3,80,2016,5.570757
CAN,CHL,3,80,2016,2.212255
COL,CHL,3,80,2016,2.849784
MEX,CHL,3,80,2016,1.2512450000000002
PER,CHL,3,80,2016,1.342877
USA,CHL,3,80,2016,2780.56407
ARG,COL,3,80,2016,0.816367
BRA,COL,3,80,2016,4.080326
CAN,COL,3,80,2016,2.2393549999999998
CHL,COL,3,80,2016,4.41822
MEX,COL,3,80,2016,185.72819099999998
PER,COL,3,80,2016,14.164731
USA,COL,3,80,2016,2980.080524
BRA,MEX,3,80,2016,32.270496
CAN,MEX,3,80,2016,60.769651
CHL,MEX,3,80,2016,0.000956
COL,MEX,3,80,2016,0.028591000000000002
USA,MEX,3,80,2016,18078.314175
ARG,PER,3,80,2016,7.658285
BRA,PER,3,80,2016,6.1286629999999995
CAN,PER,3,80,2016,65.473888
CHL,PER,3,80,2016,4.74753
COL,PER,3,80,2016,8.530085
MEX,PER,3,80,2016,23.28246
USA,PER,3,80,2016,1906.7704489999999
ARG,USA,3,80,2016,48.730621
BRA,USA,3,80,2016,594.627483
CAN,USA,3,80,2016,9491.784508
CHL,USA,3,80,2016,25.372954
COL,USA,3,80,2016,833.748076
MEX,USA,3,80,2016,1109.953223
PER,USA,3,80,2016,418.833867
BRA,ARG,3,80,2017,130.692002
CAN,ARG,3,80,2017,63.618421
CHL,ARG,3,80,2017,0.30380799999999997
COL,ARG,3,80,2017,3.8309940000000005
MEX,ARG,3,80,2017,0.023583
PER,ARG,3,80,2017,2.5037580000000004
USA,ARG,3,80,2017,1101.932964
ARG,BRA,3,80,2017,302.561524
CAN,BRA,3,80,2017,42.643993
CHL,BRA,3,80,2017,0.0024010000000000004
COL,BRA,3,80,2017,48.462548999999996
MEX,BRA,3,80,2017,86.356553
PER,BRA,3,80,2017,469.911787
USA,BRA,3,80,2017,6930.250671
ARG,CAN,3,80,2017,0.00048300000000000003
BRA,CAN,3,80,2017,34.867264
COL,CAN,3,80,2017,0.00025499999999999996
MEX,CAN,3,80,2017,148.685899
PER,CAN,3,80,2017,0.000769
USA,CAN,3,80,2017,8782.666169
ARG,CHL,3,80,2017,199.672661
BRA,CHL,3,80,2017,7.540591
CAN,CHL,3,80,2017,2.435924
COL,CHL,3,80,2017,0.568983
MEX,CHL,3,80,2017,1.370161
PER,CHL,3,80,2017,0.33800399999999997
USA,CHL,3,80,2017,3510.772489
ARG,COL,3,80,2017,2.756305
BRA,COL,3,80,2017,11.246571000000001
CAN,COL,3,80,2017,0.945787
CHL,COL,3,80,2017,6.439807
MEX,COL,3,80,2017,178.361614
PER,COL,3,80,2017,4.014648
USA,COL,3,80,2017,2500.2443559999997
BRA,MEX,3,80,2017,0.627714
CAN,MEX,3,80,2017,370.934885
USA,MEX,3,80,2017,24036.339694
ARG,PER,3,80,2017,3.2368639999999997
BRA,PER,3,80,2017,5.8677839999999994
CAN,PER,3,80,2017,1.927734
CHL,PER,3,80,2017,4.470858
COL,PER,3,80,2017,5.986435
MEX,PER,3,80,2017,6.838007000000001
USA,PER,3,80,2017,2734.0222719999997
ARG,USA,3,80,2017,292.683569
BRA,USA,3,80,2017,705.087689
CAN,USA,3,80,2017,13052.972523
CHL,USA,3,80,2017,33.312618
COL,USA,3,80,2017,864.235466
MEX,USA,3,80,2017,1317.296707
PER,USA,3,80,2017,940.140472
BRA,ARG,3,80,2018,159.923457
CAN,ARG,3,80,2018,4.157477
CHL,ARG,3,80,2018,1.3418860000000001
COL,ARG,3,80,2018,15.237870000000001
MEX,ARG,3,80,2018,0.017609
PER,ARG,3,80,2018,17.455216
USA,ARG,3,80,2018,1381.135099
ARG,BRA,3,80,2018,393.325676
CAN,BRA,3,80,2018,78.466856
CHL,BRA,3,80,2018,0.662449
COL,BRA,3,80,2018,72.357168
MEX,BRA,3,80,2018,77.791028
PER,BRA,3,80,2018,508.689279
USA,BRA,3,80,2018,8906.713159
ARG,CAN,3,80,2018,0.472958
BRA,CAN,3,80,2018,61.2727
MEX,CAN,3,80,2018,105.47631100000001
PER,CAN,3,80,2018,1.3000000000000001e-05
USA,CAN,3,80,2018,12556.84723
ARG,CHL,3,80,2018,235.081505
BRA,CHL,3,80,2018,6.767974000000001
CAN,CHL,3,80,2018,2.052515
COL,CHL,3,80,2018,0.75225
MEX,CHL,3,80,2018,1.68832
PER,CHL,3,80,2018,0.270259
USA,CHL,3,80,2018,4568.9118530000005
ARG,COL,3,80,2018,4.9852669999999994
BRA,COL,3,80,2018,15.305744
CAN,COL,3,80,2018,0.9905780000000001
CHL,COL,3,80,2018,4.999811
MEX,COL,3,80,2018,226.547936
PER,COL,3,80,2018,1.257959
USA,COL,3,80,2018,2471.95889
ARG,MEX,3,80,2018,0.00063
BRA,MEX,3,80,2018,8.890808999999999
CAN,MEX,3,80,2018,416.824801
COL,MEX,3,80,2018,27.162843
