state,year,driver_gender,driver_race,decriminalization,medical,recreational,no_reforms,search_conducted_false,search_conducted_true,search_conducted_rate,contraband_found_false,contraband_found_true,contraband_found_rate,hit_false,hit_true,hit_rate,num_stops
MA,2015,F,Other,1,1,0,0,1506.0,3.0,0.0019880715705765406,1507.0,2.0,0.0013253810470510274,1.0,2.0,0.6666666666666666,1509.0
MA,2015,F,White,1,1,0,0,81768.0,402.0,0.004892296458561519,81969.0,201.0,0.0024461482292807593,201.0,201.0,0.5,82170.0
MA,2015,M,Asian,1,1,0,0,7456.0,51.0,0.0067936592513653925,7494.0,13.0,0.0017317170640735314,38.0,13.0,0.2549019607843137,7507.0
MA,2015,M,Black,1,1,0,0,26532.0,411.0,0.01525442601046654,26763.0,180.0,0.006680770515532793,231.0,180.0,0.4379562043795621,26943.0
MA,2015,M,Hispanic,1,1,0,0,26608.0,677.0,0.02481216785779733,26999.0,286.0,0.0104819497892615,391.0,286.0,0.4224519940915805,27285.0
MA,2015,M,Other,1,1,0,0,7161.0,32.0,0.0044487696371472265,7178.0,15.0,0.0020853607674127623,17.0,15.0,0.46875,7193.0
MA,2015,M,White,1,1,0,0,166384.0,1317.0,0.007853262651981802,167043.0,658.0,0.003923649829160231,659.0,658.0,0.4996203492786636,167701.0
MD,2007,F,Asian,0,1,0,0,785.0,13.0,0.016290726817042606,798.0,,,13.0,,,798.0
MD,2007,F,Black,0,1,0,0,15749.0,318.0,0.019792120495425402,16001.0,66.0,0.004107798593390178,252.0,66.0,0.2075471698113208,16067.0
MD,2007,F,Hispanic,0,1,0,0,982.0,25.0,0.024826216484607744,1006.0,1.0,0.0009930486593843098,24.0,1.0,0.04,1007.0
MD,2007,F,Other,0,1,0,0,537.0,7.0,0.012867647058823529,542.0,2.0,0.0036764705882352936,5.0,2.0,0.2857142857142857,544.0
MD,2007,F,White,0,1,0,0,31785.0,883.0,0.02702950899963267,32495.0,173.0,0.005295702216236072,710.0,173.0,0.19592298980747447,32668.0
MD,2007,M,Asian,0,1,0,0,2075.0,46.0,0.021687883074021686,2110.0,11.0,0.005186232909005186,35.0,11.0,0.2391304347826087,2121.0
MD,2007,M,Black,0,1,0,0,32622.0,2135.0,0.061426475242397215,34278.0,479.0,0.013781396553212302,1656.0,479.0,0.2243559718969555,34757.0
MD,2007,M,Hispanic,0,1,0,0,5500.0,538.0,0.08910235177210997,5999.0,39.0,0.006459092414706857,499.0,39.0,0.0724907063197026,6038.0
MD,2007,M,Other,0,1,0,0,2380.0,76.0,0.030944625407166124,2450.0,6.0,0.0024429967426710096,70.0,6.0,0.07894736842105263,2456.0
MD,2007,M,White,0,1,0,0,69779.0,2965.0,0.04075937534367095,72029.0,715.0,0.009828989332453537,2250.0,715.0,0.2411467116357504,72744.0
MD,2009,F,Asian,0,1,0,0,1671.0,3.0,0.0017921146953405016,1673.0,1.0,0.0005973715651135006,2.0,1.0,0.3333333333333333,1674.0
MD,2009,F,Black,0,1,0,0,30917.0,211.0,0.0067784631200205605,31091.0,37.0,0.0011886404523258802,174.0,37.0,0.17535545023696686,31128.0
MD,2009,F,Hispanic,0,1,0,0,2063.0,14.0,0.006740491092922484,2076.0,1.0,0.00048146364949446316,13.0,1.0,0.07142857142857142,2077.0
MD,2009,F,Other,0,1,0,0,1362.0,9.0,0.006564551422319475,1370.0,1.0,0.0007293946024799418,8.0,1.0,0.1111111111111111,1371.0
MD,2009,F,White,0,1,0,0,62440.0,531.0,0.008432453033936256,62881.0,90.0,0.0014292293277858065,441.0,90.0,0.1694915254237288,62971.0
MD,2009,M,Asian,0,1,0,0,4080.0,48.0,0.011627906976744186,4117.0,11.0,0.0026647286821705426,37.0,11.0,0.22916666666666666,4128.0
MD,2009,M,Black,0,1,0,0,68526.0,1677.0,0.02388786803982736,69843.0,360.0,0.005127985983504979,1317.0,360.0,0.2146690518783542,70203.0
MD,2009,M,Hispanic,0,1,0,0,11415.0,326.0,0.027765948385997784,11714.0,27.0,0.0022996337620304914,299.0,27.0,0.08282208588957055,11741.0
MD,2009,M,Other,0,1,0,0,6734.0,111.0,0.016216216216216217,6836.0,9.0,0.001314828341855369,102.0,9.0,0.08108108108108109,6845.0
MD,2009,M,White,0,1,0,0,140475.0,1896.0,0.013317318835998905,141904.0,467.0,0.003280162392622093,1429.0,467.0,0.2463080168776371,142371.0
MD,2011,F,Black,0,1,0,0,11699.0,19.0,0.0016214371053080733,11716.0,2.0,0.00017067759003242875,17.0,2.0,0.10526315789473684,11718.0
MD,2011,F,White,0,1,0,0,24007.0,24.0,0.0009987099995838712,24021.0,10.0,0.0004161291664932795,14.0,10.0,0.4166666666666667,24031.0
MD,2011,M,Asian,0,1,0,0,1373.0,2.0,0.0014545454545454545,1373.0,2.0,0.0014545454545454545,,2.0,,1375.0
MD,2011,M,Black,0,1,0,0,21164.0,50.0,0.002356934100122561,21192.0,22.0,0.0010370510040539267,28.0,22.0,0.44,21214.0
MD,2011,M,Hispanic,0,1,0,0,3549.0,14.0,0.003929273084479371,3558.0,5.0,0.0014033118158854898,9.0,5.0,0.35714285714285715,3563.0
MD,2011,M,Other,0,1,0,0,2207.0,1.0,0.0004528985507246377,2208.0,,,1.0,,,2208.0
MD,2011,M,White,0,1,0,0,46020.0,59.0,0.0012804097311139564,46054.0,25.0,0.0005425464962347273,34.0,25.0,0.42372881355932196,46079.0
MD,2012,F,Asian,0,1,0,0,1301.0,1.0,0.0007680491551459293,1301.0,1.0,0.0007680491551459293,,1.0,,1302.0
MD,2012,F,Black,0,1,0,0,24327.0,85.0,0.0034818941504178268,24380.0,32.0,0.0013108307389808288,53.0,32.0,0.3764705882352941,24412.0
MD,2012,F,Hispanic,0,1,0,0,1803.0,2.0,0.00110803324099723,1805.0,,,2.0,,,1805.0
MD,2012,F,Other,0,1,0,0,1593.0,3.0,0.0018796992481203009,1594.0,2.0,0.0012531328320802006,1.0,2.0,0.6666666666666666,1596.0
MD,2012,F,White,0,1,0,0,49843.0,189.0,0.00377758234729773,49941.0,91.0,0.0018188359449952032,98.0,91.0,0.4814814814814815,50032.0
MD,2012,M,Asian,0,1,0,0,3065.0,15.0,0.00487012987012987,3074.0,6.0,0.001948051948051948,9.0,6.0,0.4,3080.0
MD,2012,M,Black,0,1,0,0,43915.0,546.0,0.012280425541485795,44242.0,219.0,0.004925665189716831,327.0,219.0,0.4010989010989011,44461.0
MD,2012,M,Hispanic,0,1,0,0,7686.0,60.0,0.00774593338497289,7723.0,23.0,0.0029692744642396077,37.0,23.0,0.38333333333333336,7746.0
MD,2012,M,Other,0,1,0,0,4934.0,26.0,0.005241935483870968,4949.0,11.0,0.002217741935483871,15.0,11.0,0.4230769230769231,4960.0
MD,2012,M,White,0,1,0,0,93979.0,703.0,0.007424853720876195,94322.0,360.0,0.0038022010519422906,343.0,360.0,0.5120910384068279,94682.0
MD,2013,F,Asian,0,1,0,0,1284.0,6.0,0.004651162790697674,1290.0,,,6.0,,,1290.0
MD,2013,F,Black,0,1,0,0,23388.0,184.0,0.007805871372815205,23572.0,,,184.0,,,23572.0
MD,2013,F,Hispanic,0,1,0,0,1898.0,18.0,0.009394572025052192,1916.0,,,18.0,,,1916.0
MD,2013,F,Other,0,1,0,0,1615.0,5.0,0.00308641975308642,1620.0,,,5.0,,,1620.0
MD,2013,F,White,0,1,0,0,42299.0,299.0,0.007019108878351096,42598.0,,,299.0,,,42598.0
MD,2013,M,Asian,0,1,0,0,2708.0,25.0,0.009147457006952069,2733.0,,,25.0,,,2733.0
MD,2013,M,Black,0,1,0,0,39643.0,967.0,0.0238118689977838,40610.0,,,967.0,,,40610.0
MD,2013,M,Hispanic,0,1,0,0,7913.0,82.0,0.010256410256410256,7995.0,,,82.0,,,7995.0
MD,2013,M,Other,0,1,0,0,4899.0,44.0,0.008901476835929597,4943.0,,,44.0,,,4943.0
MD,2013,M,White,0,1,0,0,78671.0,1056.0,0.01324519924241474,79727.0,,,1056.0,,,79727.0
MD,2014,F,Asian,1,1,0,0,333.0,3.0,0.008928571428571428,335.0,1.0,0.002976190476190476,2.0,1.0,0.3333333333333333,336.0
MD,2014,F,Black,1,1,0,0,6340.0,131.0,0.020244166280327616,6418.0,53.0,0.008190387884407357,78.0,53.0,0.4045801526717557,6471.0
MD,2014,F,Hispanic,1,1,0,0,505.0,6.0,0.011741682974559686,508.0,3.0,0.005870841487279843,3.0,3.0,0.5,511.0
MD,2014,F,Other,1,1,0,0,389.0,2.0,0.005115089514066497,390.0,1.0,0.0025575447570332483,1.0,1.0,0.5,391.0
MD,2014,F,White,1,1,0,0,10904.0,179.0,0.016150861680050532,11005.0,78.0,0.0070378056482901736,101.0,78.0,0.4357541899441341,11083.0
MD,2014,M,Asian,1,1,0,0,718.0,8.0,0.011019283746556474,722.0,4.0,0.005509641873278237,4.0,4.0,0.5,726.0
MD,2014,M,Black,1,1,0,0,10890.0,571.0,0.049821132536427885,11243.0,218.0,0.019021027833522382,353.0,218.0,0.3817863397548161,11461.0
MD,2014,M,Hispanic,1,1,0,0,2026.0,38.0,0.018410852713178296,2055.0,9.0,0.004360465116279071,29.0,9.0,0.2368421052631579,2064.0
MD,2014,M,Other,1,1,0,0,1333.0,25.0,0.018409425625920472,1347.0,11.0,0.008100147275405008,14.0,11.0,0.44,1358.0
MD,2014,M,White,1,1,0,0,19631.0,408.0,0.02036029742003094,19838.0,201.0,0.010030440640750536,207.0,201.0,0.4926470588235294,20039.0
NC,2000,F,Asian,1,0,0,0,1047.0,2.0,0.0019065776930409914,1049.0,,,2.0,,,1049.0
NC,2000,F,Black,1,0,0,0,44771.0,155.0,0.003450117971775809,44915.0,11.0,0.0002448470818679606,144.0,11.0,0.07096774193548387,44926.0
NC,2000,F,Hispanic,1,0,0,0,3472.0,23.0,0.006580829756795422,3493.0,2.0,0.0005722460658082976,21.0,2.0,0.08695652173913042,3495.0
NC,2000,F,Other,1,0,0,0,3549.0,14.0,0.003929273084479371,3560.0,3.0,0.0008419870895312937,11.0,3.0,0.21428571428571427,3563.0
NC,2000,F,White,1,0,0,0,125818.0,446.0,0.003532281568776532,126236.0,28.0,0.00022175758727745038,418.0,28.0,0.06278026905829596,126264.0
NC,2000,M,Asian,1,0,0,0,2871.0,24.0,0.008290155440414506,2894.0,1.0,0.0003454231433506045,23.0,1.0,0.04166666666666666,2895.0
NC,2000,M,Black,1,0,0,0,82480.0,1624.0,0.0193094264244269,83971.0,133.0,0.0015813754399315134,1491.0,133.0,0.08189655172413793,84104.0
NC,2000,M,Hispanic,1,0,0,0,26145.0,1012.0,0.03726479360754133,27118.0,39.0,0.0014360938247965536,973.0,39.0,0.038537549407114624,27157.0
NC,2000,M,Other,1,0,0,0,9637.0,138.0,0.014117647058823532,9769.0,6.0,0.0006138107416879795,132.0,6.0,0.043478260869565216,9775.0
NC,2000,M,White,1,0,0,0,258348.0,2651.0,0.010157127038800916,260794.0,205.0,0.0007854436223893579,2446.0,205.0,0.07732930969445492,260999.0
NC,2001,F,Asian,1,0,0,0,905.0,5.0,0.005494505494505495,910.0,,,5.0,,,910.0
NC,2001,F,Black,1,0,0,0,41148.0,222.0,0.00536620739666425,41353.0,17.0,0.0004109257916364515,205.0,17.0,0.07657657657657657,41370.0
NC,2001,F,Hispanic,1,0,0,0,4100.0,32.0,0.007744433688286543,4132.0,,,32.0,,,4132.0
NC,2001,F,Other,1,0,0,0,3549.0,18.0,0.005046257359125316,3563.0,4.0,0.0011213905242500699,14.0,4.0,0.2222222222222222,3567.0
NC,2001,F,White,1,0,0,0,120052.0,558.0,0.004626482049581295,120536.0,74.0,0.0006135477986899925,484.0,74.0,0.13261648745519716,120610.0
NC,2001,M,Asian,1,0,0,0,2305.0,33.0,0.014114627887082978,2334.0,4.0,0.001710863986313088,29.0,4.0,0.12121212121212123,2338.0
NC,2001,M,Black,1,0,0,0,73791.0,2022.0,0.02667088757864746,75573.0,240.0,0.003165683985596138,1782.0,240.0,0.11869436201780414,75813.0
NC,2001,M,Hispanic,1,0,0,0,30825.0,1330.0,0.04136215207588245,32063.0,92.0,0.0028611413466023946,1238.0,92.0,0.06917293233082708,32155.0
NC,2001,M,Other,1,0,0,0,8405.0,136.0,0.015923194005385787,8509.0,32.0,0.0037466338836201853,104.0,32.0,0.2352941176470588,8541.0
NC,2001,M,White,1,0,0,0,237916.0,3574.0,0.014799784670172678,240968.0,522.0,0.0021615801896558862,3052.0,522.0,0.1460548405148293,241490.0
NC,2002,F,Asian,1,0,0,0,792.0,3.0,0.0037735849056603774,795.0,,,3.0,,,795.0
NC,2002,F,Black,1,0,0,0,35989.0,170.0,0.004701457451810061,36140.0,19.0,0.000525457009319948,151.0,19.0,0.11176470588235296,36159.0
NC,2002,F,Hispanic,1,0,0,0,3914.0,25.0,0.0063467885250063465,3934.0,5.0,0.0012693577050012694,20.0,5.0,0.2,3939.0
NC,2002,F,Other,1,0,0,0,3365.0,13.0,0.0038484310242747188,3377.0,1.0,0.0002960331557134399,12.0,1.0,0.07692307692307693,3378.0
NC,2002,F,White,1,0,0,0,109743.0,429.0,0.003893911338634136,110120.0,52.0,0.0004719892531677741,377.0,52.0,0.12121212121212123,110172.0
NC,2002,M,Asian,1,0,0,0,2172.0,20.0,0.009124087591240877,2188.0,4.0,0.0018248175182481753,16.0,4.0,0.2,2192.0
NC,2002,M,Black,1,0,0,0,63759.0,1428.0,0.02190620829306457,64928.0,259.0,0.003973184837467593,1169.0,259.0,0.18137254901960784,65187.0
NC,2002,M,Hispanic,1,0,0,0,28418.0,957.0,0.03257872340425532,29268.0,107.0,0.003642553191489362,850.0,107.0,0.11180773249738768,29375.0
NC,2002,M,Other,1,0,0,0,7407.0,82.0,0.010949392442248629,7468.0,21.0,0.0028041126986246487,61.0,21.0,0.25609756097560976,7489.0
NC,2002,M,White,1,0,0,0,217819.0,2461.0,0.011172144543308516,219901.0,379.0,0.0017205374977301616,2082.0,379.0,0.15400243803331978,220280.0
NC,2003,F,Asian,1,0,0,0,733.0,1.0,0.0013623978201634875,734.0,,,1.0,,,734.0
NC,2003,F,Black,1,0,0,0,30346.0,106.0,0.003480887954814134,30437.0,15.0,0.0004925784841718113,91.0,15.0,0.14150943396226415,30452.0
NC,2003,F,Hispanic,1,0,0,0,3661.0,22.0,0.005973391257127342,3679.0,4.0,0.001086071137659517,18.0,4.0,0.18181818181818185,3683.0
NC,2003,F,Other,1,0,0,0,3125.0,8.0,0.002553463134375997,3133.0,,,8.0,,,3133.0
NC,2003,F,White,1,0,0,0,93291.0,314.0,0.003354521660167726,93566.0,39.0,0.00041664441002083215,275.0,39.0,0.12420382165605096,93605.0
NC,2003,M,Asian,1,0,0,0,1859.0,10.0,0.005350454788657036,1868.0,1.0,0.0005350454788657035,9.0,1.0,0.1,1869.0
NC,2003,M,Black,1,0,0,0,57233.0,851.0,0.0146511948212933,57919.0,165.0,0.0028407134494869497,686.0,165.0,0.19388954171562867,58084.0
NC,2003,M,Hispanic,1,0,0,0,24700.0,651.0,0.025679460376316517,25284.0,67.0,0.0026428937714488587,584.0,67.0,0.10291858678955453,25351.0
NC,2003,M,Other,1,0,0,0,7764.0,51.0,0.006525911708253359,7805.0,10.0,0.0012795905310300705,41.0,10.0,0.19607843137254904,7815.0
NC,2003,M,White,1,0,0,0,199216.0,1615.0,0.00804158720516255,200537.0,294.0,0.0014639174231069903,1321.0,294.0,0.1820433436532508,200831.0
NC,2004,F,Black,1,0,0,0,27702.0,76.0,0.002735978112175102,27770.0,8.0,0.00028799769601843187,68.0,8.0,0.10526315789473684,27778.0
NC,2004,F,Hispanic,1,0,0,0,3309.0,13.0,0.0039133052378085495,3320.0,2.0,0.0006020469596628537,11.0,2.0,0.15384615384615385,3322.0
NC,2004,F,Other,1,0,0,0,2428.0,9.0,0.003693065244152647,2432.0,5.0,0.002051702913418137,4.0,5.0,0.5555555555555556,2437.0
NC,2004,F,White,1,0,0,0,83819.0,234.0,0.002783957740949163,84025.0,28.0,0.00033312314848964343,206.0,28.0,0.11965811965811965,84053.0
NC,2004,M,Asian,1,0,0,0,1627.0,13.0,0.007926829268292683,1637.0,3.0,0.001829268292682927,10.0,3.0,0.2307692307692308,1640.0
NC,2004,M,Black,1,0,0,0,51704.0,617.0,0.011792588062154776,52199.0,122.0,0.0023317597140727433,495.0,122.0,0.19773095623987036,52321.0
NC,2004,M,Hispanic,1,0,0,0,21883.0,473.0,0.0211576310610127,22291.0,65.0,0.002907496868849526,408.0,65.0,0.13742071881606766,22356.0
NC,2004,M,Other,1,0,0,0,6244.0,35.0,0.005574136008918618,6274.0,5.0,0.0007963051441312311,30.0,5.0,0.14285714285714285,6279.0
NC,2004,M,White,1,0,0,0,176460.0,1138.0,0.006407729816777215,177418.0,180.0,0.001013524927082512,958.0,180.0,0.15817223198594024,177598.0
NC,2005,F,Asian,1,0,0,0,969.0,2.0,0.0020597322348094747,971.0,,,2.0,,,971.0
NC,2005,F,Black,1,0,0,0,28025.0,88.0,0.0031302244513214533,28100.0,13.0,0.0004624195212179419,75.0,13.0,0.14772727272727273,28113.0
NC,2005,F,Hispanic,1,0,0,0,3475.0,20.0,0.005722460658082976,3491.0,4.0,0.0011444921316165952,16.0,4.0,0.2,3495.0
NC,2005,F,Other,1,0,0,0,2426.0,9.0,0.003696098562628337,2433.0,2.0,0.0008213552361396304,7.0,2.0,0.2222222222222222,2435.0
NC,2005,F,White,1,0,0,0,80292.0,222.0,0.002757284447425293,80475.0,39.0,0.0004843878083314703,183.0,39.0,0.17567567567567569,80514.0
NC,2005,M,Asian,1,0,0,0,2026.0,16.0,0.007835455435847209,2041.0,1.0,0.0004897159647404506,15.0,1.0,0.0625,2042.0
NC,2005,M,Black,1,0,0,0,51018.0,549.0,0.010646343591831984,51439.0,128.0,0.0024822076133961643,421.0,128.0,0.2331511839708561,51567.0
NC,2005,M,Hispanic,1,0,0,0,21513.0,471.0,0.021424672489082967,21911.0,73.0,0.003320596797671033,398.0,73.0,0.15498938428874734,21984.0
NC,2005,M,Other,1,0,0,0,6109.0,46.0,0.007473598700243705,6142.0,13.0,0.0021121039805036554,33.0,13.0,0.2826086956521739,6155.0
NC,2005,M,White,1,0,0,0,168237.0,916.0,0.005415215810538388,168975.0,178.0,0.0010523017623098618,738.0,178.0,0.1943231441048035,169153.0
NC,2006,F,Asian,1,0,0,0,670.0,3.0,0.004457652303120356,673.0,,,3.0,,,673.0
NC,2006,F,Black,1,0,0,0,24429.0,65.0,0.0026537111129256146,24485.0,9.0,0.000367436923328162,56.0,9.0,0.13846153846153847,24494.0
NC,2006,F,Hispanic,1,0,0,0,3346.0,11.0,0.003276735180220435,3355.0,2.0,0.0005957700327673518,9.0,2.0,0.18181818181818185,3357.0
NC,2006,F,Other,1,0,0,0,1622.0,5.0,0.003073140749846343,1627.0,,,5.0,,,1627.0
NC,2006,F,White,1,0,0,0,73559.0,148.0,0.0020079503981982713,73682.0,25.0,0.0003391808105064648,123.0,25.0,0.16891891891891891,73707.0
NC,2006,M,Asian,1,0,0,0,1656.0,12.0,0.007194244604316547,1666.0,2.0,0.001199040767386091,10.0,2.0,0.16666666666666666,1668.0
NC,2006,M,Black,1,0,0,0,42449.0,380.0,0.008872492937028648,42731.0,98.0,0.002288169231128441,282.0,98.0,0.2578947368421053,42829.0
NC,2006,M,Hispanic,1,0,0,0,18686.0,391.0,0.020495885097237508,19019.0,58.0,0.003040310321329349,333.0,58.0,0.1483375959079284,19077.0
NC,2006,M,Other,1,0,0,0,4889.0,29.0,0.0058967059780398534,4912.0,6.0,0.0012200081333875556,23.0,6.0,0.20689655172413796,4918.0
NC,2006,M,White,1,0,0,0,147840.0,724.0,0.004873320589106379,148402.0,162.0,0.0010904391373414825,562.0,162.0,0.22375690607734808,148564.0
NC,2007,F,Asian,1,0,0,0,1613.0,2.0,0.001238390092879257,1615.0,,,2.0,,,1615.0
NC,2007,F,Black,1,0,0,0,62691.0,130.0,0.0020693717069132935,62800.0,21.0,0.00033428312188599354,109.0,21.0,0.16153846153846155,62821.0
NC,2007,F,Hispanic,1,0,0,0,9087.0,26.0,0.002853067047075607,9109.0,4.0,0.00043893339185778566,22.0,4.0,0.15384615384615385,9113.0
NC,2007,F,Other,1,0,0,0,6879.0,11.0,0.0015965166908563134,6887.0,3.0,0.0004354136429608128,8.0,3.0,0.2727272727272727,6890.0
NC,2007,F,White,1,0,0,0,162050.0,364.0,0.002241186104646151,162352.0,62.0,0.0003817404903518169,302.0,62.0,0.17032967032967036,162414.0
NC,2007,M,Asian,1,0,0,0,3854.0,11.0,0.002846054333764553,3864.0,1.0,0.00025873221216041404,10.0,1.0,0.09090909090909093,3865.0
NC,2007,M,Black,1,0,0,0,105298.0,818.0,0.007708545365449131,105956.0,160.0,0.0015077839345621774,658.0,160.0,0.19559902200489004,106116.0
NC,2007,M,Hispanic,1,0,0,0,45382.0,629.0,0.013670643976440416,45927.0,84.0,0.0018256503879507074,545.0,84.0,0.13354531001589826,46011.0
NC,2007,M,Other,1,0,0,0,13695.0,51.0,0.0037101702313400257,13735.0,11.0,0.0008002327949949076,40.0,11.0,0.21568627450980396,13746.0
NC,2007,M,White,1,0,0,0,315247.0,1650.0,0.005206739098192788,316601.0,296.0,0.0009340574382212516,1354.0,296.0,0.17939393939393938,316897.0
NC,2008,F,Asian,1,0,0,0,1520.0,6.0,0.003931847968545216,1525.0,1.0,0.000655307994757536,5.0,1.0,0.16666666666666666,1526.0
NC,2008,F,Black,1,0,0,0,62197.0,150.0,0.002405889617784336,62326.0,21.0,0.00033682454648980713,129.0,21.0,0.14,62347.0
NC,2008,F,Hispanic,1,0,0,0,9702.0,27.0,0.0027752081406105453,9725.0,4.0,0.00041114194675711787,23.0,4.0,0.14814814814814814,9729.0
NC,2008,F,Other,1,0,0,0,5686.0,15.0,0.002631117347833713,5699.0,2.0,0.00035081564637782847,13.0,2.0,0.13333333333333333,5701.0
NC,2008,F,White,1,0,0,0,149624.0,364.0,0.002426860815531909,149949.0,39.0,0.0002600208016641332,325.0,39.0,0.10714285714285714,149988.0
NC,2008,M,Asian,1,0,0,0,3644.0,24.0,0.006543075245365322,3667.0,1.0,0.0002726281352235551,23.0,1.0,0.04166666666666666,3668.0
NC,2008,M,Black,1,0,0,0,101157.0,833.0,0.008167467398764585,101855.0,135.0,0.0013236591822727718,698.0,135.0,0.16206482593037214,101990.0
NC,2008,M,Hispanic,1,0,0,0,41344.0,635.0,0.015126610924509875,41911.0,68.0,0.0016198575478215296,567.0,68.0,0.10708661417322833,41979.0
NC,2008,M,Other,1,0,0,0,11522.0,65.0,0.0056097350478985075,11577.0,10.0,0.0008630361612151549,55.0,10.0,0.15384615384615385,11587.0
NC,2008,M,White,1,0,0,0,285030.0,1624.0,0.005665366609222268,286387.0,267.0,0.0009314365053339569,1357.0,267.0,0.1644088669950739,286654.0
NC,2009,F,Asian,1,0,0,0,1674.0,4.0,0.0023837902264600714,1678.0,,,4.0,,,1678.0
NC,2009,F,Black,1,0,0,0,62246.0,166.0,0.002659744920848555,62402.0,10.0,0.0001602255976414792,156.0,10.0,0.060240963855421686,62412.0
NC,2009,F,Hispanic,1,0,0,0,9302.0,22.0,0.00235950235950236,9323.0,1.0,0.00010725010725010724,21.0,1.0,0.045454545454545456,9324.0
NC,2009,F,Other,1,0,0,0,5187.0,15.0,0.0028835063437139567,5200.0,2.0,0.0003844675124951941,13.0,2.0,0.13333333333333333,5202.0
NC,2009,F,White,1,0,0,0,148236.0,490.0,0.003294649220714602,148690.0,36.0,0.00024205586111372592,454.0,36.0,0.07346938775510205,148726.0
NC,2009,M,Asian,1,0,0,0,3667.0,20.0,0.005424464334147003,3687.0,,,20.0,,,3687.0
NC,2009,M,Black,1,0,0,0,97365.0,888.0,0.009037891972764191,98122.0,131.0,0.0013332926221082306,757.0,131.0,0.14752252252252251,98253.0
NC,2009,M,Hispanic,1,0,0,0,36299.0,527.0,0.014310541465269102,36771.0,55.0,0.0014935100200944985,472.0,55.0,0.10436432637571158,36826.0
NC,2009,M,Other,1,0,0,0,11029.0,61.0,0.005500450856627592,11086.0,4.0,0.0003606853020739405,57.0,4.0,0.06557377049180327,11090.0
NC,2009,M,White,1,0,0,0,272897.0,1751.0,0.006375433281873525,274430.0,218.0,0.0007937432641053275,1533.0,218.0,0.12450028555111366,274648.0
NC,2010,F,Asian,1,0,0,0,1903.0,6.0,0.0031430068098480877,1908.0,1.0,0.0005238344683080147,5.0,1.0,0.16666666666666666,1909.0
NC,2010,F,Black,1,0,0,0,69050.0,143.0,0.0020666830459728585,69178.0,15.0,0.00021678493489225788,128.0,15.0,0.1048951048951049,69193.0
NC,2010,F,Hispanic,1,0,0,0,10922.0,39.0,0.0035580695192044525,10957.0,4.0,0.00036493020709789246,35.0,4.0,0.10256410256410256,10961.0
NC,2010,F,Other,1,0,0,0,6140.0,7.0,0.001138766878151944,6143.0,4.0,0.0006507239303725395,3.0,4.0,0.5714285714285714,6147.0
NC,2010,F,White,1,0,0,0,171610.0,512.0,0.002974634271040309,172050.0,72.0,0.00041830794436504334,440.0,72.0,0.140625,172122.0
NC,2010,M,Asian,1,0,0,0,4460.0,15.0,0.0033519553072625693,4472.0,3.0,0.000670391061452514,12.0,3.0,0.2,4475.0
NC,2010,M,Black,1,0,0,0,122938.0,994.0,0.008020527385985863,123792.0,140.0,0.0011296517445050509,854.0,140.0,0.14084507042253522,123932.0
NC,2010,M,Hispanic,1,0,0,0,41664.0,585.0,0.013846481573528368,42180.0,69.0,0.0016331747496982176,516.0,69.0,0.11794871794871795,42249.0
NC,2010,M,Other,1,0,0,0,14320.0,64.0,0.004449388209121246,14376.0,8.0,0.0005561735261401556,56.0,8.0,0.125,14384.0
NC,2010,M,White,1,0,0,0,355182.0,1820.0,0.005098010655402491,356739.0,263.0,0.000736690550753217,1557.0,263.0,0.1445054945054945,357002.0
NC,2011,F,Asian,1,0,0,0,2082.0,4.0,0.0019175455417066156,2086.0,,,4.0,,,2086.0
NC,2011,F,Black,1,0,0,0,73356.0,241.0,0.003274589996874873,73570.0,27.0,0.0003668627797328696,214.0,27.0,0.11203319502074688,73597.0
NC,2011,F,Hispanic,1,0,0,0,12688.0,26.0,0.002044989775051125,12713.0,1.0,7.865345288658173e-05,25.0,1.0,0.038461538461538464,12714.0
NC,2011,F,Other,1,0,0,0,7334.0,17.0,0.002312610529179704,7350.0,1.0,0.000136035913481159,16.0,1.0,0.05882352941176471,7351.0
NC,2011,F,White,1,0,0,0,179763.0,708.0,0.003923067972139568,180404.0,67.0,0.0003712507826742247,641.0,67.0,0.09463276836158192,180471.0
NC,2011,M,Asian,1,0,0,0,4736.0,27.0,0.005668696199874029,4758.0,5.0,0.0010497585555322275,22.0,5.0,0.1851851851851852,4763.0
NC,2011,M,Black,1,0,0,0,131009.0,1332.0,0.010064908078373291,132208.0,133.0,0.0010049795603781142,1199.0,133.0,0.09984984984984983,132341.0
NC,2011,M,Hispanic,1,0,0,0,44043.0,760.0,0.016963149789076624,44733.0,70.0,0.001562395375309689,690.0,70.0,0.09210526315789473,44803.0
NC,2011,M,Other,1,0,0,0,16676.0,74.0,0.004417910447761194,16745.0,5.0,0.00029850746268656717,69.0,5.0,0.06756756756756757,16750.0
NC,2011,M,White,1,0,0,0,361990.0,2356.0,0.006466380857756089,364075.0,271.0,0.0007437984772716043,2085.0,271.0,0.11502546689303905,364346.0
NC,2012,F,Asian,1,0,0,0,2095.0,7.0,0.0033301617507136057,2102.0,,,7.0,,,2102.0
NC,2012,F,Black,1,0,0,0,70464.0,266.0,0.003760780432631132,70704.0,26.0,0.00036759507988123847,240.0,26.0,0.09774436090225563,70730.0
NC,2012,F,Hispanic,1,0,0,0,11909.0,46.0,0.003847762442492681,11953.0,2.0,0.00016729401923881222,44.0,2.0,0.043478260869565216,11955.0
