state,district,precinct,party,candidate,votes
NORTH CAROLINA,6,063,DEMOCRAT,KATHY MANNING,1110
NORTH CAROLINA,6,063,REPUBLICAN,LEE HAYWOOD,2061
NORTH CAROLINA,6,064,DEMOCRAT,KATHY MANNING,418
NORTH CAROLINA,6,064,REPUBLICAN,LEE HAYWOOD,587
NORTH CAROLINA,6,065,DEMOCRAT,KATHY MANNING,1295
NORTH CAROLINA,6,065,REPUBLICAN,LEE HAYWOOD,2007
NORTH CAROLINA,6,067,DEMOCRAT,KATHY MANNING,671
NORTH CAROLINA,6,067,REPUBLICAN,LEE HAYWOOD,782
NORTH CAROLINA,6,068,DEMOCRAT,KATHY MANNING,780
NORTH CAROLINA,6,068,REPUBLICAN,LEE HAYWOOD,1485
NORTH CAROLINA,6,082,DEMOCRAT,KATHY MANNING,2100
NORTH CAROLINA,6,082,REPUBLICAN,LEE HAYWOOD,1625
NORTH CAROLINA,6,122,DEMOCRAT,KATHY MANNING,3123
NORTH CAROLINA,6,122,REPUBLICAN,LEE HAYWOOD,1851
NORTH CAROLINA,6,123,DEMOCRAT,KATHY MANNING,1321
NORTH CAROLINA,6,123,REPUBLICAN,LEE HAYWOOD,1119
NORTH CAROLINA,6,201,DEMOCRAT,KATHY MANNING,2493
NORTH CAROLINA,6,201,REPUBLICAN,LEE HAYWOOD,441
NORTH CAROLINA,6,203,DEMOCRAT,KATHY MANNING,1058
NORTH CAROLINA,6,203,REPUBLICAN,LEE HAYWOOD,41
NORTH CAROLINA,6,204,DEMOCRAT,KATHY MANNING,964
NORTH CAROLINA,6,204,REPUBLICAN,LEE HAYWOOD,89
NORTH CAROLINA,6,205,DEMOCRAT,KATHY MANNING,537
NORTH CAROLINA,6,205,REPUBLICAN,LEE HAYWOOD,28
NORTH CAROLINA,6,206,DEMOCRAT,KATHY MANNING,1046
NORTH CAROLINA,6,206,REPUBLICAN,LEE HAYWOOD,118
NORTH CAROLINA,6,301,DEMOCRAT,KATHY MANNING,519
NORTH CAROLINA,6,301,REPUBLICAN,LEE HAYWOOD,25
NORTH CAROLINA,6,302,DEMOCRAT,KATHY MANNING,615
NORTH CAROLINA,6,302,REPUBLICAN,LEE HAYWOOD,46
NORTH CAROLINA,6,303,DEMOCRAT,KATHY MANNING,437
NORTH CAROLINA,6,303,REPUBLICAN,LEE HAYWOOD,10
NORTH CAROLINA,6,304,DEMOCRAT,KATHY MANNING,1351
NORTH CAROLINA,6,304,REPUBLICAN,LEE HAYWOOD,43
NORTH CAROLINA,6,305,DEMOCRAT,KATHY MANNING,1005
NORTH CAROLINA,6,305,REPUBLICAN,LEE HAYWOOD,29
NORTH CAROLINA,6,306,DEMOCRAT,KATHY MANNING,851
NORTH CAROLINA,6,306,REPUBLICAN,LEE HAYWOOD,138
NORTH CAROLINA,6,401,DEMOCRAT,KATHY MANNING,1122
NORTH CAROLINA,6,401,REPUBLICAN,LEE HAYWOOD,105
NORTH CAROLINA,6,402,DEMOCRAT,KATHY MANNING,787
NORTH CAROLINA,6,402,REPUBLICAN,LEE HAYWOOD,24
NORTH CAROLINA,6,403,DEMOCRAT,KATHY MANNING,967
NORTH CAROLINA,6,403,REPUBLICAN,LEE HAYWOOD,72
NORTH CAROLINA,6,404,DEMOCRAT,KATHY MANNING,1536
NORTH CAROLINA,6,404,REPUBLICAN,LEE HAYWOOD,299
NORTH CAROLINA,6,405,DEMOCRAT,KATHY MANNING,1059
NORTH CAROLINA,6,405,REPUBLICAN,LEE HAYWOOD,38
NORTH CAROLINA,6,501,DEMOCRAT,KATHY MANNING,1412
NORTH CAROLINA,6,501,REPUBLICAN,LEE HAYWOOD,125
NORTH CAROLINA,6,502,DEMOCRAT,KATHY MANNING,882
NORTH CAROLINA,6,502,REPUBLICAN,LEE HAYWOOD,68
NORTH CAROLINA,6,503,DEMOCRAT,KATHY MANNING,790
NORTH CAROLINA,6,503,REPUBLICAN,LEE HAYWOOD,153
NORTH CAROLINA,6,504,DEMOCRAT,KATHY MANNING,679
NORTH CAROLINA,6,504,REPUBLICAN,LEE HAYWOOD,139
NORTH CAROLINA,6,505,DEMOCRAT,KATHY MANNING,995
NORTH CAROLINA,6,505,REPUBLICAN,LEE HAYWOOD,295
NORTH CAROLINA,6,506,DEMOCRAT,KATHY MANNING,787
NORTH CAROLINA,6,506,REPUBLICAN,LEE HAYWOOD,441
NORTH CAROLINA,6,507,DEMOCRAT,KATHY MANNING,2437
NORTH CAROLINA,6,507,REPUBLICAN,LEE HAYWOOD,1437
NORTH CAROLINA,6,601,DEMOCRAT,KATHY MANNING,991
NORTH CAROLINA,6,601,REPUBLICAN,LEE HAYWOOD,285
NORTH CAROLINA,6,602,DEMOCRAT,KATHY MANNING,2154
NORTH CAROLINA,6,602,REPUBLICAN,LEE HAYWOOD,1178
NORTH CAROLINA,6,603,DEMOCRAT,KATHY MANNING,1262
NORTH CAROLINA,6,603,REPUBLICAN,LEE HAYWOOD,304
NORTH CAROLINA,6,604,DEMOCRAT,KATHY MANNING,999
NORTH CAROLINA,6,604,REPUBLICAN,LEE HAYWOOD,228
NORTH CAROLINA,6,605,DEMOCRAT,KATHY MANNING,1838
NORTH CAROLINA,6,605,REPUBLICAN,LEE HAYWOOD,807
NORTH CAROLINA,6,606,DEMOCRAT,KATHY MANNING,857
NORTH CAROLINA,6,606,REPUBLICAN,LEE HAYWOOD,377
NORTH CAROLINA,6,607,DEMOCRAT,KATHY MANNING,1195
NORTH CAROLINA,6,607,REPUBLICAN,LEE HAYWOOD,671
NORTH CAROLINA,6,701,DEMOCRAT,KATHY MANNING,689
NORTH CAROLINA,6,701,REPUBLICAN,LEE HAYWOOD,520
NORTH CAROLINA,6,702,DEMOCRAT,KATHY MANNING,883
NORTH CAROLINA,6,702,REPUBLICAN,LEE HAYWOOD,350
NORTH CAROLINA,6,703,DEMOCRAT,KATHY MANNING,771
NORTH CAROLINA,6,703,REPUBLICAN,LEE HAYWOOD,275
NORTH CAROLINA,6,704,DEMOCRAT,KATHY MANNING,1133
NORTH CAROLINA,6,704,REPUBLICAN,LEE HAYWOOD,444
NORTH CAROLINA,6,705,DEMOCRAT,KATHY MANNING,1186
NORTH CAROLINA,6,705,REPUBLICAN,LEE HAYWOOD,603
NORTH CAROLINA,6,706,DEMOCRAT,KATHY MANNING,644
NORTH CAROLINA,6,706,REPUBLICAN,LEE HAYWOOD,334
NORTH CAROLINA,6,707,DEMOCRAT,KATHY MANNING,701
NORTH CAROLINA,6,707,REPUBLICAN,LEE HAYWOOD,412
NORTH CAROLINA,6,708,DEMOCRAT,KATHY MANNING,2021
NORTH CAROLINA,6,708,REPUBLICAN,LEE HAYWOOD,1373
NORTH CAROLINA,6,709,DEMOCRAT,KATHY MANNING,1594
NORTH CAROLINA,6,709,REPUBLICAN,LEE HAYWOOD,895
NORTH CAROLINA,6,801,DEMOCRAT,KATHY MANNING,733
NORTH CAROLINA,6,801,REPUBLICAN,LEE HAYWOOD,390
NORTH CAROLINA,6,802,DEMOCRAT,KATHY MANNING,702
NORTH CAROLINA,6,802,REPUBLICAN,LEE HAYWOOD,645
NORTH CAROLINA,6,803,DEMOCRAT,KATHY MANNING,683
NORTH CAROLINA,6,803,REPUBLICAN,LEE HAYWOOD,814
NORTH CAROLINA,6,804,DEMOCRAT,KATHY MANNING,576
NORTH CAROLINA,6,804,REPUBLICAN,LEE HAYWOOD,496
NORTH CAROLINA,6,805,DEMOCRAT,KATHY MANNING,1142
NORTH CAROLINA,6,805,REPUBLICAN,LEE HAYWOOD,912
NORTH CAROLINA,6,806,DEMOCRAT,KATHY MANNING,838
NORTH CAROLINA,6,806,REPUBLICAN,LEE HAYWOOD,756
NORTH CAROLINA,6,807,DEMOCRAT,KATHY MANNING,860
NORTH CAROLINA,6,807,REPUBLICAN,LEE HAYWOOD,776
NORTH CAROLINA,6,808,DEMOCRAT,KATHY MANNING,1795
NORTH CAROLINA,6,808,REPUBLICAN,LEE HAYWOOD,812
NORTH CAROLINA,6,809,DEMOCRAT,KATHY MANNING,1271
NORTH CAROLINA,6,809,REPUBLICAN,LEE HAYWOOD,1068
NORTH CAROLINA,6,901,DEMOCRAT,KATHY MANNING,1005
NORTH CAROLINA,6,901,REPUBLICAN,LEE HAYWOOD,537
NORTH CAROLINA,6,902,DEMOCRAT,KATHY MANNING,1248
NORTH CAROLINA,6,902,REPUBLICAN,LEE HAYWOOD,263
NORTH CAROLINA,6,903,DEMOCRAT,KATHY MANNING,1319
NORTH CAROLINA,6,903,REPUBLICAN,LEE HAYWOOD,622
NORTH CAROLINA,6,904,DEMOCRAT,KATHY MANNING,1323
NORTH CAROLINA,6,904,REPUBLICAN,LEE HAYWOOD,365
NORTH CAROLINA,6,905,DEMOCRAT,KATHY MANNING,1448
NORTH CAROLINA,6,905,REPUBLICAN,LEE HAYWOOD,560
NORTH CAROLINA,6,906,DEMOCRAT,KATHY MANNING,1629
NORTH CAROLINA,6,906,REPUBLICAN,LEE HAYWOOD,999
NORTH CAROLINA,6,907,DEMOCRAT,KATHY MANNING,978
NORTH CAROLINA,6,907,REPUBLICAN,LEE HAYWOOD,541
NORTH CAROLINA,6,908,DEMOCRAT,KATHY MANNING,1245
NORTH CAROLINA,6,908,REPUBLICAN,LEE HAYWOOD,1133
NORTH CAROLINA,6,909,DEMOCRAT,KATHY MANNING,664
NORTH CAROLINA,6,909,REPUBLICAN,LEE HAYWOOD,481
NORTH CAROLINA,6,ABSENTEE,DEMOCRAT,KATHY MANNING,35849
NORTH CAROLINA,6,ABSENTEE,REPUBLICAN,LEE HAYWOOD,12637
NORTH CAROLINA,6,CG1,DEMOCRAT,KATHY MANNING,147
NORTH CAROLINA,6,CG1,REPUBLICAN,LEE HAYWOOD,113
NORTH CAROLINA,6,CG2,DEMOCRAT,KATHY MANNING,117
NORTH CAROLINA,6,CG2,REPUBLICAN,LEE HAYWOOD,151
NORTH CAROLINA,6,CG3A,DEMOCRAT,KATHY MANNING,72
NORTH CAROLINA,6,CG3A,REPUBLICAN,LEE HAYWOOD,117
NORTH CAROLINA,6,CG3B,DEMOCRAT,KATHY MANNING,97
NORTH CAROLINA,6,CG3B,REPUBLICAN,LEE HAYWOOD,167
NORTH CAROLINA,6,FEN1,DEMOCRAT,KATHY MANNING,181
NORTH CAROLINA,6,FEN1,REPUBLICAN,LEE HAYWOOD,83
NORTH CAROLINA,6,FEN2,DEMOCRAT,KATHY MANNING,87
NORTH CAROLINA,6,FEN2,REPUBLICAN,LEE HAYWOOD,213
NORTH CAROLINA,6,FR1,DEMOCRAT,KATHY MANNING,233
NORTH CAROLINA,6,FR1,REPUBLICAN,LEE HAYWOOD,203
NORTH CAROLINA,6,FR2,DEMOCRAT,KATHY MANNING,78
NORTH CAROLINA,6,FR2,REPUBLICAN,LEE HAYWOOD,146
NORTH CAROLINA,6,FR3,DEMOCRAT,KATHY MANNING,68
NORTH CAROLINA,6,FR3,REPUBLICAN,LEE HAYWOOD,132
NORTH CAROLINA,6,FR4,DEMOCRAT,KATHY MANNING,79
NORTH CAROLINA,6,FR4,REPUBLICAN,LEE HAYWOOD,144
NORTH CAROLINA,6,FR5A,DEMOCRAT,KATHY MANNING,117
NORTH CAROLINA,6,FR5A,REPUBLICAN,LEE HAYWOOD,176
NORTH CAROLINA,6,FR5B,DEMOCRAT,KATHY MANNING,67
NORTH CAROLINA,6,FR5B,REPUBLICAN,LEE HAYWOOD,89
NORTH CAROLINA,6,G01,DEMOCRAT,KATHY MANNING,106
NORTH CAROLINA,6,G01,REPUBLICAN,LEE HAYWOOD,15
NORTH CAROLINA,6,G02,DEMOCRAT,KATHY MANNING,140
NORTH CAROLINA,6,G02,REPUBLICAN,LEE HAYWOOD,61
NORTH CAROLINA,6,G03,DEMOCRAT,KATHY MANNING,193
NORTH CAROLINA,6,G03,REPUBLICAN,LEE HAYWOOD,17
NORTH CAROLINA,6,G04,DEMOCRAT,KATHY MANNING,213
NORTH CAROLINA,6,G04,REPUBLICAN,LEE HAYWOOD,31
NORTH CAROLINA,6,G05,DEMOCRAT,KATHY MANNING,178
NORTH CAROLINA,6,G05,REPUBLICAN,LEE HAYWOOD,7
NORTH CAROLINA,6,G06,DEMOCRAT,KATHY MANNING,149
NORTH CAROLINA,6,G06,REPUBLICAN,LEE HAYWOOD,15
NORTH CAROLINA,6,G07,DEMOCRAT,KATHY MANNING,204
NORTH CAROLINA,6,G07,REPUBLICAN,LEE HAYWOOD,78
NORTH CAROLINA,6,G08,DEMOCRAT,KATHY MANNING,194
NORTH CAROLINA,6,G08,REPUBLICAN,LEE HAYWOOD,66
NORTH CAROLINA,6,G09,DEMOCRAT,KATHY MANNING,254
NORTH CAROLINA,6,G09,REPUBLICAN,LEE HAYWOOD,75
NORTH CAROLINA,6,G10,DEMOCRAT,KATHY MANNING,234
NORTH CAROLINA,6,G10,REPUBLICAN,LEE HAYWOOD,69
NORTH CAROLINA,6,G11,DEMOCRAT,KATHY MANNING,128
NORTH CAROLINA,6,G11,REPUBLICAN,LEE HAYWOOD,79
NORTH CAROLINA,6,G12,DEMOCRAT,KATHY MANNING,93
NORTH CAROLINA,6,G12,REPUBLICAN,LEE HAYWOOD,55
NORTH CAROLINA,6,G13,DEMOCRAT,KATHY MANNING,97
NORTH CAROLINA,6,G13,REPUBLICAN,LEE HAYWOOD,99
NORTH CAROLINA,6,G14,DEMOCRAT,KATHY MANNING,92
NORTH CAROLINA,6,G14,REPUBLICAN,LEE HAYWOOD,79
NORTH CAROLINA,6,G15,DEMOCRAT,KATHY MANNING,99
NORTH CAROLINA,6,G15,REPUBLICAN,LEE HAYWOOD,86
NORTH CAROLINA,6,G16,DEMOCRAT,KATHY MANNING,87
NORTH CAROLINA,6,G16,REPUBLICAN,LEE HAYWOOD,112
NORTH CAROLINA,6,G17,DEMOCRAT,KATHY MANNING,78
NORTH CAROLINA,6,G17,REPUBLICAN,LEE HAYWOOD,101
NORTH CAROLINA,6,G18,DEMOCRAT,KATHY MANNING,74
NORTH CAROLINA,6,G18,REPUBLICAN,LEE HAYWOOD,132
NORTH CAROLINA,6,G19,DEMOCRAT,KATHY MANNING,105
NORTH CAROLINA,6,G19,REPUBLICAN,LEE HAYWOOD,149
NORTH CAROLINA,6,G20,DEMOCRAT,KATHY MANNING,105
NORTH CAROLINA,6,G20,REPUBLICAN,LEE HAYWOOD,161
NORTH CAROLINA,6,G21,DEMOCRAT,KATHY MANNING,176
NORTH CAROLINA,6,G21,REPUBLICAN,LEE HAYWOOD,165
NORTH CAROLINA,6,G22,DEMOCRAT,KATHY MANNING,78
NORTH CAROLINA,6,G22,REPUBLICAN,LEE HAYWOOD,218
NORTH CAROLINA,6,G23,DEMOCRAT,KATHY MANNING,81
NORTH CAROLINA,6,G23,REPUBLICAN,LEE HAYWOOD,96
NORTH CAROLINA,6,G24,DEMOCRAT,KATHY MANNING,77
NORTH CAROLINA,6,G24,REPUBLICAN,LEE HAYWOOD,56
NORTH CAROLINA,6,G25,DEMOCRAT,KATHY MANNING,130
NORTH CAROLINA,6,G25,REPUBLICAN,LEE HAYWOOD,150
NORTH CAROLINA,6,G26,DEMOCRAT,KATHY MANNING,180
NORTH CAROLINA,6,G26,REPUBLICAN,LEE HAYWOOD,94
NORTH CAROLINA,6,G27,DEMOCRAT,KATHY MANNING,114
NORTH CAROLINA,6,G27,REPUBLICAN,LEE HAYWOOD,191
NORTH CAROLINA,6,G28,DEMOCRAT,KATHY MANNING,79
NORTH CAROLINA,6,G28,REPUBLICAN,LEE HAYWOOD,75
NORTH CAROLINA,6,G29,DEMOCRAT,KATHY MANNING,98
NORTH CAROLINA,6,G29,REPUBLICAN,LEE HAYWOOD,59
NORTH CAROLINA,6,G30,DEMOCRAT,KATHY MANNING,73
NORTH CAROLINA,6,G30,REPUBLICAN,LEE HAYWOOD,143
NORTH CAROLINA,6,G31,DEMOCRAT,KATHY MANNING,105
NORTH CAROLINA,6,G31,REPUBLICAN,LEE HAYWOOD,114
NORTH CAROLINA,6,G32,DEMOCRAT,KATHY MANNING,94
NORTH CAROLINA,6,G32,REPUBLICAN,LEE HAYWOOD,167
NORTH CAROLINA,6,G33,DEMOCRAT,KATHY MANNING,73
NORTH CAROLINA,6,G33,REPUBLICAN,LEE HAYWOOD,136
NORTH CAROLINA,6,G34,DEMOCRAT,KATHY MANNING,74
NORTH CAROLINA,6,G34,REPUBLICAN,LEE HAYWOOD,134
NORTH CAROLINA,6,G35,DEMOCRAT,KATHY MANNING,50
NORTH CAROLINA,6,G35,REPUBLICAN,LEE HAYWOOD,81
NORTH CAROLINA,6,G36,DEMOCRAT,KATHY MANNING,135
NORTH CAROLINA,6,G36,REPUBLICAN,LEE HAYWOOD,121
NORTH CAROLINA,6,G37,DEMOCRAT,KATHY MANNING,271
NORTH CAROLINA,6,G37,REPUBLICAN,LEE HAYWOOD,100
NORTH CAROLINA,6,G38,DEMOCRAT,KATHY MANNING,143
NORTH CAROLINA,6,G38,REPUBLICAN,LEE HAYWOOD,114
NORTH CAROLINA,6,G39,DEMOCRAT,KATHY MANNING,57
NORTH CAROLINA,6,G39,REPUBLICAN,LEE HAYWOOD,60
NORTH CAROLINA,6,G40A1,DEMOCRAT,KATHY MANNING,82
NORTH CAROLINA,6,G40A1,REPUBLICAN,LEE HAYWOOD,120
NORTH CAROLINA,6,G40A2,DEMOCRAT,KATHY MANNING,144
NORTH CAROLINA,6,G40A2,REPUBLICAN,LEE HAYWOOD,80
NORTH CAROLINA,6,G40B,DEMOCRAT,KATHY MANNING,94
NORTH CAROLINA,6,G40B,REPUBLICAN,LEE HAYWOOD,110
NORTH CAROLINA,6,G41A,DEMOCRAT,KATHY MANNING,75
NORTH CAROLINA,6,G41A,REPUBLICAN,LEE HAYWOOD,74
NORTH CAROLINA,6,G41B,DEMOCRAT,KATHY MANNING,91
NORTH CAROLINA,6,G41B,REPUBLICAN,LEE HAYWOOD,120
NORTH CAROLINA,6,G42A,DEMOCRAT,KATHY MANNING,88
NORTH CAROLINA,6,G42A,REPUBLICAN,LEE HAYWOOD,150
NORTH CAROLINA,6,G42B,DEMOCRAT,KATHY MANNING,62
NORTH CAROLINA,6,G42B,REPUBLICAN,LEE HAYWOOD,56
NORTH CAROLINA,6,G43,DEMOCRAT,KATHY MANNING,216
NORTH CAROLINA,6,G43,REPUBLICAN,LEE HAYWOOD,118
NORTH CAROLINA,6,G44,DEMOCRAT,KATHY MANNING,140
NORTH CAROLINA,6,G44,REPUBLICAN,LEE HAYWOOD,45
NORTH CAROLINA,6,G45,DEMOCRAT,KATHY MANNING,122
NORTH CAROLINA,6,G45,REPUBLICAN,LEE HAYWOOD,21
NORTH CAROLINA,6,G46,DEMOCRAT,KATHY MANNING,391
NORTH CAROLINA,6,G46,REPUBLICAN,LEE HAYWOOD,18
NORTH CAROLINA,6,G47,DEMOCRAT,KATHY MANNING,238
NORTH CAROLINA,6,G47,REPUBLICAN,LEE HAYWOOD,78
NORTH CAROLINA,6,G48,DEMOCRAT,KATHY MANNING,244
NORTH CAROLINA,6,G48,REPUBLICAN,LEE HAYWOOD,96
NORTH CAROLINA,6,G49,DEMOCRAT,KATHY MANNING,102
NORTH CAROLINA,6,G49,REPUBLICAN,LEE HAYWOOD,45
NORTH CAROLINA,6,G50,DEMOCRAT,KATHY MANNING,360
NORTH CAROLINA,6,G50,REPUBLICAN,LEE HAYWOOD,111
NORTH CAROLINA,6,G51,DEMOCRAT,KATHY MANNING,175
NORTH CAROLINA,6,G51,REPUBLICAN,LEE HAYWOOD,89
NORTH CAROLINA,6,G52,DEMOCRAT,KATHY MANNING,208
NORTH CAROLINA,6,G52,REPUBLICAN,LEE HAYWOOD,25
NORTH CAROLINA,6,G53,DEMOCRAT,KATHY MANNING,267
NORTH CAROLINA,6,G53,REPUBLICAN,LEE HAYWOOD,35
NORTH CAROLINA,6,G54,DEMOCRAT,KATHY MANNING,261
NORTH CAROLINA,6,G54,REPUBLICAN,LEE HAYWOOD,33
NORTH CAROLINA,6,G55,DEMOCRAT,KATHY MANNING,173
NORTH CAROLINA,6,G55,REPUBLICAN,LEE HAYWOOD,42
NORTH CAROLINA,6,G56,DEMOCRAT,KATHY MANNING,151
NORTH CAROLINA,6,G56,REPUBLICAN,LEE HAYWOOD,64
NORTH CAROLINA,6,G57,DEMOCRAT,KATHY MANNING,130
NORTH CAROLINA,6,G57,REPUBLICAN,LEE HAYWOOD,37
NORTH CAROLINA,6,G58,DEMOCRAT,KATHY MANNING,204
NORTH CAROLINA,6,G58,REPUBLICAN,LEE HAYWOOD,67
NORTH CAROLINA,6,G59,DEMOCRAT,KATHY MANNING,142
NORTH CAROLINA,6,G59,REPUBLICAN,LEE HAYWOOD,46
NORTH CAROLINA,6,G60,DEMOCRAT,KATHY MANNING,143
NORTH CAROLINA,6,G60,REPUBLICAN,LEE HAYWOOD,51
NORTH CAROLINA,6,G61,DEMOCRAT,KATHY MANNING,215
NORTH CAROLINA,6,G61,REPUBLICAN,LEE HAYWOOD,72
NORTH CAROLINA,6,G62,DEMOCRAT,KATHY MANNING,83
NORTH CAROLINA,6,G62,REPUBLICAN,LEE HAYWOOD,91
NORTH CAROLINA,6,G63,DEMOCRAT,KATHY MANNING,120
NORTH CAROLINA,6,G63,REPUBLICAN,LEE HAYWOOD,94
NORTH CAROLINA,6,G64,DEMOCRAT,KATHY MANNING,204
NORTH CAROLINA,6,G64,REPUBLICAN,LEE HAYWOOD,109
NORTH CAROLINA,6,G65,DEMOCRAT,KATHY MANNING,154
NORTH CAROLINA,6,G65,REPUBLICAN,LEE HAYWOOD,116
NORTH CAROLINA,6,G66,DEMOCRAT,KATHY MANNING,129
NORTH CAROLINA,6,G66,REPUBLICAN,LEE HAYWOOD,114
NORTH CAROLINA,6,G67,DEMOCRAT,KATHY MANNING,72
NORTH CAROLINA,6,G67,REPUBLICAN,LEE HAYWOOD,7
NORTH CAROLINA,6,G68,DEMOCRAT,KATHY MANNING,51
NORTH CAROLINA,6,G68,REPUBLICAN,LEE HAYWOOD,1
NORTH CAROLINA,6,G69,DEMOCRAT,KATHY MANNING,231
NORTH CAROLINA,6,G69,REPUBLICAN,LEE HAYWOOD,31
NORTH CAROLINA,6,G70,DEMOCRAT,KATHY MANNING,232
NORTH CAROLINA,6,G70,REPUBLICAN,LEE HAYWOOD,16
NORTH CAROLINA,6,G71,DEMOCRAT,KATHY MANNING,253
NORTH CAROLINA,6,G71,REPUBLICAN,LEE HAYWOOD,25
NORTH CAROLINA,6,G72,DEMOCRAT,KATHY MANNING,255
NORTH CAROLINA,6,G72,REPUBLICAN,LEE HAYWOOD,19
NORTH CAROLINA,6,G73,DEMOCRAT,KATHY MANNING,168
NORTH CAROLINA,6,G73,REPUBLICAN,LEE HAYWOOD,8
NORTH CAROLINA,6,G74,DEMOCRAT,KATHY MANNING,192
NORTH CAROLINA,6,G74,REPUBLICAN,LEE HAYWOOD,18
NORTH CAROLINA,6,G75,DEMOCRAT,KATHY MANNING,163
NORTH CAROLINA,6,G75,REPUBLICAN,LEE HAYWOOD,18
NORTH CAROLINA,6,GIB,DEMOCRAT,KATHY MANNING,130
NORTH CAROLINA,6,GIB,REPUBLICAN,LEE HAYWOOD,233
NORTH CAROLINA,6,GR,DEMOCRAT,KATHY MANNING,118
NORTH CAROLINA,6,GR,REPUBLICAN,LEE HAYWOOD,570
NORTH CAROLINA,6,H01,DEMOCRAT,KATHY MANNING,220
NORTH CAROLINA,6,H01,REPUBLICAN,LEE HAYWOOD,95
NORTH CAROLINA,6,H02,DEMOCRAT,KATHY MANNING,85
NORTH CAROLINA,6,H02,REPUBLICAN,LEE HAYWOOD,83
NORTH CAROLINA,6,H03,DEMOCRAT,KATHY MANNING,170
NORTH CAROLINA,6,H03,REPUBLICAN,LEE HAYWOOD,52
NORTH CAROLINA,6,H04,DEMOCRAT,KATHY MANNING,191
NORTH CAROLINA,6,H04,REPUBLICAN,LEE HAYWOOD,98
NORTH CAROLINA,6,H05,DEMOCRAT,KATHY MANNING,206
NORTH CAROLINA,6,H05,REPUBLICAN,LEE HAYWOOD,38
NORTH CAROLINA,6,H06,DEMOCRAT,KATHY MANNING,189
NORTH CAROLINA,6,H06,REPUBLICAN,LEE HAYWOOD,152
NORTH CAROLINA,6,H07,DEMOCRAT,KATHY MANNING,169
NORTH CAROLINA,6,H07,REPUBLICAN,LEE HAYWOOD,30
NORTH CAROLINA,6,H08,DEMOCRAT,KATHY MANNING,125
NORTH CAROLINA,6,H08,REPUBLICAN,LEE HAYWOOD,12
NORTH CAROLINA,6,H09,DEMOCRAT,KATHY MANNING,170
NORTH CAROLINA,6,H09,REPUBLICAN,LEE HAYWOOD,20
NORTH CAROLINA,6,H10,DEMOCRAT,KATHY MANNING,175
NORTH CAROLINA,6,H10,REPUBLICAN,LEE HAYWOOD,29
NORTH CAROLINA,6,H11,DEMOCRAT,KATHY MANNING,154
NORTH CAROLINA,6,H11,REPUBLICAN,LEE HAYWOOD,84
NORTH CAROLINA,6,H12,DEMOCRAT,KATHY MANNING,106
NORTH CAROLINA,6,H12,REPUBLICAN,LEE HAYWOOD,40
NORTH CAROLINA,6,H13,DEMOCRAT,KATHY MANNING,95
NORTH CAROLINA,6,H13,REPUBLICAN,LEE HAYWOOD,161
NORTH CAROLINA,6,H14,DEMOCRAT,KATHY MANNING,59
NORTH CAROLINA,6,H14,REPUBLICAN,LEE HAYWOOD,178
NORTH CAROLINA,6,H15,DEMOCRAT,KATHY MANNING,111
NORTH CAROLINA,6,H15,REPUBLICAN,LEE HAYWOOD,125
NORTH CAROLINA,6,H16,DEMOCRAT,KATHY MANNING,79
NORTH CAROLINA,6,H16,REPUBLICAN,LEE HAYWOOD,104
NORTH CAROLINA,6,H17,DEMOCRAT,KATHY MANNING,89
NORTH CAROLINA,6,H17,REPUBLICAN,LEE HAYWOOD,43
NORTH CAROLINA,6,H18,DEMOCRAT,KATHY MANNING,146
NORTH CAROLINA,6,H18,REPUBLICAN,LEE HAYWOOD,36
NORTH CAROLINA,6,H19A,DEMOCRAT,KATHY MANNING,129
NORTH CAROLINA,6,H19A,REPUBLICAN,LEE HAYWOOD,45
NORTH CAROLINA,6,H19B,DEMOCRAT,KATHY MANNING,108
NORTH CAROLINA,6,H19B,REPUBLICAN,LEE HAYWOOD,127
NORTH CAROLINA,6,H20A,DEMOCRAT,KATHY MANNING,79
NORTH CAROLINA,6,H20A,REPUBLICAN,LEE HAYWOOD,72
NORTH CAROLINA,6,H20B,DEMOCRAT,KATHY MANNING,47
NORTH CAROLINA,6,H20B,REPUBLICAN,LEE HAYWOOD,95
NORTH CAROLINA,6,H21,DEMOCRAT,KATHY MANNING,64
NORTH CAROLINA,6,H21,REPUBLICAN,LEE HAYWOOD,116
NORTH CAROLINA,6,H22,DEMOCRAT,KATHY MANNING,95
NORTH CAROLINA,6,H22,REPUBLICAN,LEE HAYWOOD,55
NORTH CAROLINA,6,H23,DEMOCRAT,KATHY MANNING,53
NORTH CAROLINA,6,H23,REPUBLICAN,LEE HAYWOOD,107
NORTH CAROLINA,6,H24,DEMOCRAT,KATHY MANNING,87
NORTH CAROLINA,6,H24,REPUBLICAN,LEE HAYWOOD,172
NORTH CAROLINA,6,H25,DEMOCRAT,KATHY MANNING,100
NORTH CAROLINA,6,H25,REPUBLICAN,LEE HAYWOOD,242
NORTH CAROLINA,6,H26,DEMOCRAT,KATHY MANNING,79
NORTH CAROLINA,6,H26,REPUBLICAN,LEE HAYWOOD,111
NORTH CAROLINA,6,H27-A,DEMOCRAT,KATHY MANNING,71
NORTH CAROLINA,6,H27-A,REPUBLICAN,LEE HAYWOOD,84
NORTH CAROLINA,6,H27-B,DEMOCRAT,KATHY MANNING,74
