FriendlyId,district2020,district2022,party,votes,state
48351000020,36,36,Dem,95,TEXAS
48099000413,25,31,Dem,318,TEXAS
48457000007,36,36,Dem,38,TEXAS
48457000017,36,36,Dem,94,TEXAS
48457000010,36,36,Dem,114,TEXAS
48453000332,21,37,Dem,2194,TEXAS
48453000371,25,10,Dem,1121,TEXAS
48479000423,28,28,Dem,308,TEXAS
48215000073,15,15,Dem,983,TEXAS
48215000232,34,34,Dem,402,TEXAS
48215000137,34,15,Dem,12,TEXAS
48215000085,15,34,Dem,1175,TEXAS
48215000209,15,15,Dem,258,TEXAS
48215000090,15,34,Dem,1703,TEXAS
48257000019,5,5,Dem,500,TEXAS
48257000020,5,5,Dem,245,TEXAS
48257000011,5,5,Dem,434,TEXAS
48191000401,13,13,Dem,17,TEXAS
48277001A5A,4,4,Dem,346,TEXAS
4827700001H,4,4,Dem,42,TEXAS
48029004077,23,28,Dem,1334,TEXAS
48041000011,17,10,Dem,1058,TEXAS
482130003WS,5,5,Dem,161,TEXAS
48213002GBS,5,5,Dem,247,TEXAS
48191000101,13,13,Dem,48,TEXAS
48041000001,17,10,Dem,319,TEXAS
48041000035,17,10,Dem,2751,TEXAS
48041000040,17,10,Dem,1510,TEXAS
48041000041,17,10,Dem,1245,TEXAS
4827700004E,4,4,Dem,85,TEXAS
48277002C3A,4,4,Dem,396,TEXAS
48277002B2A,4,4,Dem,351,TEXAS
4827700001F,4,4,Dem,57,TEXAS
48507000003,23,23,Dem,857,TEXAS
48507000004,23,23,Dem,356,TEXAS
48375000223,13,13,Dem,426,TEXAS
48375000222,13,13,Dem,283,TEXAS
48375000321,13,13,Dem,193,TEXAS
48133000008,11,25,Dem,260,TEXAS
48133000006,11,25,Dem,25,TEXAS
48453000404,35,35,Dem,3406,TEXAS
48463000003,23,23,Dem,42,TEXAS
48463000002,23,23,Dem,282,TEXAS
48463000001,23,23,Dem,476,TEXAS
48453000156,10,37,Dem,4399,TEXAS
48453000248,10,37,Dem,1770,TEXAS
48453000401,35,35,Dem,1404,TEXAS
48453000358,25,37,Dem,3111,TEXAS
48453000256,25,37,Dem,1195,TEXAS
48453000210,25,37,Dem,1035,TEXAS
48173000002,11,11,Dem,11,TEXAS
48061000053,34,34,Dem,1047,TEXAS
48061000075,34,34,Dem,993,TEXAS
48061000057,34,34,Dem,205,TEXAS
48061000059,34,34,Dem,186,TEXAS
