FriendlyId,district2020,district2022,party,votes,state
53017000112,8.0,4.0,Dem,181,WASHINGTON
53017000308,4.0,4.0,Dem,15,WASHINGTON
53017000318,8.0,4.0,Dem,68,WASHINGTON
53017000215,8.0,4.0,Dem,191,WASHINGTON
53033001055,9.0,9.0,Dem,269,WASHINGTON
53033003094,9.0,9.0,Dem,363,WASHINGTON
53033001156,1.0,8.0,Dem,148,WASHINGTON
53033003242,8.0,8.0,Dem,329,WASHINGTON
53033001139,8.0,8.0,Dem,256,WASHINGTON
53033000967,9.0,9.0,Dem,437,WASHINGTON
53033003650,9.0,9.0,Dem,335,WASHINGTON
53033000618,1.0,1.0,Dem,327,WASHINGTON
53035000423,6.0,6.0,Dem,719,WASHINGTON
53035000280,6.0,6.0,Dem,131,WASHINGTON
53035000257,6.0,6.0,Dem,516,WASHINGTON
53035000204,6.0,6.0,Dem,539,WASHINGTON
53035000158,6.0,6.0,Dem,101,WASHINGTON
53035000419,6.0,6.0,Dem,459,WASHINGTON
53005002405,4.0,4.0,Dem,190,WASHINGTON
53005003511,4.0,4.0,Dem,17,WASHINGTON
53049000002,3.0,3.0,Dem,146,WASHINGTON
53049000001,3.0,3.0,Dem,62,WASHINGTON
53049000016,3.0,3.0,Dem,253,WASHINGTON
53035000461,6.0,6.0,Dem,391,WASHINGTON
53035000464,6.0,6.0,Dem,441,WASHINGTON
53035000032,6.0,6.0,Dem,96,WASHINGTON
53035000095,6.0,6.0,Dem,600,WASHINGTON
53035000318,6.0,6.0,Dem,881,WASHINGTON
53035000292,6.0,6.0,Dem,427,WASHINGTON
53035000212,6.0,6.0,Dem,596,WASHINGTON
53017000303,4.0,4.0,Dem,240,WASHINGTON
53049000012,3.0,3.0,Dem,675,WASHINGTON
53033003366,8.0,8.0,Dem,209,WASHINGTON
53033003334,1.0,8.0,Dem,435,WASHINGTON
53033000645,1.0,1.0,Dem,140,WASHINGTON
53033001489,7.0,7.0,Dem,667,WASHINGTON
53033002292,7.0,7.0,Dem,443,WASHINGTON
53033001936,9.0,9.0,Dem,536,WASHINGTON
53033002119,7.0,7.0,Dem,388,WASHINGTON
53033000985,9.0,9.0,Dem,184,WASHINGTON
53033000794,9.0,9.0,Dem,306,WASHINGTON
53033001007,9.0,9.0,Dem,216,WASHINGTON
53033003186,8.0,8.0,Dem,162,WASHINGTON
53033003727,1.0,1.0,Dem,423,WASHINGTON
53065000049,5.0,5.0,Dem,144,WASHINGTON
53065000024,5.0,5.0,Dem,287,WASHINGTON
53065000040,5.0,5.0,Dem,175,WASHINGTON
53033001835,9.0,7.0,Dem,514,WASHINGTON
53033001983,7.0,7.0,Dem,466,WASHINGTON
53033001365,7.0,7.0,Dem,547,WASHINGTON
53033001916,7.0,7.0,Dem,327,WASHINGTON
53033001734,7.0,7.0,Dem,440,WASHINGTON
53033002064,7.0,7.0,Dem,272,WASHINGTON
53033003769,7.0,7.0,Dem,348,WASHINGTON
53033001096,8.0,8.0,Dem,403,WASHINGTON
53033003401,1.0,1.0,Dem,491,WASHINGTON
53033003085,9.0,9.0,Dem,251,WASHINGTON
53033002646,7.0,7.0,Dem,382,WASHINGTON
53033002502,7.0,7.0,Dem,305,WASHINGTON
53033001062,8.0,8.0,Dem,311,WASHINGTON
53033003806,1.0,8.0,Dem,299,WASHINGTON
53033000413,8.0,8.0,Dem,302,WASHINGTON
53033003370,9.0,9.0,Dem,583,WASHINGTON
53033003579,8.0,8.0,Dem,175,WASHINGTON
53033000793,9.0,9.0,Dem,417,WASHINGTON
53033001526,7.0,7.0,Dem,238,WASHINGTON
53063006013,5.0,5.0,Dem,192,WASHINGTON
53063006701,5.0,5.0,Dem,563,WASHINGTON
53063003203,5.0,5.0,Dem,641,WASHINGTON
53063003103,5.0,5.0,Dem,330,WASHINGTON
53055000101,2.0,2.0,Dem,658,WASHINGTON
53055000012,2.0,2.0,Dem,580,WASHINGTON
53065000111,5.0,5.0,Dem,115,WASHINGTON
53065000042,5.0,5.0,Dem,116,WASHINGTON
53065000115,5.0,5.0,Dem,89,WASHINGTON
53065000005,5.0,5.0,Dem,223,WASHINGTON
53065000045,5.0,5.0,Dem,124,WASHINGTON
53065000041,5.0,5.0,Dem,231,WASHINGTON
53035000106,6.0,6.0,Dem,445,WASHINGTON
53033000624,1.0,1.0,Dem,606,WASHINGTON
53033002339,7.0,7.0,Dem,284,WASHINGTON
53033001277,7.0,7.0,Dem,564,WASHINGTON
53033002228,7.0,7.0,Dem,446,WASHINGTON
53033003807,7.0,7.0,Dem,406,WASHINGTON
53063009006,5.0,5.0,Dem,231,WASHINGTON
53065000028,5.0,5.0,Dem,197,WASHINGTON
53063007002,5.0,5.0,Dem,160,WASHINGTON
53063004424,5.0,5.0,Dem,320,WASHINGTON
53063006216,5.0,5.0,Dem,439,WASHINGTON
53063003212,5.0,5.0,Dem,433,WASHINGTON
53063004029,5.0,5.0,Dem,314,WASHINGTON
53063004454,5.0,5.0,Dem,316,WASHINGTON
53063003205,5.0,5.0,Dem,537,WASHINGTON
53063003317,5.0,5.0,Dem,660,WASHINGTON
53063003315,5.0,5.0,Dem,579,WASHINGTON
53063003319,5.0,5.0,Dem,494,WASHINGTON
53063004402,5.0,5.0,Dem,442,WASHINGTON
53063009001,5.0,5.0,Dem,265,WASHINGTON
53063004461,5.0,5.0,Dem,375,WASHINGTON
53063003202,5.0,5.0,Dem,517,WASHINGTON
