state,district1,district2,district3,precinct,party,candidate,votes
WISCONSIN,7,7,7,VILLAGE OF SPRING VALLEY WARD 3,DEMOCRAT,TRICIA ZUNKER,1
WISCONSIN,7,7,7,VILLAGE OF SPRING VALLEY WARD 3,REPUBLICAN,TOM TIFFANY,8
WISCONSIN,7,7,7,VILLAGE OF STAR PRAIRIE WARD 1,DEMOCRAT,TRICIA ZUNKER,124
WISCONSIN,7,7,7,VILLAGE OF STAR PRAIRIE WARD 1,REPUBLICAN,TOM TIFFANY,235
WISCONSIN,7,7,7,VILLAGE OF STETSONVILLE WARD 1,DEMOCRAT,TRICIA ZUNKER,82
WISCONSIN,7,7,7,VILLAGE OF STETSONVILLE WARD 1,REPUBLICAN,TOM TIFFANY,199
WISCONSIN,7,7,7,VILLAGE OF STRATFORD WARDS 1-2,DEMOCRAT,TRICIA ZUNKER,264
WISCONSIN,7,7,7,VILLAGE OF STRATFORD WARDS 1-2,REPUBLICAN,TOM TIFFANY,606
WISCONSIN,7,7,7,VILLAGE OF SUPERIOR WARD 1,DEMOCRAT,TRICIA ZUNKER,242
WISCONSIN,7,7,7,VILLAGE OF SUPERIOR WARD 1,REPUBLICAN,TOM TIFFANY,190
WISCONSIN,7,7,7,VILLAGE OF TONY WARD 1,DEMOCRAT,TRICIA ZUNKER,16
WISCONSIN,7,7,7,VILLAGE OF TONY WARD 1,REPUBLICAN,TOM TIFFANY,35
WISCONSIN,7,7,7,VILLAGE OF TURTLE LAKE WARD 1,DEMOCRAT,TRICIA ZUNKER,154
WISCONSIN,7,7,7,VILLAGE OF TURTLE LAKE WARD 1,REPUBLICAN,TOM TIFFANY,279
WISCONSIN,7,7,7,VILLAGE OF TURTLE LAKE WARD 2A,DEMOCRAT,TRICIA ZUNKER,9
WISCONSIN,7,7,7,VILLAGE OF TURTLE LAKE WARD 2A,REPUBLICAN,TOM TIFFANY,31
WISCONSIN,7,7,7,VILLAGE OF TURTLE LAKE WARD 2B,DEMOCRAT,TRICIA ZUNKER,0
WISCONSIN,7,7,7,VILLAGE OF TURTLE LAKE WARD 2B,REPUBLICAN,TOM TIFFANY,0
WISCONSIN,7,7,7,VILLAGE OF UNITY WARD 1,DEMOCRAT,TRICIA ZUNKER,27
WISCONSIN,7,7,7,VILLAGE OF UNITY WARD 1,REPUBLICAN,TOM TIFFANY,77
WISCONSIN,7,7,7,VILLAGE OF UNITY WARD 2,DEMOCRAT,TRICIA ZUNKER,14
WISCONSIN,7,7,7,VILLAGE OF UNITY WARD 2,REPUBLICAN,TOM TIFFANY,49
WISCONSIN,7,7,7,VILLAGE OF WARRENS WARD 1,DEMOCRAT,TRICIA ZUNKER,75
WISCONSIN,7,7,7,VILLAGE OF WARRENS WARD 1,REPUBLICAN,TOM TIFFANY,191
WISCONSIN,7,7,7,VILLAGE OF WEBSTER WARDS 1-2,DEMOCRAT,TRICIA ZUNKER,126
WISCONSIN,7,7,7,VILLAGE OF WEBSTER WARDS 1-2,REPUBLICAN,TOM TIFFANY,190
WISCONSIN,7,7,7,VILLAGE OF WESTON WARDS 1-13,DEMOCRAT,TRICIA ZUNKER,3382
WISCONSIN,7,7,7,VILLAGE OF WESTON WARDS 1-13,REPUBLICAN,TOM TIFFANY,4709
WISCONSIN,7,7,7,VILLAGE OF WEYERHAEUSER WARDS 1-2,DEMOCRAT,TRICIA ZUNKER,48
WISCONSIN,7,7,7,VILLAGE OF WEYERHAEUSER WARDS 1-2,REPUBLICAN,TOM TIFFANY,75
WISCONSIN,7,7,7,VILLAGE OF WHITE LAKE WARD 1,DEMOCRAT,TRICIA ZUNKER,65
WISCONSIN,7,7,7,VILLAGE OF WHITE LAKE WARD 1,REPUBLICAN,TOM TIFFANY,98
WISCONSIN,7,7,7,VILLAGE OF WILSON WARD 1,DEMOCRAT,TRICIA ZUNKER,28
WISCONSIN,7,7,7,VILLAGE OF WILSON WARD 1,REPUBLICAN,TOM TIFFANY,84
WISCONSIN,7,7,7,VILLAGE OF WINTER WARD 1,DEMOCRAT,TRICIA ZUNKER,54
WISCONSIN,7,7,7,VILLAGE OF WINTER WARD 1,REPUBLICAN,TOM TIFFANY,99
WISCONSIN,7,7,7,VILLAGE OF WITHEE WARD 1,DEMOCRAT,TRICIA ZUNKER,88
WISCONSIN,7,7,7,VILLAGE OF WITHEE WARD 1,REPUBLICAN,TOM TIFFANY,151
WISCONSIN,7,7,7,VILLAGE OF WOODVILLE WARDS 1-2,DEMOCRAT,TRICIA ZUNKER,242
WISCONSIN,7,7,7,VILLAGE OF WOODVILLE WARDS 1-2,REPUBLICAN,TOM TIFFANY,453
WISCONSIN,7,7,7,VILLAGE OF WYEVILLE WARD 1,DEMOCRAT,TRICIA ZUNKER,27
WISCONSIN,7,7,7,VILLAGE OF WYEVILLE WARD 1,REPUBLICAN,TOM TIFFANY,46
WISCONSIN,8,8,8,CITY OF ALGOMA WARDS 1-6,DEMOCRAT,AMANDA STUCK,727
WISCONSIN,8,8,8,CITY OF ALGOMA WARDS 1-6,REPUBLICAN,MIKE GALLAGHER,946
WISCONSIN,8,8,8,CITY OF APPLETON WARD 1,DEMOCRAT,AMANDA STUCK,446
WISCONSIN,8,8,8,CITY OF APPLETON WARD 1,REPUBLICAN,MIKE GALLAGHER,313
WISCONSIN,8,8,8,CITY OF APPLETON WARD 10,DEMOCRAT,AMANDA STUCK,338
WISCONSIN,8,8,8,CITY OF APPLETON WARD 10,REPUBLICAN,MIKE GALLAGHER,320
WISCONSIN,8,8,8,CITY OF APPLETON WARD 11,DEMOCRAT,AMANDA STUCK,268
WISCONSIN,8,8,8,CITY OF APPLETON WARD 11,REPUBLICAN,MIKE GALLAGHER,272
WISCONSIN,8,8,8,CITY OF APPLETON WARD 12,DEMOCRAT,AMANDA STUCK,178
WISCONSIN,8,8,8,CITY OF APPLETON WARD 12,REPUBLICAN,MIKE GALLAGHER,207
WISCONSIN,8,8,8,CITY OF APPLETON WARD 13,DEMOCRAT,AMANDA STUCK,507
WISCONSIN,8,8,8,CITY OF APPLETON WARD 13,REPUBLICAN,MIKE GALLAGHER,491
WISCONSIN,8,8,8,CITY OF APPLETON WARD 14,DEMOCRAT,AMANDA STUCK,454
WISCONSIN,8,8,8,CITY OF APPLETON WARD 14,REPUBLICAN,MIKE GALLAGHER,470
WISCONSIN,8,8,8,CITY OF APPLETON WARD 15,DEMOCRAT,AMANDA STUCK,382
WISCONSIN,8,8,8,CITY OF APPLETON WARD 15,REPUBLICAN,MIKE GALLAGHER,487
WISCONSIN,8,8,8,CITY OF APPLETON WARD 16,DEMOCRAT,AMANDA STUCK,313
WISCONSIN,8,8,8,CITY OF APPLETON WARD 16,REPUBLICAN,MIKE GALLAGHER,385
WISCONSIN,8,8,8,CITY OF APPLETON WARD 17,DEMOCRAT,AMANDA STUCK,382
WISCONSIN,8,8,8,CITY OF APPLETON WARD 17,REPUBLICAN,MIKE GALLAGHER,438
WISCONSIN,8,8,8,CITY OF APPLETON WARD 18,DEMOCRAT,AMANDA STUCK,262
WISCONSIN,8,8,8,CITY OF APPLETON WARD 18,REPUBLICAN,MIKE GALLAGHER,389
WISCONSIN,8,8,8,CITY OF APPLETON WARD 19,DEMOCRAT,AMANDA STUCK,625
WISCONSIN,8,8,8,CITY OF APPLETON WARD 19,REPUBLICAN,MIKE GALLAGHER,906
WISCONSIN,8,8,8,CITY OF APPLETON WARD 2,DEMOCRAT,AMANDA STUCK,853
WISCONSIN,8,8,8,CITY OF APPLETON WARD 2,REPUBLICAN,MIKE GALLAGHER,593
WISCONSIN,8,8,8,CITY OF APPLETON WARD 20,DEMOCRAT,AMANDA STUCK,493
WISCONSIN,8,8,8,CITY OF APPLETON WARD 20,REPUBLICAN,MIKE GALLAGHER,708
WISCONSIN,8,8,8,CITY OF APPLETON WARD 21,DEMOCRAT,AMANDA STUCK,15
WISCONSIN,8,8,8,CITY OF APPLETON WARD 21,REPUBLICAN,MIKE GALLAGHER,28
WISCONSIN,8,8,8,CITY OF APPLETON WARD 22,DEMOCRAT,AMANDA STUCK,22
WISCONSIN,8,8,8,CITY OF APPLETON WARD 22,REPUBLICAN,MIKE GALLAGHER,85
WISCONSIN,8,8,8,CITY OF APPLETON WARD 23,DEMOCRAT,AMANDA STUCK,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 23,REPUBLICAN,MIKE GALLAGHER,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 24,DEMOCRAT,AMANDA STUCK,282
WISCONSIN,8,8,8,CITY OF APPLETON WARD 24,REPUBLICAN,MIKE GALLAGHER,192
WISCONSIN,8,8,8,CITY OF APPLETON WARD 25,DEMOCRAT,AMANDA STUCK,544
WISCONSIN,8,8,8,CITY OF APPLETON WARD 25,REPUBLICAN,MIKE GALLAGHER,470
WISCONSIN,8,8,8,CITY OF APPLETON WARD 26,DEMOCRAT,AMANDA STUCK,527
WISCONSIN,8,8,8,CITY OF APPLETON WARD 26,REPUBLICAN,MIKE GALLAGHER,577
WISCONSIN,8,8,8,CITY OF APPLETON WARD 27,DEMOCRAT,AMANDA STUCK,613
WISCONSIN,8,8,8,CITY OF APPLETON WARD 27,REPUBLICAN,MIKE GALLAGHER,425
WISCONSIN,8,8,8,CITY OF APPLETON WARD 28,DEMOCRAT,AMANDA STUCK,537
WISCONSIN,8,8,8,CITY OF APPLETON WARD 28,REPUBLICAN,MIKE GALLAGHER,443
WISCONSIN,8,8,8,CITY OF APPLETON WARD 29,DEMOCRAT,AMANDA STUCK,704
WISCONSIN,8,8,8,CITY OF APPLETON WARD 29,REPUBLICAN,MIKE GALLAGHER,492
WISCONSIN,8,8,8,CITY OF APPLETON WARD 3,DEMOCRAT,AMANDA STUCK,1138
WISCONSIN,8,8,8,CITY OF APPLETON WARD 3,REPUBLICAN,MIKE GALLAGHER,529
WISCONSIN,8,8,8,CITY OF APPLETON WARD 30,DEMOCRAT,AMANDA STUCK,528
WISCONSIN,8,8,8,CITY OF APPLETON WARD 30,REPUBLICAN,MIKE GALLAGHER,460
WISCONSIN,8,8,8,CITY OF APPLETON WARD 33,DEMOCRAT,AMANDA STUCK,591
WISCONSIN,8,8,8,CITY OF APPLETON WARD 33,REPUBLICAN,MIKE GALLAGHER,539
WISCONSIN,8,8,8,CITY OF APPLETON WARD 34,DEMOCRAT,AMANDA STUCK,202
WISCONSIN,8,8,8,CITY OF APPLETON WARD 34,REPUBLICAN,MIKE GALLAGHER,139
WISCONSIN,8,8,8,CITY OF APPLETON WARD 35,DEMOCRAT,AMANDA STUCK,475
WISCONSIN,8,8,8,CITY OF APPLETON WARD 35,REPUBLICAN,MIKE GALLAGHER,526
WISCONSIN,8,8,8,CITY OF APPLETON WARD 36,DEMOCRAT,AMANDA STUCK,591
WISCONSIN,8,8,8,CITY OF APPLETON WARD 36,REPUBLICAN,MIKE GALLAGHER,675
WISCONSIN,8,8,8,CITY OF APPLETON WARD 37,DEMOCRAT,AMANDA STUCK,398
WISCONSIN,8,8,8,CITY OF APPLETON WARD 37,REPUBLICAN,MIKE GALLAGHER,417
WISCONSIN,8,8,8,CITY OF APPLETON WARD 38,DEMOCRAT,AMANDA STUCK,686
WISCONSIN,8,8,8,CITY OF APPLETON WARD 38,REPUBLICAN,MIKE GALLAGHER,1027
WISCONSIN,8,8,8,CITY OF APPLETON WARD 39,DEMOCRAT,AMANDA STUCK,361
WISCONSIN,8,8,8,CITY OF APPLETON WARD 39,REPUBLICAN,MIKE GALLAGHER,520
WISCONSIN,8,8,8,CITY OF APPLETON WARD 4,DEMOCRAT,AMANDA STUCK,385
WISCONSIN,8,8,8,CITY OF APPLETON WARD 4,REPUBLICAN,MIKE GALLAGHER,509
WISCONSIN,8,8,8,CITY OF APPLETON WARD 40,DEMOCRAT,AMANDA STUCK,8
WISCONSIN,8,8,8,CITY OF APPLETON WARD 40,REPUBLICAN,MIKE GALLAGHER,20
WISCONSIN,8,8,8,CITY OF APPLETON WARD 41,DEMOCRAT,AMANDA STUCK,53
WISCONSIN,8,8,8,CITY OF APPLETON WARD 41,REPUBLICAN,MIKE GALLAGHER,153
WISCONSIN,8,8,8,CITY OF APPLETON WARD 42,DEMOCRAT,AMANDA STUCK,431
WISCONSIN,8,8,8,CITY OF APPLETON WARD 42,REPUBLICAN,MIKE GALLAGHER,548
WISCONSIN,8,8,8,CITY OF APPLETON WARD 43,DEMOCRAT,AMANDA STUCK,440
WISCONSIN,8,8,8,CITY OF APPLETON WARD 43,REPUBLICAN,MIKE GALLAGHER,419
WISCONSIN,8,8,8,CITY OF APPLETON WARD 44,DEMOCRAT,AMANDA STUCK,515
WISCONSIN,8,8,8,CITY OF APPLETON WARD 44,REPUBLICAN,MIKE GALLAGHER,621
WISCONSIN,8,8,8,CITY OF APPLETON WARD 45,DEMOCRAT,AMANDA STUCK,621
WISCONSIN,8,8,8,CITY OF APPLETON WARD 45,REPUBLICAN,MIKE GALLAGHER,752
WISCONSIN,8,8,8,CITY OF APPLETON WARD 46,DEMOCRAT,AMANDA STUCK,41
WISCONSIN,8,8,8,CITY OF APPLETON WARD 46,REPUBLICAN,MIKE GALLAGHER,67
WISCONSIN,8,8,8,CITY OF APPLETON WARD 47,DEMOCRAT,AMANDA STUCK,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 47,REPUBLICAN,MIKE GALLAGHER,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 48,DEMOCRAT,AMANDA STUCK,90
WISCONSIN,8,8,8,CITY OF APPLETON WARD 48,REPUBLICAN,MIKE GALLAGHER,78
WISCONSIN,8,8,8,CITY OF APPLETON WARD 49,DEMOCRAT,AMANDA STUCK,47
WISCONSIN,8,8,8,CITY OF APPLETON WARD 49,REPUBLICAN,MIKE GALLAGHER,54
WISCONSIN,8,8,8,CITY OF APPLETON WARD 5,DEMOCRAT,AMANDA STUCK,1
WISCONSIN,8,8,8,CITY OF APPLETON WARD 5,REPUBLICAN,MIKE GALLAGHER,2
WISCONSIN,8,8,8,CITY OF APPLETON WARD 50,DEMOCRAT,AMANDA STUCK,88
WISCONSIN,8,8,8,CITY OF APPLETON WARD 50,REPUBLICAN,MIKE GALLAGHER,64
WISCONSIN,8,8,8,CITY OF APPLETON WARD 51,DEMOCRAT,AMANDA STUCK,592
WISCONSIN,8,8,8,CITY OF APPLETON WARD 51,REPUBLICAN,MIKE GALLAGHER,396
WISCONSIN,8,8,8,CITY OF APPLETON WARD 52,DEMOCRAT,AMANDA STUCK,63
WISCONSIN,8,8,8,CITY OF APPLETON WARD 52,REPUBLICAN,MIKE GALLAGHER,45
WISCONSIN,8,8,8,CITY OF APPLETON WARD 53,DEMOCRAT,AMANDA STUCK,15
WISCONSIN,8,8,8,CITY OF APPLETON WARD 53,REPUBLICAN,MIKE GALLAGHER,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 54,DEMOCRAT,AMANDA STUCK,473
WISCONSIN,8,8,8,CITY OF APPLETON WARD 54,REPUBLICAN,MIKE GALLAGHER,467
WISCONSIN,8,8,8,CITY OF APPLETON WARD 55,DEMOCRAT,AMANDA STUCK,237
WISCONSIN,8,8,8,CITY OF APPLETON WARD 55,REPUBLICAN,MIKE GALLAGHER,248
WISCONSIN,8,8,8,CITY OF APPLETON WARD 56,DEMOCRAT,AMANDA STUCK,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 56,REPUBLICAN,MIKE GALLAGHER,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 57,DEMOCRAT,AMANDA STUCK,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 57,REPUBLICAN,MIKE GALLAGHER,2
WISCONSIN,8,8,8,CITY OF APPLETON WARD 58,DEMOCRAT,AMANDA STUCK,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 58,REPUBLICAN,MIKE GALLAGHER,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 59,DEMOCRAT,AMANDA STUCK,2
WISCONSIN,8,8,8,CITY OF APPLETON WARD 59,REPUBLICAN,MIKE GALLAGHER,1
WISCONSIN,8,8,8,CITY OF APPLETON WARD 6,DEMOCRAT,AMANDA STUCK,282
WISCONSIN,8,8,8,CITY OF APPLETON WARD 6,REPUBLICAN,MIKE GALLAGHER,263
WISCONSIN,8,8,8,CITY OF APPLETON WARD 60,DEMOCRAT,AMANDA STUCK,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 60,REPUBLICAN,MIKE GALLAGHER,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 61,DEMOCRAT,AMANDA STUCK,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 61,REPUBLICAN,MIKE GALLAGHER,0
WISCONSIN,8,8,8,CITY OF APPLETON WARD 7,DEMOCRAT,AMANDA STUCK,532
WISCONSIN,8,8,8,CITY OF APPLETON WARD 7,REPUBLICAN,MIKE GALLAGHER,550
WISCONSIN,8,8,8,CITY OF APPLETON WARD 8,DEMOCRAT,AMANDA STUCK,627
WISCONSIN,8,8,8,CITY OF APPLETON WARD 8,REPUBLICAN,MIKE GALLAGHER,182
WISCONSIN,8,8,8,CITY OF APPLETON WARD 9,DEMOCRAT,AMANDA STUCK,474
WISCONSIN,8,8,8,CITY OF APPLETON WARD 9,REPUBLICAN,MIKE GALLAGHER,482
WISCONSIN,8,8,8,CITY OF BRILLION WARDS 1-5,DEMOCRAT,AMANDA STUCK,452
WISCONSIN,8,8,8,CITY OF BRILLION WARDS 1-5,REPUBLICAN,MIKE GALLAGHER,1249
WISCONSIN,8,8,8,CITY OF CHILTON WARDS 1-5,DEMOCRAT,AMANDA STUCK,605
WISCONSIN,8,8,8,CITY OF CHILTON WARDS 1-5,REPUBLICAN,MIKE GALLAGHER,1348
WISCONSIN,8,8,8,CITY OF CLINTONVILLE WARDS 1-7,DEMOCRAT,AMANDA STUCK,671
WISCONSIN,8,8,8,CITY OF CLINTONVILLE WARDS 1-7,REPUBLICAN,MIKE GALLAGHER,1248
WISCONSIN,8,8,8,CITY OF CLINTONVILLE WARDS 8-10,DEMOCRAT,AMANDA STUCK,0
WISCONSIN,8,8,8,CITY OF CLINTONVILLE WARDS 8-10,REPUBLICAN,MIKE GALLAGHER,1
WISCONSIN,8,8,8,CITY OF DE PERE WARD 5,DEMOCRAT,AMANDA STUCK,135
WISCONSIN,8,8,8,CITY OF DE PERE WARD 5,REPUBLICAN,MIKE GALLAGHER,130
WISCONSIN,8,8,8,CITY OF DE PERE WARDS 1-4,DEMOCRAT,AMANDA STUCK,1687
WISCONSIN,8,8,8,CITY OF DE PERE WARDS 1-4,REPUBLICAN,MIKE GALLAGHER,2247
WISCONSIN,8,8,8,CITY OF DE PERE WARDS 10-12,DEMOCRAT,AMANDA STUCK,1106
WISCONSIN,8,8,8,CITY OF DE PERE WARDS 10-12,REPUBLICAN,MIKE GALLAGHER,1635
WISCONSIN,8,8,8,CITY OF DE PERE WARDS 13-15,DEMOCRAT,AMANDA STUCK,1366
WISCONSIN,8,8,8,CITY OF DE PERE WARDS 13-15,REPUBLICAN,MIKE GALLAGHER,2371
WISCONSIN,8,8,8,CITY OF DE PERE WARDS 16-17,DEMOCRAT,AMANDA STUCK,2
WISCONSIN,8,8,8,CITY OF DE PERE WARDS 16-17,REPUBLICAN,MIKE GALLAGHER,2
WISCONSIN,8,8,8,CITY OF DE PERE WARDS 6-8,DEMOCRAT,AMANDA STUCK,1185
WISCONSIN,8,8,8,CITY OF DE PERE WARDS 6-8,REPUBLICAN,MIKE GALLAGHER,1550
WISCONSIN,8,8,8,"CITY OF DE PERE WARDS 9,18",DEMOCRAT,AMANDA STUCK,361
WISCONSIN,8,8,8,"CITY OF DE PERE WARDS 9,18",REPUBLICAN,MIKE GALLAGHER,483
WISCONSIN,8,8,8,CITY OF GILLETT WARDS 1-3,DEMOCRAT,AMANDA STUCK,179
WISCONSIN,8,8,8,CITY OF GILLETT WARDS 1-3,REPUBLICAN,MIKE GALLAGHER,441
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 1,DEMOCRAT,AMANDA STUCK,5
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 1,REPUBLICAN,MIKE GALLAGHER,21
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 10,DEMOCRAT,AMANDA STUCK,336
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 10,REPUBLICAN,MIKE GALLAGHER,348
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 11,DEMOCRAT,AMANDA STUCK,324
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 11,REPUBLICAN,MIKE GALLAGHER,411
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 12,DEMOCRAT,AMANDA STUCK,369
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 12,REPUBLICAN,MIKE GALLAGHER,360
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 13,DEMOCRAT,AMANDA STUCK,453
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 13,REPUBLICAN,MIKE GALLAGHER,278
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 14,DEMOCRAT,AMANDA STUCK,365
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 14,REPUBLICAN,MIKE GALLAGHER,333
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 15,DEMOCRAT,AMANDA STUCK,722
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 15,REPUBLICAN,MIKE GALLAGHER,538
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 16,DEMOCRAT,AMANDA STUCK,638
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 16,REPUBLICAN,MIKE GALLAGHER,382
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 17,DEMOCRAT,AMANDA STUCK,485
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 17,REPUBLICAN,MIKE GALLAGHER,438
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 18,DEMOCRAT,AMANDA STUCK,455
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 18,REPUBLICAN,MIKE GALLAGHER,456
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 19,DEMOCRAT,AMANDA STUCK,427
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 19,REPUBLICAN,MIKE GALLAGHER,336
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 2,DEMOCRAT,AMANDA STUCK,612
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 2,REPUBLICAN,MIKE GALLAGHER,898
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 20,DEMOCRAT,AMANDA STUCK,407
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 20,REPUBLICAN,MIKE GALLAGHER,347
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 21,DEMOCRAT,AMANDA STUCK,386
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 21,REPUBLICAN,MIKE GALLAGHER,272
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 22,DEMOCRAT,AMANDA STUCK,174
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 22,REPUBLICAN,MIKE GALLAGHER,179
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 23,DEMOCRAT,AMANDA STUCK,395
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 23,REPUBLICAN,MIKE GALLAGHER,316
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 24,DEMOCRAT,AMANDA STUCK,495
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 24,REPUBLICAN,MIKE GALLAGHER,406
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 25,DEMOCRAT,AMANDA STUCK,400
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 25,REPUBLICAN,MIKE GALLAGHER,437
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 26,DEMOCRAT,AMANDA STUCK,539
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 26,REPUBLICAN,MIKE GALLAGHER,325
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 27,DEMOCRAT,AMANDA STUCK,221
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 27,REPUBLICAN,MIKE GALLAGHER,128
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 28,DEMOCRAT,AMANDA STUCK,463
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 28,REPUBLICAN,MIKE GALLAGHER,383
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 29,DEMOCRAT,AMANDA STUCK,567
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 29,REPUBLICAN,MIKE GALLAGHER,659
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 3,DEMOCRAT,AMANDA STUCK,565
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 3,REPUBLICAN,MIKE GALLAGHER,614
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 30,DEMOCRAT,AMANDA STUCK,621
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 30,REPUBLICAN,MIKE GALLAGHER,410
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 31,DEMOCRAT,AMANDA STUCK,524
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 31,REPUBLICAN,MIKE GALLAGHER,582
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 32,DEMOCRAT,AMANDA STUCK,421
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 32,REPUBLICAN,MIKE GALLAGHER,519
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 33,DEMOCRAT,AMANDA STUCK,284
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 33,REPUBLICAN,MIKE GALLAGHER,353
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 34,DEMOCRAT,AMANDA STUCK,507
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 34,REPUBLICAN,MIKE GALLAGHER,716
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 35,DEMOCRAT,AMANDA STUCK,336
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 35,REPUBLICAN,MIKE GALLAGHER,502
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 36,DEMOCRAT,AMANDA STUCK,295
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 36,REPUBLICAN,MIKE GALLAGHER,244
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 37,DEMOCRAT,AMANDA STUCK,399
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 37,REPUBLICAN,MIKE GALLAGHER,478
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 38,DEMOCRAT,AMANDA STUCK,601
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 38,REPUBLICAN,MIKE GALLAGHER,570
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 39,DEMOCRAT,AMANDA STUCK,620
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 39,REPUBLICAN,MIKE GALLAGHER,688
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 4,DEMOCRAT,AMANDA STUCK,869
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 4,REPUBLICAN,MIKE GALLAGHER,1443
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 40,DEMOCRAT,AMANDA STUCK,392
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 40,REPUBLICAN,MIKE GALLAGHER,420
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 41,DEMOCRAT,AMANDA STUCK,213
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 41,REPUBLICAN,MIKE GALLAGHER,274
WISCONSIN,8,8,8,CITY OF GREEN BAY WARD 42,DEMOCRAT,AMANDA STUCK,376
