state,district2010,district2020,precinct,party,candidate,votes
WASHINGTON,6,6,107 SOUTH JACOB,DEMOCRAT,DEREK KILMER,564
WASHINGTON,6,6,107 SOUTH JACOB,REPUBLICAN,ELIZABETH KREISELMAIER,229
WASHINGTON,6,6,109 CP7,DEMOCRAT,DEREK KILMER,236
WASHINGTON,6,6,109 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,146
WASHINGTON,6,6,110 CP7,DEMOCRAT,DEREK KILMER,336
WASHINGTON,6,6,110 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,386
WASHINGTON,6,6,111 CP7,DEMOCRAT,DEREK KILMER,415
WASHINGTON,6,6,111 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,334
WASHINGTON,6,6,112 CP7,DEMOCRAT,DEREK KILMER,294
WASHINGTON,6,6,112 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,282
WASHINGTON,6,6,113 CP7,DEMOCRAT,DEREK KILMER,301
WASHINGTON,6,6,113 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,258
WASHINGTON,6,6,114 CP7,DEMOCRAT,DEREK KILMER,0
WASHINGTON,6,6,114 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,0
WASHINGTON,6,6,120 CP9,DEMOCRAT,DEREK KILMER,373
WASHINGTON,6,6,120 CP9,REPUBLICAN,ELIZABETH KREISELMAIER,321
WASHINGTON,6,6,121 CP9,DEMOCRAT,DEREK KILMER,459
WASHINGTON,6,6,121 CP9,REPUBLICAN,ELIZABETH KREISELMAIER,375
WASHINGTON,6,6,122 CP9,DEMOCRAT,DEREK KILMER,222
WASHINGTON,6,6,122 CP9,REPUBLICAN,ELIZABETH KREISELMAIER,296
WASHINGTON,6,6,125 CP5,DEMOCRAT,DEREK KILMER,500
WASHINGTON,6,6,125 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,378
WASHINGTON,6,6,126 CP5,DEMOCRAT,DEREK KILMER,310
WASHINGTON,6,6,126 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,249
WASHINGTON,6,6,127 CP5,DEMOCRAT,DEREK KILMER,624
WASHINGTON,6,6,127 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,480
WASHINGTON,6,6,128 CP5,DEMOCRAT,DEREK KILMER,552
WASHINGTON,6,6,128 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,433
WASHINGTON,6,6,129 CP5,DEMOCRAT,DEREK KILMER,232
WASHINGTON,6,6,129 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,175
WASHINGTON,6,6,130 CP7,DEMOCRAT,DEREK KILMER,342
WASHINGTON,6,6,130 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,283
WASHINGTON,6,6,131 CP5,DEMOCRAT,DEREK KILMER,213
WASHINGTON,6,6,131 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,173
WASHINGTON,6,6,135 CP5,DEMOCRAT,DEREK KILMER,336
WASHINGTON,6,6,135 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,352
WASHINGTON,6,6,137 CP5,DEMOCRAT,DEREK KILMER,364
WASHINGTON,6,6,137 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,311
WASHINGTON,6,6,139 CP5,DEMOCRAT,DEREK KILMER,245
WASHINGTON,6,6,139 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,195
WASHINGTON,6,6,140 CP5,DEMOCRAT,DEREK KILMER,386
WASHINGTON,6,6,140 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,321
WASHINGTON,6,6,141 CP9,DEMOCRAT,DEREK KILMER,557
WASHINGTON,6,6,141 CP9,REPUBLICAN,ELIZABETH KREISELMAIER,373
WASHINGTON,6,6,142 CP5,DEMOCRAT,DEREK KILMER,329
WASHINGTON,6,6,142 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,278
WASHINGTON,6,6,143 CP5,DEMOCRAT,DEREK KILMER,552
WASHINGTON,6,6,143 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,435
WASHINGTON,6,6,144 CP5,DEMOCRAT,DEREK KILMER,327
WASHINGTON,6,6,144 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,277
WASHINGTON,6,6,146 CP9,DEMOCRAT,DEREK KILMER,400
WASHINGTON,6,6,146 CP9,REPUBLICAN,ELIZABETH KREISELMAIER,231
WASHINGTON,6,6,147 CP5,DEMOCRAT,DEREK KILMER,554
WASHINGTON,6,6,147 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,463
WASHINGTON,6,6,148 CP9,DEMOCRAT,DEREK KILMER,597
WASHINGTON,6,6,148 CP9,REPUBLICAN,ELIZABETH KREISELMAIER,436
WASHINGTON,6,6,149 CP9,DEMOCRAT,DEREK KILMER,487
WASHINGTON,6,6,149 CP9,REPUBLICAN,ELIZABETH KREISELMAIER,381
WASHINGTON,6,6,150 CP5,DEMOCRAT,DEREK KILMER,392
WASHINGTON,6,6,150 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,378
WASHINGTON,6,6,151 CP7,DEMOCRAT,DEREK KILMER,279
WASHINGTON,6,6,151 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,257
WASHINGTON,6,6,152 CP7,DEMOCRAT,DEREK KILMER,502
WASHINGTON,6,6,152 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,505
WASHINGTON,6,6,153 CP7,DEMOCRAT,DEREK KILMER,464
WASHINGTON,6,6,153 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,515
WASHINGTON,6,6,155 CP7,DEMOCRAT,DEREK KILMER,496
WASHINGTON,6,6,155 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,736
WASHINGTON,6,6,157 CP7,DEMOCRAT,DEREK KILMER,389
WASHINGTON,6,6,157 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,596
WASHINGTON,6,6,158 CP7,DEMOCRAT,DEREK KILMER,107
WASHINGTON,6,6,158 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,154
WASHINGTON,6,6,159 CP5,DEMOCRAT,DEREK KILMER,339
WASHINGTON,6,6,159 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,211
WASHINGTON,6,6,160 CP9,DEMOCRAT,DEREK KILMER,570
WASHINGTON,6,6,160 CP9,REPUBLICAN,ELIZABETH KREISELMAIER,380
WASHINGTON,6,6,161 CP9,DEMOCRAT,DEREK KILMER,490
WASHINGTON,6,6,161 CP9,REPUBLICAN,ELIZABETH KREISELMAIER,420
WASHINGTON,6,6,162 CP7,DEMOCRAT,DEREK KILMER,482
WASHINGTON,6,6,162 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,507
WASHINGTON,6,6,163 CP7,DEMOCRAT,DEREK KILMER,352
WASHINGTON,6,6,163 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,327
WASHINGTON,6,6,164 CP7,DEMOCRAT,DEREK KILMER,533
WASHINGTON,6,6,164 CP7,REPUBLICAN,ELIZABETH KREISELMAIER,405
WASHINGTON,6,6,165 CP5,DEMOCRAT,DEREK KILMER,402
WASHINGTON,6,6,165 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,265
WASHINGTON,6,6,166 CP9,DEMOCRAT,DEREK KILMER,359
WASHINGTON,6,6,166 CP9,REPUBLICAN,ELIZABETH KREISELMAIER,379
WASHINGTON,6,6,170 CP5,DEMOCRAT,DEREK KILMER,340
WASHINGTON,6,6,170 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,285
WASHINGTON,6,6,173 CP5,DEMOCRAT,DEREK KILMER,478
WASHINGTON,6,6,173 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,356
WASHINGTON,6,6,175 CP5,DEMOCRAT,DEREK KILMER,533
WASHINGTON,6,6,175 CP5,REPUBLICAN,ELIZABETH KREISELMAIER,390
WASHINGTON,6,6,200 COYLE,DEMOCRAT,DEREK KILMER,225
WASHINGTON,6,6,200 COYLE,REPUBLICAN,ELIZABETH KREISELMAIER,149
WASHINGTON,6,6,200 CP2,DEMOCRAT,DEREK KILMER,292
WASHINGTON,6,6,200 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,250
WASHINGTON,6,6,201 CP2,DEMOCRAT,DEREK KILMER,407
WASHINGTON,6,6,201 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,252
WASHINGTON,6,6,201 QUILCENE,DEMOCRAT,DEREK KILMER,402
WASHINGTON,6,6,201 QUILCENE,REPUBLICAN,ELIZABETH KREISELMAIER,425
WASHINGTON,6,6,202 CP2,DEMOCRAT,DEREK KILMER,561
WASHINGTON,6,6,202 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,439
WASHINGTON,6,6,203 CP2,DEMOCRAT,DEREK KILMER,278
WASHINGTON,6,6,203 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,257
WASHINGTON,6,6,204 BRINNON,DEMOCRAT,DEREK KILMER,468
WASHINGTON,6,6,204 BRINNON,REPUBLICAN,ELIZABETH KREISELMAIER,478
WASHINGTON,6,6,204 CP2,DEMOCRAT,DEREK KILMER,543
WASHINGTON,6,6,204 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,379
WASHINGTON,6,6,205 CP2,DEMOCRAT,DEREK KILMER,504
WASHINGTON,6,6,205 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,413
WASHINGTON,6,6,206 CP2,DEMOCRAT,DEREK KILMER,0
WASHINGTON,6,6,206 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,0
WASHINGTON,6,6,207 CP2,DEMOCRAT,DEREK KILMER,577
WASHINGTON,6,6,207 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,501
WASHINGTON,6,6,208 CP2,DEMOCRAT,DEREK KILMER,0
WASHINGTON,6,6,208 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,0
WASHINGTON,6,6,209 CP2,DEMOCRAT,DEREK KILMER,0
WASHINGTON,6,6,209 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,0
WASHINGTON,6,6,210 CP2,DEMOCRAT,DEREK KILMER,467
WASHINGTON,6,6,210 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,487
WASHINGTON,6,6,211 CP1,DEMOCRAT,DEREK KILMER,379
WASHINGTON,6,6,211 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,394
WASHINGTON,6,6,212 CP1,DEMOCRAT,DEREK KILMER,624
WASHINGTON,6,6,212 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,542
WASHINGTON,6,6,213 CP1,DEMOCRAT,DEREK KILMER,471
WASHINGTON,6,6,213 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,507
WASHINGTON,6,6,214 CP2,DEMOCRAT,DEREK KILMER,315
WASHINGTON,6,6,214 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,488
WASHINGTON,6,6,215 CP2,DEMOCRAT,DEREK KILMER,0
WASHINGTON,6,6,215 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,0
WASHINGTON,6,6,216 CP2,DEMOCRAT,DEREK KILMER,178
WASHINGTON,6,6,216 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,238
WASHINGTON,6,6,217 CP1,DEMOCRAT,DEREK KILMER,318
WASHINGTON,6,6,217 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,347
WASHINGTON,6,6,218 CP1,DEMOCRAT,DEREK KILMER,453
WASHINGTON,6,6,218 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,509
WASHINGTON,6,6,219 CP2,DEMOCRAT,DEREK KILMER,379
WASHINGTON,6,6,219 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,477
WASHINGTON,6,6,220 CP2,DEMOCRAT,DEREK KILMER,491
WASHINGTON,6,6,220 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,356
WASHINGTON,6,6,221 CP1,DEMOCRAT,DEREK KILMER,609
WASHINGTON,6,6,221 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,472
WASHINGTON,6,6,222 CP1,DEMOCRAT,DEREK KILMER,246
WASHINGTON,6,6,222 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,298
WASHINGTON,6,6,223 CP1,DEMOCRAT,DEREK KILMER,418
WASHINGTON,6,6,223 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,426
WASHINGTON,6,6,227 CP1,DEMOCRAT,DEREK KILMER,487
WASHINGTON,6,6,227 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,590
WASHINGTON,6,6,230 CP2,DEMOCRAT,DEREK KILMER,497
WASHINGTON,6,6,230 CP2,REPUBLICAN,ELIZABETH KREISELMAIER,618
WASHINGTON,6,6,232 CP1,DEMOCRAT,DEREK KILMER,533
WASHINGTON,6,6,232 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,627
WASHINGTON,6,6,240 CP1,DEMOCRAT,DEREK KILMER,449
WASHINGTON,6,6,240 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,286
WASHINGTON,6,6,241 CP1,DEMOCRAT,DEREK KILMER,394
WASHINGTON,6,6,241 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,290
WASHINGTON,6,6,242 CP1,DEMOCRAT,DEREK KILMER,387
WASHINGTON,6,6,242 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,357
WASHINGTON,6,6,245 CP1,DEMOCRAT,DEREK KILMER,362
WASHINGTON,6,6,245 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,343
WASHINGTON,6,6,246 CP1,DEMOCRAT,DEREK KILMER,573
WASHINGTON,6,6,246 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,564
WASHINGTON,6,6,247 CP1,DEMOCRAT,DEREK KILMER,455
WASHINGTON,6,6,247 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,429
WASHINGTON,6,6,250 CP1,DEMOCRAT,DEREK KILMER,495
WASHINGTON,6,6,250 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,456
WASHINGTON,6,6,252 CP1,DEMOCRAT,DEREK KILMER,432
WASHINGTON,6,6,252 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,399
WASHINGTON,6,6,255 CP1,DEMOCRAT,DEREK KILMER,485
WASHINGTON,6,6,255 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,359
WASHINGTON,6,6,257 CP1,DEMOCRAT,DEREK KILMER,544
WASHINGTON,6,6,257 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,545
WASHINGTON,6,6,258 CP1,DEMOCRAT,DEREK KILMER,385
WASHINGTON,6,6,258 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,390
WASHINGTON,6,6,259 CP1,DEMOCRAT,DEREK KILMER,419
WASHINGTON,6,6,259 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,402
WASHINGTON,6,6,26-301,DEMOCRAT,DEREK KILMER,212
WASHINGTON,6,6,26-301,REPUBLICAN,ELIZABETH KREISELMAIER,160
WASHINGTON,6,6,26-302,DEMOCRAT,DEREK KILMER,684
WASHINGTON,6,6,26-302,REPUBLICAN,ELIZABETH KREISELMAIER,548
WASHINGTON,6,6,26-303,DEMOCRAT,DEREK KILMER,772
WASHINGTON,6,6,26-303,REPUBLICAN,ELIZABETH KREISELMAIER,496
WASHINGTON,6,6,26-304,DEMOCRAT,DEREK KILMER,529
WASHINGTON,6,6,26-304,REPUBLICAN,ELIZABETH KREISELMAIER,403
WASHINGTON,6,6,26-305,DEMOCRAT,DEREK KILMER,688
WASHINGTON,6,6,26-305,REPUBLICAN,ELIZABETH KREISELMAIER,449
WASHINGTON,6,6,26-306,DEMOCRAT,DEREK KILMER,531
WASHINGTON,6,6,26-306,REPUBLICAN,ELIZABETH KREISELMAIER,386
WASHINGTON,6,6,26-307,DEMOCRAT,DEREK KILMER,581
WASHINGTON,6,6,26-307,REPUBLICAN,ELIZABETH KREISELMAIER,416
WASHINGTON,6,6,26-308,DEMOCRAT,DEREK KILMER,433
WASHINGTON,6,6,26-308,REPUBLICAN,ELIZABETH KREISELMAIER,341
WASHINGTON,6,6,26-314,DEMOCRAT,DEREK KILMER,405
WASHINGTON,6,6,26-314,REPUBLICAN,ELIZABETH KREISELMAIER,373
WASHINGTON,6,6,26-315,DEMOCRAT,DEREK KILMER,609
WASHINGTON,6,6,26-315,REPUBLICAN,ELIZABETH KREISELMAIER,644
WASHINGTON,6,6,26-316,DEMOCRAT,DEREK KILMER,316
WASHINGTON,6,6,26-316,REPUBLICAN,ELIZABETH KREISELMAIER,362
WASHINGTON,6,6,26-317,DEMOCRAT,DEREK KILMER,592
WASHINGTON,6,6,26-317,REPUBLICAN,ELIZABETH KREISELMAIER,531
WASHINGTON,6,6,26-318,DEMOCRAT,DEREK KILMER,513
WASHINGTON,6,6,26-318,REPUBLICAN,ELIZABETH KREISELMAIER,550
WASHINGTON,6,6,26-319,DEMOCRAT,DEREK KILMER,583
WASHINGTON,6,6,26-319,REPUBLICAN,ELIZABETH KREISELMAIER,524
WASHINGTON,6,6,26-320,DEMOCRAT,DEREK KILMER,621
WASHINGTON,6,6,26-320,REPUBLICAN,ELIZABETH KREISELMAIER,564
WASHINGTON,6,6,26-321,DEMOCRAT,DEREK KILMER,355
WASHINGTON,6,6,26-321,REPUBLICAN,ELIZABETH KREISELMAIER,371
WASHINGTON,6,6,26-322,DEMOCRAT,DEREK KILMER,704
WASHINGTON,6,6,26-322,REPUBLICAN,ELIZABETH KREISELMAIER,725
WASHINGTON,6,6,26-323,DEMOCRAT,DEREK KILMER,707
WASHINGTON,6,6,26-323,REPUBLICAN,ELIZABETH KREISELMAIER,619
WASHINGTON,6,6,26-324,DEMOCRAT,DEREK KILMER,520
WASHINGTON,6,6,26-324,REPUBLICAN,ELIZABETH KREISELMAIER,541
WASHINGTON,6,6,26-325,DEMOCRAT,DEREK KILMER,568
WASHINGTON,6,6,26-325,REPUBLICAN,ELIZABETH KREISELMAIER,518
WASHINGTON,6,6,26-326,DEMOCRAT,DEREK KILMER,621
WASHINGTON,6,6,26-326,REPUBLICAN,ELIZABETH KREISELMAIER,516
WASHINGTON,6,6,26-327,DEMOCRAT,DEREK KILMER,618
WASHINGTON,6,6,26-327,REPUBLICAN,ELIZABETH KREISELMAIER,431
WASHINGTON,6,6,26-328,DEMOCRAT,DEREK KILMER,510
WASHINGTON,6,6,26-328,REPUBLICAN,ELIZABETH KREISELMAIER,508
WASHINGTON,6,6,26-329,DEMOCRAT,DEREK KILMER,599
WASHINGTON,6,6,26-329,REPUBLICAN,ELIZABETH KREISELMAIER,588
WASHINGTON,6,6,26-330,DEMOCRAT,DEREK KILMER,387
WASHINGTON,6,6,26-330,REPUBLICAN,ELIZABETH KREISELMAIER,322
WASHINGTON,6,6,26-331,DEMOCRAT,DEREK KILMER,165
WASHINGTON,6,6,26-331,REPUBLICAN,ELIZABETH KREISELMAIER,162
WASHINGTON,6,6,26-332,DEMOCRAT,DEREK KILMER,529
WASHINGTON,6,6,26-332,REPUBLICAN,ELIZABETH KREISELMAIER,387
WASHINGTON,6,6,26-333,DEMOCRAT,DEREK KILMER,578
WASHINGTON,6,6,26-333,REPUBLICAN,ELIZABETH KREISELMAIER,543
WASHINGTON,6,6,26-334,DEMOCRAT,DEREK KILMER,562
WASHINGTON,6,6,26-334,REPUBLICAN,ELIZABETH KREISELMAIER,451
WASHINGTON,6,6,26-335,DEMOCRAT,DEREK KILMER,540
WASHINGTON,6,6,26-335,REPUBLICAN,ELIZABETH KREISELMAIER,412
WASHINGTON,6,6,26-336,DEMOCRAT,DEREK KILMER,814
WASHINGTON,6,6,26-336,REPUBLICAN,ELIZABETH KREISELMAIER,643
WASHINGTON,6,6,26-337,DEMOCRAT,DEREK KILMER,620
WASHINGTON,6,6,26-337,REPUBLICAN,ELIZABETH KREISELMAIER,537
WASHINGTON,6,6,26-338,DEMOCRAT,DEREK KILMER,429
WASHINGTON,6,6,26-338,REPUBLICAN,ELIZABETH KREISELMAIER,438
WASHINGTON,6,6,26-339,DEMOCRAT,DEREK KILMER,95
WASHINGTON,6,6,26-339,REPUBLICAN,ELIZABETH KREISELMAIER,61
WASHINGTON,6,6,26-340,DEMOCRAT,DEREK KILMER,691
WASHINGTON,6,6,26-340,REPUBLICAN,ELIZABETH KREISELMAIER,585
WASHINGTON,6,6,26-341,DEMOCRAT,DEREK KILMER,615
WASHINGTON,6,6,26-341,REPUBLICAN,ELIZABETH KREISELMAIER,493
WASHINGTON,6,6,26-342,DEMOCRAT,DEREK KILMER,627
WASHINGTON,6,6,26-342,REPUBLICAN,ELIZABETH KREISELMAIER,512
WASHINGTON,6,6,26-343,DEMOCRAT,DEREK KILMER,506
WASHINGTON,6,6,26-343,REPUBLICAN,ELIZABETH KREISELMAIER,437
WASHINGTON,6,6,26-344,DEMOCRAT,DEREK KILMER,80
WASHINGTON,6,6,26-344,REPUBLICAN,ELIZABETH KREISELMAIER,29
WASHINGTON,6,6,26-345,DEMOCRAT,DEREK KILMER,546
WASHINGTON,6,6,26-345,REPUBLICAN,ELIZABETH KREISELMAIER,419
WASHINGTON,6,6,26-346,DEMOCRAT,DEREK KILMER,500
WASHINGTON,6,6,26-346,REPUBLICAN,ELIZABETH KREISELMAIER,382
WASHINGTON,6,6,26-347,DEMOCRAT,DEREK KILMER,423
WASHINGTON,6,6,26-347,REPUBLICAN,ELIZABETH KREISELMAIER,377
WASHINGTON,6,6,26-348,DEMOCRAT,DEREK KILMER,581
WASHINGTON,6,6,26-348,REPUBLICAN,ELIZABETH KREISELMAIER,512
WASHINGTON,6,6,26-349,DEMOCRAT,DEREK KILMER,684
WASHINGTON,6,6,26-349,REPUBLICAN,ELIZABETH KREISELMAIER,470
WASHINGTON,6,6,26-350,DEMOCRAT,DEREK KILMER,560
WASHINGTON,6,6,26-350,REPUBLICAN,ELIZABETH KREISELMAIER,528
WASHINGTON,6,6,26-351,DEMOCRAT,DEREK KILMER,546
WASHINGTON,6,6,26-351,REPUBLICAN,ELIZABETH KREISELMAIER,464
WASHINGTON,6,6,26-352,DEMOCRAT,DEREK KILMER,501
WASHINGTON,6,6,26-352,REPUBLICAN,ELIZABETH KREISELMAIER,444
WASHINGTON,6,6,26-353,DEMOCRAT,DEREK KILMER,331
WASHINGTON,6,6,26-353,REPUBLICAN,ELIZABETH KREISELMAIER,307
WASHINGTON,6,6,260 CP1,DEMOCRAT,DEREK KILMER,460
WASHINGTON,6,6,260 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,514
WASHINGTON,6,6,263 CP1,DEMOCRAT,DEREK KILMER,534
WASHINGTON,6,6,263 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,700
WASHINGTON,6,6,265 CP1,DEMOCRAT,DEREK KILMER,359
WASHINGTON,6,6,265 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,403
WASHINGTON,6,6,266 CP1,DEMOCRAT,DEREK KILMER,496
WASHINGTON,6,6,266 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,469
WASHINGTON,6,6,267 CP1,DEMOCRAT,DEREK KILMER,431
WASHINGTON,6,6,267 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,325
WASHINGTON,6,6,269 CP1,DEMOCRAT,DEREK KILMER,371
WASHINGTON,6,6,269 CP1,REPUBLICAN,ELIZABETH KREISELMAIER,283
WASHINGTON,6,6,27-401,DEMOCRAT,DEREK KILMER,509
WASHINGTON,6,6,27-401,REPUBLICAN,ELIZABETH KREISELMAIER,209
WASHINGTON,6,6,27-404,DEMOCRAT,DEREK KILMER,241
WASHINGTON,6,6,27-404,REPUBLICAN,ELIZABETH KREISELMAIER,40
WASHINGTON,6,6,27-405,DEMOCRAT,DEREK KILMER,785
WASHINGTON,6,6,27-405,REPUBLICAN,ELIZABETH KREISELMAIER,304
WASHINGTON,6,6,27-406,DEMOCRAT,DEREK KILMER,867
WASHINGTON,6,6,27-406,REPUBLICAN,ELIZABETH KREISELMAIER,353
WASHINGTON,6,6,27-407,DEMOCRAT,DEREK KILMER,894
WASHINGTON,6,6,27-407,REPUBLICAN,ELIZABETH KREISELMAIER,345
WASHINGTON,6,6,27-408,DEMOCRAT,DEREK KILMER,730
WASHINGTON,6,6,27-408,REPUBLICAN,ELIZABETH KREISELMAIER,365
WASHINGTON,6,6,27-409,DEMOCRAT,DEREK KILMER,759
WASHINGTON,6,6,27-409,REPUBLICAN,ELIZABETH KREISELMAIER,368
WASHINGTON,6,6,27-410,DEMOCRAT,DEREK KILMER,831
WASHINGTON,6,6,27-410,REPUBLICAN,ELIZABETH KREISELMAIER,309
WASHINGTON,6,6,27-411,DEMOCRAT,DEREK KILMER,806
WASHINGTON,6,6,27-411,REPUBLICAN,ELIZABETH KREISELMAIER,389
WASHINGTON,6,6,27-412,DEMOCRAT,DEREK KILMER,678
WASHINGTON,6,6,27-412,REPUBLICAN,ELIZABETH KREISELMAIER,380
WASHINGTON,6,6,27-413,DEMOCRAT,DEREK KILMER,883
WASHINGTON,6,6,27-413,REPUBLICAN,ELIZABETH KREISELMAIER,379
WASHINGTON,6,6,27-414,DEMOCRAT,DEREK KILMER,679
WASHINGTON,6,6,27-414,REPUBLICAN,ELIZABETH KREISELMAIER,241
WASHINGTON,6,6,27-415,DEMOCRAT,DEREK KILMER,810
WASHINGTON,6,6,27-415,REPUBLICAN,ELIZABETH KREISELMAIER,350
WASHINGTON,6,6,27-416,DEMOCRAT,DEREK KILMER,868
WASHINGTON,6,6,27-416,REPUBLICAN,ELIZABETH KREISELMAIER,307
WASHINGTON,6,6,27-417,DEMOCRAT,DEREK KILMER,1072
WASHINGTON,6,6,27-417,REPUBLICAN,ELIZABETH KREISELMAIER,287
WASHINGTON,6,6,27-418,DEMOCRAT,DEREK KILMER,836
WASHINGTON,6,6,27-418,REPUBLICAN,ELIZABETH KREISELMAIER,258
WASHINGTON,6,6,27-419,DEMOCRAT,DEREK KILMER,916
WASHINGTON,6,6,27-419,REPUBLICAN,ELIZABETH KREISELMAIER,266
WASHINGTON,6,6,27-420,DEMOCRAT,DEREK KILMER,932
WASHINGTON,6,6,27-420,REPUBLICAN,ELIZABETH KREISELMAIER,248
WASHINGTON,6,6,27-421,DEMOCRAT,DEREK KILMER,862
WASHINGTON,6,6,27-421,REPUBLICAN,ELIZABETH KREISELMAIER,223
WASHINGTON,6,6,27-422,DEMOCRAT,DEREK KILMER,864
WASHINGTON,6,6,27-422,REPUBLICAN,ELIZABETH KREISELMAIER,276
WASHINGTON,6,6,27-423,DEMOCRAT,DEREK KILMER,986
WASHINGTON,6,6,27-423,REPUBLICAN,ELIZABETH KREISELMAIER,245
WASHINGTON,6,6,27-424,DEMOCRAT,DEREK KILMER,847
WASHINGTON,6,6,27-424,REPUBLICAN,ELIZABETH KREISELMAIER,229
WASHINGTON,6,6,27-425,DEMOCRAT,DEREK KILMER,910
WASHINGTON,6,6,27-425,REPUBLICAN,ELIZABETH KREISELMAIER,221
WASHINGTON,6,6,27-426,DEMOCRAT,DEREK KILMER,918
WASHINGTON,6,6,27-426,REPUBLICAN,ELIZABETH KREISELMAIER,293
WASHINGTON,6,6,27-427,DEMOCRAT,DEREK KILMER,962
WASHINGTON,6,6,27-427,REPUBLICAN,ELIZABETH KREISELMAIER,220
WASHINGTON,6,6,27-428,DEMOCRAT,DEREK KILMER,646
WASHINGTON,6,6,27-428,REPUBLICAN,ELIZABETH KREISELMAIER,118
WASHINGTON,6,6,27-429,DEMOCRAT,DEREK KILMER,667
WASHINGTON,6,6,27-429,REPUBLICAN,ELIZABETH KREISELMAIER,169
WASHINGTON,6,6,27-430,DEMOCRAT,DEREK KILMER,399
WASHINGTON,6,6,27-430,REPUBLICAN,ELIZABETH KREISELMAIER,124
WASHINGTON,6,6,27-431,DEMOCRAT,DEREK KILMER,334
