state,district,precinct,party,candidate,votes
FLORIDA,24,258_PRECINCT 258.1,REPUBLICAN,LAVERN SPICER,25
FLORIDA,24,259_PRECINCT 259.0,DEMOCRAT,FREDERICA WILSON,892
FLORIDA,24,259_PRECINCT 259.0,REPUBLICAN,LAVERN SPICER,170
FLORIDA,24,260_PRECINCT 260.0,DEMOCRAT,FREDERICA WILSON,494
FLORIDA,24,260_PRECINCT 260.0,REPUBLICAN,LAVERN SPICER,77
FLORIDA,24,261_PRECINCT 261.0,DEMOCRAT,FREDERICA WILSON,322
FLORIDA,24,261_PRECINCT 261.0,REPUBLICAN,LAVERN SPICER,25
FLORIDA,24,261_PRECINCT 261.1,DEMOCRAT,FREDERICA WILSON,876
FLORIDA,24,261_PRECINCT 261.1,REPUBLICAN,LAVERN SPICER,81
FLORIDA,24,262_PRECINCT 262.0,DEMOCRAT,FREDERICA WILSON,959
FLORIDA,24,262_PRECINCT 262.0,REPUBLICAN,LAVERN SPICER,152
FLORIDA,24,264_PRECINCT 264.0,DEMOCRAT,FREDERICA WILSON,724
FLORIDA,24,264_PRECINCT 264.0,REPUBLICAN,LAVERN SPICER,115
FLORIDA,24,265_PRECINCT 265.0,DEMOCRAT,FREDERICA WILSON,45
FLORIDA,24,265_PRECINCT 265.0,REPUBLICAN,LAVERN SPICER,11
FLORIDA,24,266_PRECINCT 266.0,DEMOCRAT,FREDERICA WILSON,50
FLORIDA,24,266_PRECINCT 266.0,REPUBLICAN,LAVERN SPICER,11
FLORIDA,24,266_PRECINCT 266.1,DEMOCRAT,FREDERICA WILSON,0
FLORIDA,24,266_PRECINCT 266.1,REPUBLICAN,LAVERN SPICER,0
FLORIDA,24,267_PRECINCT 267.0,DEMOCRAT,FREDERICA WILSON,747
FLORIDA,24,267_PRECINCT 267.0,REPUBLICAN,LAVERN SPICER,166
FLORIDA,24,269_PRECINCT 269.0,DEMOCRAT,FREDERICA WILSON,1009
FLORIDA,24,269_PRECINCT 269.0,REPUBLICAN,LAVERN SPICER,66
FLORIDA,24,270_PRECINCT 270.0,DEMOCRAT,FREDERICA WILSON,1602
FLORIDA,24,270_PRECINCT 270.0,REPUBLICAN,LAVERN SPICER,130
FLORIDA,24,272_PRECINCT 272.0,DEMOCRAT,FREDERICA WILSON,848
FLORIDA,24,272_PRECINCT 272.0,REPUBLICAN,LAVERN SPICER,685
FLORIDA,24,274_PRECINCT 274.0,DEMOCRAT,FREDERICA WILSON,719
FLORIDA,24,274_PRECINCT 274.0,REPUBLICAN,LAVERN SPICER,276
FLORIDA,24,275_PRECINCT 275.0,DEMOCRAT,FREDERICA WILSON,199
FLORIDA,24,275_PRECINCT 275.0,REPUBLICAN,LAVERN SPICER,19
FLORIDA,24,276_PRECINCT 276.0,DEMOCRAT,FREDERICA WILSON,991
FLORIDA,24,276_PRECINCT 276.0,REPUBLICAN,LAVERN SPICER,120
FLORIDA,24,278_PRECINCT 278.0,DEMOCRAT,FREDERICA WILSON,54
FLORIDA,24,278_PRECINCT 278.0,REPUBLICAN,LAVERN SPICER,40
FLORIDA,24,280_PRECINCT 280.0,DEMOCRAT,FREDERICA WILSON,684
FLORIDA,24,280_PRECINCT 280.0,REPUBLICAN,LAVERN SPICER,50
FLORIDA,24,281_PRECINCT 281.0,DEMOCRAT,FREDERICA WILSON,56
FLORIDA,24,281_PRECINCT 281.0,REPUBLICAN,LAVERN SPICER,64
FLORIDA,24,281_PRECINCT 281.1,DEMOCRAT,FREDERICA WILSON,36
FLORIDA,24,281_PRECINCT 281.1,REPUBLICAN,LAVERN SPICER,21
FLORIDA,24,282_PRECINCT 282.0,DEMOCRAT,FREDERICA WILSON,1566
FLORIDA,24,282_PRECINCT 282.0,REPUBLICAN,LAVERN SPICER,237
FLORIDA,24,291_PRECINCT 291.0,DEMOCRAT,FREDERICA WILSON,1275
FLORIDA,24,291_PRECINCT 291.0,REPUBLICAN,LAVERN SPICER,450
FLORIDA,24,295_PRECINCT 295.0,DEMOCRAT,FREDERICA WILSON,2146
FLORIDA,24,295_PRECINCT 295.0,REPUBLICAN,LAVERN SPICER,188
FLORIDA,24,296_PRECINCT 296.0,DEMOCRAT,FREDERICA WILSON,1263
FLORIDA,24,296_PRECINCT 296.0,REPUBLICAN,LAVERN SPICER,423
FLORIDA,24,300_PRECINCT 300.1,DEMOCRAT,FREDERICA WILSON,416
FLORIDA,24,300_PRECINCT 300.1,REPUBLICAN,LAVERN SPICER,374
FLORIDA,24,303_PRECINCT 303.0,DEMOCRAT,FREDERICA WILSON,1218
FLORIDA,24,303_PRECINCT 303.0,REPUBLICAN,LAVERN SPICER,1344
FLORIDA,24,304_PRECINCT 304.1,DEMOCRAT,FREDERICA WILSON,182
FLORIDA,24,304_PRECINCT 304.1,REPUBLICAN,LAVERN SPICER,150
FLORIDA,24,350_PRECINCT 350.0,DEMOCRAT,FREDERICA WILSON,701
FLORIDA,24,350_PRECINCT 350.0,REPUBLICAN,LAVERN SPICER,501
FLORIDA,24,351_PRECINCT 351.0,DEMOCRAT,FREDERICA WILSON,1649
FLORIDA,24,351_PRECINCT 351.0,REPUBLICAN,LAVERN SPICER,1073
FLORIDA,24,355_PRECINCT 355.0,DEMOCRAT,FREDERICA WILSON,1479
FLORIDA,24,355_PRECINCT 355.0,REPUBLICAN,LAVERN SPICER,1160
FLORIDA,24,356_PRECINCT 356.0,DEMOCRAT,FREDERICA WILSON,539
FLORIDA,24,356_PRECINCT 356.0,REPUBLICAN,LAVERN SPICER,386
FLORIDA,24,391_PRECINCT 391.0,DEMOCRAT,FREDERICA WILSON,0
FLORIDA,24,391_PRECINCT 391.0,REPUBLICAN,LAVERN SPICER,0
FLORIDA,24,392_PRECINCT 392.0,DEMOCRAT,FREDERICA WILSON,0
FLORIDA,24,392_PRECINCT 392.0,REPUBLICAN,LAVERN SPICER,0
FLORIDA,24,498_PRECINCT 498.0,DEMOCRAT,FREDERICA WILSON,1253
FLORIDA,24,498_PRECINCT 498.0,REPUBLICAN,LAVERN SPICER,198
FLORIDA,24,499_PRECINCT 499.0,DEMOCRAT,FREDERICA WILSON,20
FLORIDA,24,499_PRECINCT 499.0,REPUBLICAN,LAVERN SPICER,0
FLORIDA,24,501_PRECINCT 501.0,DEMOCRAT,FREDERICA WILSON,910
FLORIDA,24,501_PRECINCT 501.0,REPUBLICAN,LAVERN SPICER,88
FLORIDA,24,502_PRECINCT 502.0,DEMOCRAT,FREDERICA WILSON,1382
FLORIDA,24,502_PRECINCT 502.0,REPUBLICAN,LAVERN SPICER,448
FLORIDA,24,504_PRECINCT 504.0,DEMOCRAT,FREDERICA WILSON,1270
FLORIDA,24,504_PRECINCT 504.0,REPUBLICAN,LAVERN SPICER,332
FLORIDA,24,505_PRECINCT 505.0,DEMOCRAT,FREDERICA WILSON,930
FLORIDA,24,505_PRECINCT 505.0,REPUBLICAN,LAVERN SPICER,51
FLORIDA,24,506_PRECINCT 506.0,DEMOCRAT,FREDERICA WILSON,727
FLORIDA,24,506_PRECINCT 506.0,REPUBLICAN,LAVERN SPICER,53
FLORIDA,24,507_PRECINCT 507.0,DEMOCRAT,FREDERICA WILSON,806
FLORIDA,24,507_PRECINCT 507.0,REPUBLICAN,LAVERN SPICER,66
FLORIDA,24,508_PRECINCT 508.0,DEMOCRAT,FREDERICA WILSON,961
FLORIDA,24,508_PRECINCT 508.0,REPUBLICAN,LAVERN SPICER,56
FLORIDA,24,511_PRECINCT 511.0,DEMOCRAT,FREDERICA WILSON,941
FLORIDA,24,511_PRECINCT 511.0,REPUBLICAN,LAVERN SPICER,67
FLORIDA,24,512_PRECINCT 512.0,DEMOCRAT,FREDERICA WILSON,1016
FLORIDA,24,512_PRECINCT 512.0,REPUBLICAN,LAVERN SPICER,81
FLORIDA,24,514_PRECINCT 514.0,DEMOCRAT,FREDERICA WILSON,1009
FLORIDA,24,514_PRECINCT 514.0,REPUBLICAN,LAVERN SPICER,99
FLORIDA,24,515_PRECINCT 515.0,DEMOCRAT,FREDERICA WILSON,927
FLORIDA,24,515_PRECINCT 515.0,REPUBLICAN,LAVERN SPICER,135
FLORIDA,24,516_PRECINCT 516.0,DEMOCRAT,FREDERICA WILSON,865
FLORIDA,24,516_PRECINCT 516.0,REPUBLICAN,LAVERN SPICER,361
FLORIDA,24,517_PRECINCT 517.0,DEMOCRAT,FREDERICA WILSON,643
FLORIDA,24,517_PRECINCT 517.0,REPUBLICAN,LAVERN SPICER,150
FLORIDA,24,518_PRECINCT 518.0,DEMOCRAT,FREDERICA WILSON,935
FLORIDA,24,518_PRECINCT 518.0,REPUBLICAN,LAVERN SPICER,130
FLORIDA,24,519_PRECINCT 519.0,DEMOCRAT,FREDERICA WILSON,1101
FLORIDA,24,519_PRECINCT 519.0,REPUBLICAN,LAVERN SPICER,82
FLORIDA,24,520_PRECINCT 520.0,DEMOCRAT,FREDERICA WILSON,1702
FLORIDA,24,520_PRECINCT 520.0,REPUBLICAN,LAVERN SPICER,129
FLORIDA,24,521_PRECINCT 521.0,DEMOCRAT,FREDERICA WILSON,1314
FLORIDA,24,521_PRECINCT 521.0,REPUBLICAN,LAVERN SPICER,116
FLORIDA,24,522_PRECINCT 522.0,DEMOCRAT,FREDERICA WILSON,1701
FLORIDA,24,522_PRECINCT 522.0,REPUBLICAN,LAVERN SPICER,195
FLORIDA,24,523_PRECINCT 523.0,DEMOCRAT,FREDERICA WILSON,549
FLORIDA,24,523_PRECINCT 523.0,REPUBLICAN,LAVERN SPICER,142
FLORIDA,24,527_PRECINCT 527.0,DEMOCRAT,FREDERICA WILSON,102
FLORIDA,24,527_PRECINCT 527.0,REPUBLICAN,LAVERN SPICER,81
FLORIDA,24,528_PRECINCT 528.0,DEMOCRAT,FREDERICA WILSON,485
FLORIDA,24,528_PRECINCT 528.0,REPUBLICAN,LAVERN SPICER,293
FLORIDA,24,529_PRECINCT 529.0,DEMOCRAT,FREDERICA WILSON,1365
FLORIDA,24,529_PRECINCT 529.0,REPUBLICAN,LAVERN SPICER,476
FLORIDA,24,530_PRECINCT 530.0,DEMOCRAT,FREDERICA WILSON,253
FLORIDA,24,530_PRECINCT 530.0,REPUBLICAN,LAVERN SPICER,113
FLORIDA,24,531_PRECINCT 531.0,DEMOCRAT,FREDERICA WILSON,990
FLORIDA,24,531_PRECINCT 531.0,REPUBLICAN,LAVERN SPICER,301
FLORIDA,24,531_PRECINCT 531.1,DEMOCRAT,FREDERICA WILSON,115
FLORIDA,24,531_PRECINCT 531.1,REPUBLICAN,LAVERN SPICER,30
FLORIDA,24,533_PRECINCT 533.0,DEMOCRAT,FREDERICA WILSON,1346
FLORIDA,24,533_PRECINCT 533.0,REPUBLICAN,LAVERN SPICER,103
FLORIDA,24,533_PRECINCT 533.1,DEMOCRAT,FREDERICA WILSON,452
FLORIDA,24,533_PRECINCT 533.1,REPUBLICAN,LAVERN SPICER,114
FLORIDA,24,534_PRECINCT 534.0,DEMOCRAT,FREDERICA WILSON,836
FLORIDA,24,534_PRECINCT 534.0,REPUBLICAN,LAVERN SPICER,365
FLORIDA,24,534_PRECINCT 534.1,DEMOCRAT,FREDERICA WILSON,639
FLORIDA,24,534_PRECINCT 534.1,REPUBLICAN,LAVERN SPICER,399
FLORIDA,24,535_PRECINCT 535.0,DEMOCRAT,FREDERICA WILSON,584
FLORIDA,24,535_PRECINCT 535.0,REPUBLICAN,LAVERN SPICER,197
FLORIDA,24,536_PRECINCT 536.0,DEMOCRAT,FREDERICA WILSON,19
FLORIDA,24,536_PRECINCT 536.0,REPUBLICAN,LAVERN SPICER,6
FLORIDA,24,536_PRECINCT 536.1,DEMOCRAT,FREDERICA WILSON,439
FLORIDA,24,536_PRECINCT 536.1,REPUBLICAN,LAVERN SPICER,126
FLORIDA,24,537_PRECINCT 537.0,DEMOCRAT,FREDERICA WILSON,272
FLORIDA,24,537_PRECINCT 537.0,REPUBLICAN,LAVERN SPICER,78
FLORIDA,24,538_PRECINCT 538.0,DEMOCRAT,FREDERICA WILSON,2995
FLORIDA,24,538_PRECINCT 538.0,REPUBLICAN,LAVERN SPICER,1153
FLORIDA,24,540_PRECINCT 540.0,DEMOCRAT,FREDERICA WILSON,9
FLORIDA,24,540_PRECINCT 540.0,REPUBLICAN,LAVERN SPICER,9
FLORIDA,24,542_PRECINCT 542.0,DEMOCRAT,FREDERICA WILSON,0
FLORIDA,24,542_PRECINCT 542.0,REPUBLICAN,LAVERN SPICER,1
FLORIDA,24,544_PRECINCT 544.0,DEMOCRAT,FREDERICA WILSON,1719
FLORIDA,24,544_PRECINCT 544.0,REPUBLICAN,LAVERN SPICER,798
FLORIDA,24,580_PRECINCT 580.0,DEMOCRAT,FREDERICA WILSON,94
FLORIDA,24,580_PRECINCT 580.0,REPUBLICAN,LAVERN SPICER,17
FLORIDA,24,588_PRECINCT 588.0,DEMOCRAT,FREDERICA WILSON,1
FLORIDA,24,588_PRECINCT 588.0,REPUBLICAN,LAVERN SPICER,1
FLORIDA,24,589_PRECINCT 589.0,DEMOCRAT,FREDERICA WILSON,77
FLORIDA,24,589_PRECINCT 589.0,REPUBLICAN,LAVERN SPICER,69
FLORIDA,24,591_PRECINCT 591.0,DEMOCRAT,FREDERICA WILSON,144
FLORIDA,24,591_PRECINCT 591.0,REPUBLICAN,LAVERN SPICER,84
FLORIDA,24,591_PRECINCT 591.1,DEMOCRAT,FREDERICA WILSON,583
FLORIDA,24,591_PRECINCT 591.1,REPUBLICAN,LAVERN SPICER,328
FLORIDA,24,597_PRECINCT 597.0,DEMOCRAT,FREDERICA WILSON,0
FLORIDA,24,597_PRECINCT 597.0,REPUBLICAN,LAVERN SPICER,0
FLORIDA,24,598_PRECINCT 598.0,DEMOCRAT,FREDERICA WILSON,200
FLORIDA,24,598_PRECINCT 598.0,REPUBLICAN,LAVERN SPICER,95
FLORIDA,24,599_PRECINCT 599.0,DEMOCRAT,FREDERICA WILSON,785
FLORIDA,24,599_PRECINCT 599.0,REPUBLICAN,LAVERN SPICER,299
FLORIDA,24,655_PRECINCT 655.1,DEMOCRAT,FREDERICA WILSON,0
FLORIDA,24,655_PRECINCT 655.1,REPUBLICAN,LAVERN SPICER,0
FLORIDA,24,656_PRECINCT 656.1,DEMOCRAT,FREDERICA WILSON,170
FLORIDA,24,656_PRECINCT 656.1,REPUBLICAN,LAVERN SPICER,130
FLORIDA,24,658_PRECINCT 658.0,DEMOCRAT,FREDERICA WILSON,0
FLORIDA,24,658_PRECINCT 658.0,REPUBLICAN,LAVERN SPICER,0
FLORIDA,24,658_PRECINCT 658.1,DEMOCRAT,FREDERICA WILSON,0
FLORIDA,24,658_PRECINCT 658.1,REPUBLICAN,LAVERN SPICER,0
FLORIDA,24,659_PRECINCT 659.0,DEMOCRAT,FREDERICA WILSON,217
FLORIDA,24,659_PRECINCT 659.0,REPUBLICAN,LAVERN SPICER,126
FLORIDA,24,975_PRECINCT 975.0,DEMOCRAT,FREDERICA WILSON,137
FLORIDA,24,975_PRECINCT 975.0,REPUBLICAN,LAVERN SPICER,49
FLORIDA,24,976_PRECINCT 976.0,DEMOCRAT,FREDERICA WILSON,202
FLORIDA,24,976_PRECINCT 976.0,REPUBLICAN,LAVERN SPICER,16
FLORIDA,24,978_PRECINCT 978.0,DEMOCRAT,FREDERICA WILSON,673
FLORIDA,24,978_PRECINCT 978.0,REPUBLICAN,LAVERN SPICER,93
FLORIDA,24,980_PRECINCT 980.0,DEMOCRAT,FREDERICA WILSON,252
FLORIDA,24,980_PRECINCT 980.0,REPUBLICAN,LAVERN SPICER,124
FLORIDA,24,981_PRECINCT 981.0,DEMOCRAT,FREDERICA WILSON,447
FLORIDA,24,981_PRECINCT 981.0,REPUBLICAN,LAVERN SPICER,298
FLORIDA,24,982_PRECINCT 982.1,DEMOCRAT,FREDERICA WILSON,5
FLORIDA,24,982_PRECINCT 982.1,REPUBLICAN,LAVERN SPICER,2
FLORIDA,24,984_PRECINCT 984.1,DEMOCRAT,FREDERICA WILSON,271
FLORIDA,24,984_PRECINCT 984.1,REPUBLICAN,LAVERN SPICER,125
FLORIDA,24,985_PRECINCT 985.0,DEMOCRAT,FREDERICA WILSON,181
FLORIDA,24,985_PRECINCT 985.0,REPUBLICAN,LAVERN SPICER,67
FLORIDA,24,987_PRECINCT 987.0,DEMOCRAT,FREDERICA WILSON,0
FLORIDA,24,987_PRECINCT 987.0,REPUBLICAN,LAVERN SPICER,1
FLORIDA,24,989_PRECINCT 990.0,DEMOCRAT,FREDERICA WILSON,0
FLORIDA,24,989_PRECINCT 990.0,REPUBLICAN,LAVERN SPICER,0
FLORIDA,24,990_PRECINCT 999.0,DEMOCRAT,FREDERICA WILSON,201
FLORIDA,24,990_PRECINCT 999.0,REPUBLICAN,LAVERN SPICER,96
FLORIDA,24,Q050,DEMOCRAT,FREDERICA WILSON,1152
FLORIDA,24,Q050,REPUBLICAN,LAVERN SPICER,100
FLORIDA,24,Q051,DEMOCRAT,FREDERICA WILSON,315
FLORIDA,24,Q051,REPUBLICAN,LAVERN SPICER,166
FLORIDA,24,Q080,DEMOCRAT,FREDERICA WILSON,1652
FLORIDA,24,Q080,REPUBLICAN,LAVERN SPICER,505
FLORIDA,24,Q081,DEMOCRAT,FREDERICA WILSON,970
FLORIDA,24,Q081,REPUBLICAN,LAVERN SPICER,285
FLORIDA,24,Q082,DEMOCRAT,FREDERICA WILSON,1260
FLORIDA,24,Q082,REPUBLICAN,LAVERN SPICER,101
FLORIDA,24,Q083,DEMOCRAT,FREDERICA WILSON,1455
FLORIDA,24,Q083,REPUBLICAN,LAVERN SPICER,55
FLORIDA,24,V008,DEMOCRAT,FREDERICA WILSON,679
FLORIDA,24,V008,REPUBLICAN,LAVERN SPICER,36
FLORIDA,24,V012,DEMOCRAT,FREDERICA WILSON,861
FLORIDA,24,V012,REPUBLICAN,LAVERN SPICER,378
FLORIDA,24,V014,DEMOCRAT,FREDERICA WILSON,634
FLORIDA,24,V014,REPUBLICAN,LAVERN SPICER,448
FLORIDA,24,V017,DEMOCRAT,FREDERICA WILSON,352
FLORIDA,24,V017,REPUBLICAN,LAVERN SPICER,127
FLORIDA,24,V018,DEMOCRAT,FREDERICA WILSON,1968
FLORIDA,24,V018,REPUBLICAN,LAVERN SPICER,566
FLORIDA,24,V019,DEMOCRAT,FREDERICA WILSON,875
FLORIDA,24,V019,REPUBLICAN,LAVERN SPICER,161
FLORIDA,24,V020,DEMOCRAT,FREDERICA WILSON,464
FLORIDA,24,V020,REPUBLICAN,LAVERN SPICER,207
FLORIDA,24,V021,DEMOCRAT,FREDERICA WILSON,744
FLORIDA,24,V021,REPUBLICAN,LAVERN SPICER,574
FLORIDA,24,V022,DEMOCRAT,FREDERICA WILSON,746
FLORIDA,24,V022,REPUBLICAN,LAVERN SPICER,506
FLORIDA,24,V029,DEMOCRAT,FREDERICA WILSON,240
FLORIDA,24,V029,REPUBLICAN,LAVERN SPICER,188
FLORIDA,24,V030,DEMOCRAT,FREDERICA WILSON,430
FLORIDA,24,V030,REPUBLICAN,LAVERN SPICER,331
FLORIDA,24,V031,DEMOCRAT,FREDERICA WILSON,538
FLORIDA,24,V031,REPUBLICAN,LAVERN SPICER,436
FLORIDA,24,V032,DEMOCRAT,FREDERICA WILSON,870
FLORIDA,24,V032,REPUBLICAN,LAVERN SPICER,431
FLORIDA,24,V033,DEMOCRAT,FREDERICA WILSON,654
FLORIDA,24,V033,REPUBLICAN,LAVERN SPICER,411
FLORIDA,24,V034,DEMOCRAT,FREDERICA WILSON,1254
FLORIDA,24,V034,REPUBLICAN,LAVERN SPICER,695
FLORIDA,24,V035,DEMOCRAT,FREDERICA WILSON,397
FLORIDA,24,V035,REPUBLICAN,LAVERN SPICER,262
FLORIDA,24,V036,DEMOCRAT,FREDERICA WILSON,359
FLORIDA,24,V036,REPUBLICAN,LAVERN SPICER,167
FLORIDA,24,V037,DEMOCRAT,FREDERICA WILSON,538
FLORIDA,24,V037,REPUBLICAN,LAVERN SPICER,198
FLORIDA,24,V038,DEMOCRAT,FREDERICA WILSON,736
FLORIDA,24,V038,REPUBLICAN,LAVERN SPICER,301
FLORIDA,24,V040,DEMOCRAT,FREDERICA WILSON,101
FLORIDA,24,V040,REPUBLICAN,LAVERN SPICER,83
FLORIDA,24,V041,DEMOCRAT,FREDERICA WILSON,540
FLORIDA,24,V041,REPUBLICAN,LAVERN SPICER,199
FLORIDA,24,V042,DEMOCRAT,FREDERICA WILSON,1159
FLORIDA,24,V042,REPUBLICAN,LAVERN SPICER,436
FLORIDA,24,V043,DEMOCRAT,FREDERICA WILSON,628
FLORIDA,24,V043,REPUBLICAN,LAVERN SPICER,314
FLORIDA,24,V044,DEMOCRAT,FREDERICA WILSON,849
FLORIDA,24,V044,REPUBLICAN,LAVERN SPICER,490
FLORIDA,24,V045,DEMOCRAT,FREDERICA WILSON,617
FLORIDA,24,V045,REPUBLICAN,LAVERN SPICER,380
FLORIDA,24,V046,DEMOCRAT,FREDERICA WILSON,269
FLORIDA,24,V046,REPUBLICAN,LAVERN SPICER,219
FLORIDA,24,V048,DEMOCRAT,FREDERICA WILSON,511
FLORIDA,24,V048,REPUBLICAN,LAVERN SPICER,323
FLORIDA,26,100_PRECINCT 100.5,DEMOCRAT,DEBBIE MUCARSEL-POWELL,333
FLORIDA,26,100_PRECINCT 100.5,REPUBLICAN,CARLOS GIMENEZ,96
FLORIDA,26,10_KEY WEST PUBLIC WORKS DEPARTMENT,DEMOCRAT,DEBBIE MUCARSEL-POWELL,946
FLORIDA,26,10_KEY WEST PUBLIC WORKS DEPARTMENT,REPUBLICAN,CARLOS GIMENEZ,549
FLORIDA,26,11_BERNSTEIN PARK,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1087
FLORIDA,26,11_BERNSTEIN PARK,REPUBLICAN,CARLOS GIMENEZ,1187
FLORIDA,26,12_BIG COPPITT FIRE STATION,DEMOCRAT,DEBBIE MUCARSEL-POWELL,722
FLORIDA,26,12_BIG COPPITT FIRE STATION,REPUBLICAN,CARLOS GIMENEZ,989
FLORIDA,26,13_SUGARLOAF BAPTIST CH,DEMOCRAT,DEBBIE MUCARSEL-POWELL,663
FLORIDA,26,13_SUGARLOAF BAPTIST CH,REPUBLICAN,CARLOS GIMENEZ,777
FLORIDA,26,14_SUGARLOAF BAPTIST CH,DEMOCRAT,DEBBIE MUCARSEL-POWELL,497
FLORIDA,26,14_SUGARLOAF BAPTIST CH,REPUBLICAN,CARLOS GIMENEZ,892
FLORIDA,26,15_FIRST BAPTIST CHURCH BPK,DEMOCRAT,DEBBIE MUCARSEL-POWELL,690
FLORIDA,26,15_FIRST BAPTIST CHURCH BPK,REPUBLICAN,CARLOS GIMENEZ,1307
FLORIDA,26,167_PRECINCT 167.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,303
FLORIDA,26,167_PRECINCT 167.0,REPUBLICAN,CARLOS GIMENEZ,228
FLORIDA,26,168_PRECINCT 168.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,1561
FLORIDA,26,168_PRECINCT 168.0,REPUBLICAN,CARLOS GIMENEZ,1034
FLORIDA,26,16_FIRST BAPTIST CHURCH BPK,DEMOCRAT,DEBBIE MUCARSEL-POWELL,587
FLORIDA,26,16_FIRST BAPTIST CHURCH BPK,REPUBLICAN,CARLOS GIMENEZ,986
FLORIDA,26,17_BIG PINE KEY COMM PARK,DEMOCRAT,DEBBIE MUCARSEL-POWELL,512
FLORIDA,26,17_BIG PINE KEY COMM PARK,REPUBLICAN,CARLOS GIMENEZ,637
FLORIDA,26,18_AMERICAN LEGION MARATHON,DEMOCRAT,DEBBIE MUCARSEL-POWELL,380
FLORIDA,26,18_AMERICAN LEGION MARATHON,REPUBLICAN,CARLOS GIMENEZ,496
FLORIDA,26,191_PRECINCT 191.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,420
FLORIDA,26,191_PRECINCT 191.0,REPUBLICAN,CARLOS GIMENEZ,423
FLORIDA,26,198_PRECINCT 198.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,612
FLORIDA,26,198_PRECINCT 198.0,REPUBLICAN,CARLOS GIMENEZ,570
FLORIDA,26,19_FIRST BAPTIST CHURCH MARATHON,DEMOCRAT,DEBBIE MUCARSEL-POWELL,660
FLORIDA,26,19_FIRST BAPTIST CHURCH MARATHON,REPUBLICAN,CARLOS GIMENEZ,1005
FLORIDA,26,1_ELKS LODGE #551,DEMOCRAT,DEBBIE MUCARSEL-POWELL,605
FLORIDA,26,1_ELKS LODGE #551,REPUBLICAN,CARLOS GIMENEZ,565
FLORIDA,26,200_PRECINCT 200.0,DEMOCRAT,DEBBIE MUCARSEL-POWELL,940
FLORIDA,26,200_PRECINCT 200.0,REPUBLICAN,CARLOS GIMENEZ,1062
FLORIDA,26,20_PRESBYTERIAN KIRK OF THE KEYS,DEMOCRAT,DEBBIE MUCARSEL-POWELL,381
FLORIDA,26,20_PRESBYTERIAN KIRK OF THE KEYS,REPUBLICAN,CARLOS GIMENEZ,632
FLORIDA,26,21_MARATHON CITY HALL,DEMOCRAT,DEBBIE MUCARSEL-POWELL,331
FLORIDA,26,21_MARATHON CITY HALL,REPUBLICAN,CARLOS GIMENEZ,578
FLORIDA,26,22_KEY COLONY BEACH CITY HALL,DEMOCRAT,DEBBIE MUCARSEL-POWELL,181
FLORIDA,26,22_KEY COLONY BEACH CITY HALL,REPUBLICAN,CARLOS GIMENEZ,453
FLORIDA,26,23_MARATHON CITY HALL,DEMOCRAT,DEBBIE MUCARSEL-POWELL,399
FLORIDA,26,23_MARATHON CITY HALL,REPUBLICAN,CARLOS GIMENEZ,734
FLORIDA,26,24_ISLAMORADA BRANCH LIBRARY,DEMOCRAT,DEBBIE MUCARSEL-POWELL,467
FLORIDA,26,24_ISLAMORADA BRANCH LIBRARY,REPUBLICAN,CARLOS GIMENEZ,929
FLORIDA,26,25_PK COURTROOM B,DEMOCRAT,DEBBIE MUCARSEL-POWELL,496
FLORIDA,26,25_PK COURTROOM B,REPUBLICAN,CARLOS GIMENEZ,924
FLORIDA,26,26_IMMANUEL LUTHERAN CHURCH,DEMOCRAT,DEBBIE MUCARSEL-POWELL,651
FLORIDA,26,26_IMMANUEL LUTHERAN CHURCH,REPUBLICAN,CARLOS GIMENEZ,1241
FLORIDA,26,"27_ELKS CLUB, TAVERNIER",DEMOCRAT,DEBBIE MUCARSEL-POWELL,528
FLORIDA,26,"27_ELKS CLUB, TAVERNIER",REPUBLICAN,CARLOS GIMENEZ,790
FLORIDA,26,28_KEY LARGO CIVIC CLUB,DEMOCRAT,DEBBIE MUCARSEL-POWELL,509
FLORIDA,26,28_KEY LARGO CIVIC CLUB,REPUBLICAN,CARLOS GIMENEZ,843
FLORIDA,26,29_KEY LARGO CIVIC CLUB,DEMOCRAT,DEBBIE MUCARSEL-POWELL,761
FLORIDA,26,29_KEY LARGO CIVIC CLUB,REPUBLICAN,CARLOS GIMENEZ,1341
FLORIDA,26,2_KEY WEST HIGH SCHOOL AUDITORIUM,DEMOCRAT,DEBBIE MUCARSEL-POWELL,863
FLORIDA,26,2_KEY WEST HIGH SCHOOL AUDITORIUM,REPUBLICAN,CARLOS GIMENEZ,661
FLORIDA,26,"30_MONROE COUNTY LIBRARY, KL",DEMOCRAT,DEBBIE MUCARSEL-POWELL,570
FLORIDA,26,"30_MONROE COUNTY LIBRARY, KL",REPUBLICAN,CARLOS GIMENEZ,674
FLORIDA,26,"31_MONROE COUNTY LIBRARY, KL",DEMOCRAT,DEBBIE MUCARSEL-POWELL,494
FLORIDA,26,"31_MONROE COUNTY LIBRARY, KL",REPUBLICAN,CARLOS GIMENEZ,725
FLORIDA,26,32_KEY LARGO BAPTIST CHURCH,DEMOCRAT,DEBBIE MUCARSEL-POWELL,728
