state,district2010,district2020,precinct,party,candidate,votes
OKLAHOMA,3,3,280203,DEMOCRAT,ZOE MIDYETT,25
OKLAHOMA,3,3,280203,REPUBLICAN,FRANK D LUCAS,180
OKLAHOMA,3,3,280302,DEMOCRAT,ZOE MIDYETT,12
OKLAHOMA,3,3,280302,REPUBLICAN,FRANK D LUCAS,47
OKLAHOMA,3,3,290101,DEMOCRAT,ZOE MIDYETT,7
OKLAHOMA,3,3,290101,REPUBLICAN,FRANK D LUCAS,47
OKLAHOMA,3,3,290102,DEMOCRAT,ZOE MIDYETT,41
OKLAHOMA,3,3,290102,REPUBLICAN,FRANK D LUCAS,267
OKLAHOMA,3,3,290201,DEMOCRAT,ZOE MIDYETT,50
OKLAHOMA,3,3,290201,REPUBLICAN,FRANK D LUCAS,185
OKLAHOMA,3,3,290203,DEMOCRAT,ZOE MIDYETT,5
OKLAHOMA,3,3,290203,REPUBLICAN,FRANK D LUCAS,24
OKLAHOMA,3,3,290204,DEMOCRAT,ZOE MIDYETT,0
OKLAHOMA,3,3,290204,REPUBLICAN,FRANK D LUCAS,25
OKLAHOMA,3,3,290301,DEMOCRAT,ZOE MIDYETT,39
OKLAHOMA,3,3,290301,REPUBLICAN,FRANK D LUCAS,96
OKLAHOMA,3,3,290302,DEMOCRAT,ZOE MIDYETT,17
OKLAHOMA,3,3,290302,REPUBLICAN,FRANK D LUCAS,126
OKLAHOMA,3,3,300201,DEMOCRAT,ZOE MIDYETT,41
OKLAHOMA,3,3,300201,REPUBLICAN,FRANK D LUCAS,535
OKLAHOMA,3,3,300203,DEMOCRAT,ZOE MIDYETT,8
OKLAHOMA,3,3,300203,REPUBLICAN,FRANK D LUCAS,118
OKLAHOMA,3,3,300301,DEMOCRAT,ZOE MIDYETT,31
OKLAHOMA,3,3,300301,REPUBLICAN,FRANK D LUCAS,231
OKLAHOMA,3,3,300302,DEMOCRAT,ZOE MIDYETT,3
OKLAHOMA,3,3,300302,REPUBLICAN,FRANK D LUCAS,57
OKLAHOMA,3,3,300303,DEMOCRAT,ZOE MIDYETT,8
OKLAHOMA,3,3,300303,REPUBLICAN,FRANK D LUCAS,110
OKLAHOMA,3,3,300402,DEMOCRAT,ZOE MIDYETT,19
OKLAHOMA,3,3,300402,REPUBLICAN,FRANK D LUCAS,315
OKLAHOMA,3,3,330001,DEMOCRAT,ZOE MIDYETT,303
OKLAHOMA,3,3,330001,REPUBLICAN,FRANK D LUCAS,1303
OKLAHOMA,3,3,330002,DEMOCRAT,ZOE MIDYETT,66
OKLAHOMA,3,3,330002,REPUBLICAN,FRANK D LUCAS,436
OKLAHOMA,3,3,330003,DEMOCRAT,ZOE MIDYETT,198
OKLAHOMA,3,3,330003,REPUBLICAN,FRANK D LUCAS,364
OKLAHOMA,3,3,330006,DEMOCRAT,ZOE MIDYETT,163
OKLAHOMA,3,3,330006,REPUBLICAN,FRANK D LUCAS,871
OKLAHOMA,3,3,330007,DEMOCRAT,ZOE MIDYETT,168
OKLAHOMA,3,3,330007,REPUBLICAN,FRANK D LUCAS,424
OKLAHOMA,3,3,330010,DEMOCRAT,ZOE MIDYETT,153
OKLAHOMA,3,3,330010,REPUBLICAN,FRANK D LUCAS,307
OKLAHOMA,3,3,330014,DEMOCRAT,ZOE MIDYETT,232
OKLAHOMA,3,3,330014,REPUBLICAN,FRANK D LUCAS,690
OKLAHOMA,3,3,330016,DEMOCRAT,ZOE MIDYETT,48
OKLAHOMA,3,3,330016,REPUBLICAN,FRANK D LUCAS,435
OKLAHOMA,3,3,330017,DEMOCRAT,ZOE MIDYETT,21
OKLAHOMA,3,3,330017,REPUBLICAN,FRANK D LUCAS,269
OKLAHOMA,3,3,330018,DEMOCRAT,ZOE MIDYETT,15
OKLAHOMA,3,3,330018,REPUBLICAN,FRANK D LUCAS,161
OKLAHOMA,3,3,330019,DEMOCRAT,ZOE MIDYETT,10
OKLAHOMA,3,3,330019,REPUBLICAN,FRANK D LUCAS,138
OKLAHOMA,3,3,330020,DEMOCRAT,ZOE MIDYETT,56
OKLAHOMA,3,3,330020,REPUBLICAN,FRANK D LUCAS,653
OKLAHOMA,3,3,330021,DEMOCRAT,ZOE MIDYETT,13
OKLAHOMA,3,3,330021,REPUBLICAN,FRANK D LUCAS,79
OKLAHOMA,3,3,330023,DEMOCRAT,ZOE MIDYETT,36
OKLAHOMA,3,3,330023,REPUBLICAN,FRANK D LUCAS,347
OKLAHOMA,3,3,330024,DEMOCRAT,ZOE MIDYETT,31
OKLAHOMA,3,3,330024,REPUBLICAN,FRANK D LUCAS,176
OKLAHOMA,3,3,360001,DEMOCRAT,ZOE MIDYETT,145
OKLAHOMA,3,3,360001,REPUBLICAN,FRANK D LUCAS,728
OKLAHOMA,3,3,360101,DEMOCRAT,ZOE MIDYETT,177
OKLAHOMA,3,3,360101,REPUBLICAN,FRANK D LUCAS,517
OKLAHOMA,3,3,360103,DEMOCRAT,ZOE MIDYETT,114
OKLAHOMA,3,3,360103,REPUBLICAN,FRANK D LUCAS,613
OKLAHOMA,3,3,360202,DEMOCRAT,ZOE MIDYETT,152
OKLAHOMA,3,3,360202,REPUBLICAN,FRANK D LUCAS,578
OKLAHOMA,3,3,360205,DEMOCRAT,ZOE MIDYETT,138
OKLAHOMA,3,3,360205,REPUBLICAN,FRANK D LUCAS,550
OKLAHOMA,3,3,360206,DEMOCRAT,ZOE MIDYETT,151
OKLAHOMA,3,3,360206,REPUBLICAN,FRANK D LUCAS,930
OKLAHOMA,3,3,360400,DEMOCRAT,ZOE MIDYETT,14
OKLAHOMA,3,3,360400,REPUBLICAN,FRANK D LUCAS,126
OKLAHOMA,3,3,360401,DEMOCRAT,ZOE MIDYETT,9
OKLAHOMA,3,3,360401,REPUBLICAN,FRANK D LUCAS,55
OKLAHOMA,3,3,360403,DEMOCRAT,ZOE MIDYETT,58
OKLAHOMA,3,3,360403,REPUBLICAN,FRANK D LUCAS,435
OKLAHOMA,3,3,360404,DEMOCRAT,ZOE MIDYETT,29
OKLAHOMA,3,3,360404,REPUBLICAN,FRANK D LUCAS,135
OKLAHOMA,3,3,360406,DEMOCRAT,ZOE MIDYETT,32
OKLAHOMA,3,3,360406,REPUBLICAN,FRANK D LUCAS,186
OKLAHOMA,3,3,360407,DEMOCRAT,ZOE MIDYETT,2
OKLAHOMA,3,3,360407,REPUBLICAN,FRANK D LUCAS,39
OKLAHOMA,3,3,360409,DEMOCRAT,ZOE MIDYETT,11
OKLAHOMA,3,3,360409,REPUBLICAN,FRANK D LUCAS,72
OKLAHOMA,3,3,360411,DEMOCRAT,ZOE MIDYETT,25
OKLAHOMA,3,3,360411,REPUBLICAN,FRANK D LUCAS,147
OKLAHOMA,3,3,360412,DEMOCRAT,ZOE MIDYETT,69
OKLAHOMA,3,3,360412,REPUBLICAN,FRANK D LUCAS,223
OKLAHOMA,3,3,360413,DEMOCRAT,ZOE MIDYETT,209
OKLAHOMA,3,3,360413,REPUBLICAN,FRANK D LUCAS,854
OKLAHOMA,3,3,360419,DEMOCRAT,ZOE MIDYETT,172
OKLAHOMA,3,3,360419,REPUBLICAN,FRANK D LUCAS,414
OKLAHOMA,3,3,360420,DEMOCRAT,ZOE MIDYETT,35
OKLAHOMA,3,3,360420,REPUBLICAN,FRANK D LUCAS,281
OKLAHOMA,3,3,360503,DEMOCRAT,ZOE MIDYETT,318
OKLAHOMA,3,3,360503,REPUBLICAN,FRANK D LUCAS,771
OKLAHOMA,3,3,360507,DEMOCRAT,ZOE MIDYETT,180
OKLAHOMA,3,3,360507,REPUBLICAN,FRANK D LUCAS,466
OKLAHOMA,3,3,360516,DEMOCRAT,ZOE MIDYETT,186
OKLAHOMA,3,3,360516,REPUBLICAN,FRANK D LUCAS,348
OKLAHOMA,3,3,360517,DEMOCRAT,ZOE MIDYETT,244
OKLAHOMA,3,3,360517,REPUBLICAN,FRANK D LUCAS,469
OKLAHOMA,3,3,360527,DEMOCRAT,ZOE MIDYETT,251
OKLAHOMA,3,3,360527,REPUBLICAN,FRANK D LUCAS,789
OKLAHOMA,3,3,360530,DEMOCRAT,ZOE MIDYETT,227
OKLAHOMA,3,3,360530,REPUBLICAN,FRANK D LUCAS,618
OKLAHOMA,3,3,360532,DEMOCRAT,ZOE MIDYETT,182
OKLAHOMA,3,3,360532,REPUBLICAN,FRANK D LUCAS,669
OKLAHOMA,3,3,360533,DEMOCRAT,ZOE MIDYETT,220
OKLAHOMA,3,3,360533,REPUBLICAN,FRANK D LUCAS,663
OKLAHOMA,3,3,360534,DEMOCRAT,ZOE MIDYETT,227
OKLAHOMA,3,3,360534,REPUBLICAN,FRANK D LUCAS,878
OKLAHOMA,3,3,360535,DEMOCRAT,ZOE MIDYETT,211
OKLAHOMA,3,3,360535,REPUBLICAN,FRANK D LUCAS,781
OKLAHOMA,3,3,370101,DEMOCRAT,ZOE MIDYETT,133
OKLAHOMA,3,3,370101,REPUBLICAN,FRANK D LUCAS,1003
OKLAHOMA,3,3,370102,DEMOCRAT,ZOE MIDYETT,19
OKLAHOMA,3,3,370102,REPUBLICAN,FRANK D LUCAS,246
OKLAHOMA,3,3,370103,DEMOCRAT,ZOE MIDYETT,17
OKLAHOMA,3,3,370103,REPUBLICAN,FRANK D LUCAS,336
OKLAHOMA,3,3,370105,DEMOCRAT,ZOE MIDYETT,112
OKLAHOMA,3,3,370105,REPUBLICAN,FRANK D LUCAS,646
OKLAHOMA,3,3,370106,DEMOCRAT,ZOE MIDYETT,12
OKLAHOMA,3,3,370106,REPUBLICAN,FRANK D LUCAS,100
OKLAHOMA,3,3,370201,DEMOCRAT,ZOE MIDYETT,142
OKLAHOMA,3,3,370201,REPUBLICAN,FRANK D LUCAS,1007
OKLAHOMA,3,3,370203,DEMOCRAT,ZOE MIDYETT,13
OKLAHOMA,3,3,370203,REPUBLICAN,FRANK D LUCAS,139
OKLAHOMA,3,3,370204,DEMOCRAT,ZOE MIDYETT,25
OKLAHOMA,3,3,370204,REPUBLICAN,FRANK D LUCAS,288
OKLAHOMA,3,3,370301,DEMOCRAT,ZOE MIDYETT,150
OKLAHOMA,3,3,370301,REPUBLICAN,FRANK D LUCAS,1000
OKLAHOMA,3,3,370302,DEMOCRAT,ZOE MIDYETT,55
OKLAHOMA,3,3,370302,REPUBLICAN,FRANK D LUCAS,450
OKLAHOMA,3,3,370303,DEMOCRAT,ZOE MIDYETT,7
OKLAHOMA,3,3,370303,REPUBLICAN,FRANK D LUCAS,131
OKLAHOMA,3,3,370304,DEMOCRAT,ZOE MIDYETT,8
OKLAHOMA,3,3,370304,REPUBLICAN,FRANK D LUCAS,174
OKLAHOMA,3,3,370305,DEMOCRAT,ZOE MIDYETT,9
OKLAHOMA,3,3,370305,REPUBLICAN,FRANK D LUCAS,191
OKLAHOMA,3,3,370306,DEMOCRAT,ZOE MIDYETT,0
OKLAHOMA,3,3,370306,REPUBLICAN,FRANK D LUCAS,17
OKLAHOMA,3,3,380001,DEMOCRAT,ZOE MIDYETT,87
OKLAHOMA,3,3,380001,REPUBLICAN,FRANK D LUCAS,600
OKLAHOMA,3,3,380002,DEMOCRAT,ZOE MIDYETT,28
OKLAHOMA,3,3,380002,REPUBLICAN,FRANK D LUCAS,146
OKLAHOMA,3,3,380004,DEMOCRAT,ZOE MIDYETT,83
OKLAHOMA,3,3,380004,REPUBLICAN,FRANK D LUCAS,380
OKLAHOMA,3,3,380005,DEMOCRAT,ZOE MIDYETT,14
OKLAHOMA,3,3,380005,REPUBLICAN,FRANK D LUCAS,38
OKLAHOMA,3,3,380006,DEMOCRAT,ZOE MIDYETT,32
OKLAHOMA,3,3,380006,REPUBLICAN,FRANK D LUCAS,139
OKLAHOMA,3,3,380007,DEMOCRAT,ZOE MIDYETT,0
OKLAHOMA,3,3,380007,REPUBLICAN,FRANK D LUCAS,12
OKLAHOMA,3,3,380008,DEMOCRAT,ZOE MIDYETT,24
OKLAHOMA,3,3,380008,REPUBLICAN,FRANK D LUCAS,186
OKLAHOMA,3,3,380009,DEMOCRAT,ZOE MIDYETT,1
OKLAHOMA,3,3,380009,REPUBLICAN,FRANK D LUCAS,26
OKLAHOMA,3,3,380010,DEMOCRAT,ZOE MIDYETT,102
OKLAHOMA,3,3,380010,REPUBLICAN,FRANK D LUCAS,398
OKLAHOMA,3,3,380011,DEMOCRAT,ZOE MIDYETT,7
OKLAHOMA,3,3,380011,REPUBLICAN,FRANK D LUCAS,110
OKLAHOMA,3,3,380014,DEMOCRAT,ZOE MIDYETT,119
OKLAHOMA,3,3,380014,REPUBLICAN,FRANK D LUCAS,420
OKLAHOMA,3,3,380015,DEMOCRAT,ZOE MIDYETT,25
OKLAHOMA,3,3,380015,REPUBLICAN,FRANK D LUCAS,138
OKLAHOMA,3,3,380016,DEMOCRAT,ZOE MIDYETT,17
OKLAHOMA,3,3,380016,REPUBLICAN,FRANK D LUCAS,85
OKLAHOMA,3,3,380022,DEMOCRAT,ZOE MIDYETT,42
OKLAHOMA,3,3,380022,REPUBLICAN,FRANK D LUCAS,150
OKLAHOMA,3,3,40011,DEMOCRAT,ZOE MIDYETT,10
OKLAHOMA,3,3,40011,REPUBLICAN,FRANK D LUCAS,181
OKLAHOMA,3,3,40013,DEMOCRAT,ZOE MIDYETT,2
OKLAHOMA,3,3,40013,REPUBLICAN,FRANK D LUCAS,117
OKLAHOMA,3,3,40023,DEMOCRAT,ZOE MIDYETT,84
OKLAHOMA,3,3,40023,REPUBLICAN,FRANK D LUCAS,717
OKLAHOMA,3,3,40025,DEMOCRAT,ZOE MIDYETT,21
OKLAHOMA,3,3,40025,REPUBLICAN,FRANK D LUCAS,174
OKLAHOMA,3,3,40026,DEMOCRAT,ZOE MIDYETT,3
OKLAHOMA,3,3,40026,REPUBLICAN,FRANK D LUCAS,47
OKLAHOMA,3,3,40031,DEMOCRAT,ZOE MIDYETT,8
OKLAHOMA,3,3,40031,REPUBLICAN,FRANK D LUCAS,250
OKLAHOMA,3,3,40033,DEMOCRAT,ZOE MIDYETT,47
OKLAHOMA,3,3,40033,REPUBLICAN,FRANK D LUCAS,502
OKLAHOMA,3,3,410001,DEMOCRAT,ZOE MIDYETT,128
OKLAHOMA,3,3,410001,REPUBLICAN,FRANK D LUCAS,542
OKLAHOMA,3,3,410002,DEMOCRAT,ZOE MIDYETT,148
OKLAHOMA,3,3,410002,REPUBLICAN,FRANK D LUCAS,669
OKLAHOMA,3,3,410003,DEMOCRAT,ZOE MIDYETT,144
OKLAHOMA,3,3,410003,REPUBLICAN,FRANK D LUCAS,767
OKLAHOMA,3,3,410004,DEMOCRAT,ZOE MIDYETT,46
OKLAHOMA,3,3,410004,REPUBLICAN,FRANK D LUCAS,382
OKLAHOMA,3,3,410005,DEMOCRAT,ZOE MIDYETT,72
OKLAHOMA,3,3,410005,REPUBLICAN,FRANK D LUCAS,634
OKLAHOMA,3,3,410006,DEMOCRAT,ZOE MIDYETT,66
OKLAHOMA,3,3,410006,REPUBLICAN,FRANK D LUCAS,255
OKLAHOMA,3,3,410007,DEMOCRAT,ZOE MIDYETT,73
OKLAHOMA,3,3,410007,REPUBLICAN,FRANK D LUCAS,317
OKLAHOMA,3,3,410008,DEMOCRAT,ZOE MIDYETT,174
OKLAHOMA,3,3,410008,REPUBLICAN,FRANK D LUCAS,897
OKLAHOMA,3,3,410009,DEMOCRAT,ZOE MIDYETT,112
OKLAHOMA,3,3,410009,REPUBLICAN,FRANK D LUCAS,517
OKLAHOMA,3,3,410010,DEMOCRAT,ZOE MIDYETT,149
OKLAHOMA,3,3,410010,REPUBLICAN,FRANK D LUCAS,745
OKLAHOMA,3,3,410011,DEMOCRAT,ZOE MIDYETT,155
OKLAHOMA,3,3,410011,REPUBLICAN,FRANK D LUCAS,677
OKLAHOMA,3,3,410012,DEMOCRAT,ZOE MIDYETT,198
OKLAHOMA,3,3,410012,REPUBLICAN,FRANK D LUCAS,525
OKLAHOMA,3,3,410013,DEMOCRAT,ZOE MIDYETT,53
OKLAHOMA,3,3,410013,REPUBLICAN,FRANK D LUCAS,262
OKLAHOMA,3,3,410015,DEMOCRAT,ZOE MIDYETT,199
OKLAHOMA,3,3,410015,REPUBLICAN,FRANK D LUCAS,968
OKLAHOMA,3,3,410016,DEMOCRAT,ZOE MIDYETT,111
OKLAHOMA,3,3,410016,REPUBLICAN,FRANK D LUCAS,726
OKLAHOMA,3,3,410017,DEMOCRAT,ZOE MIDYETT,51
OKLAHOMA,3,3,410017,REPUBLICAN,FRANK D LUCAS,208
OKLAHOMA,3,3,410018,DEMOCRAT,ZOE MIDYETT,102
OKLAHOMA,3,3,410018,REPUBLICAN,FRANK D LUCAS,382
OKLAHOMA,3,3,410019,DEMOCRAT,ZOE MIDYETT,103
OKLAHOMA,3,3,410019,REPUBLICAN,FRANK D LUCAS,671
OKLAHOMA,3,3,410020,DEMOCRAT,ZOE MIDYETT,139
OKLAHOMA,3,3,410020,REPUBLICAN,FRANK D LUCAS,480
OKLAHOMA,3,3,410021,DEMOCRAT,ZOE MIDYETT,157
OKLAHOMA,3,3,410021,REPUBLICAN,FRANK D LUCAS,844
OKLAHOMA,3,3,410022,DEMOCRAT,ZOE MIDYETT,153
OKLAHOMA,3,3,410022,REPUBLICAN,FRANK D LUCAS,747
OKLAHOMA,3,3,420101,DEMOCRAT,ZOE MIDYETT,105
OKLAHOMA,3,3,420101,REPUBLICAN,FRANK D LUCAS,709
OKLAHOMA,3,3,420102,DEMOCRAT,ZOE MIDYETT,212
OKLAHOMA,3,3,420102,REPUBLICAN,FRANK D LUCAS,736
OKLAHOMA,3,3,420103,DEMOCRAT,ZOE MIDYETT,569
OKLAHOMA,3,3,420103,REPUBLICAN,FRANK D LUCAS,2017
OKLAHOMA,3,3,420104,DEMOCRAT,ZOE MIDYETT,313
OKLAHOMA,3,3,420104,REPUBLICAN,FRANK D LUCAS,1357
OKLAHOMA,3,3,420105,DEMOCRAT,ZOE MIDYETT,226
OKLAHOMA,3,3,420105,REPUBLICAN,FRANK D LUCAS,644
OKLAHOMA,3,3,420106,DEMOCRAT,ZOE MIDYETT,370
OKLAHOMA,3,3,420106,REPUBLICAN,FRANK D LUCAS,1301
OKLAHOMA,3,3,420201,DEMOCRAT,ZOE MIDYETT,43
OKLAHOMA,3,3,420201,REPUBLICAN,FRANK D LUCAS,128
OKLAHOMA,3,3,420203,DEMOCRAT,ZOE MIDYETT,103
OKLAHOMA,3,3,420203,REPUBLICAN,FRANK D LUCAS,393
OKLAHOMA,3,3,420204,DEMOCRAT,ZOE MIDYETT,359
OKLAHOMA,3,3,420204,REPUBLICAN,FRANK D LUCAS,1084
OKLAHOMA,3,3,420205,DEMOCRAT,ZOE MIDYETT,349
OKLAHOMA,3,3,420205,REPUBLICAN,FRANK D LUCAS,1426
OKLAHOMA,3,3,420206,DEMOCRAT,ZOE MIDYETT,395
OKLAHOMA,3,3,420206,REPUBLICAN,FRANK D LUCAS,1117
OKLAHOMA,3,3,420207,DEMOCRAT,ZOE MIDYETT,417
OKLAHOMA,3,3,420207,REPUBLICAN,FRANK D LUCAS,1470
OKLAHOMA,3,3,420301,DEMOCRAT,ZOE MIDYETT,16
OKLAHOMA,3,3,420301,REPUBLICAN,FRANK D LUCAS,208
OKLAHOMA,3,3,420302,DEMOCRAT,ZOE MIDYETT,3
OKLAHOMA,3,3,420302,REPUBLICAN,FRANK D LUCAS,125
OKLAHOMA,3,3,420303,DEMOCRAT,ZOE MIDYETT,184
OKLAHOMA,3,3,420303,REPUBLICAN,FRANK D LUCAS,1138
OKLAHOMA,3,3,420304,DEMOCRAT,ZOE MIDYETT,27
OKLAHOMA,3,3,420304,REPUBLICAN,FRANK D LUCAS,293
OKLAHOMA,3,3,420305,DEMOCRAT,ZOE MIDYETT,188
OKLAHOMA,3,3,420305,REPUBLICAN,FRANK D LUCAS,622
OKLAHOMA,3,3,420306,DEMOCRAT,ZOE MIDYETT,107
OKLAHOMA,3,3,420306,REPUBLICAN,FRANK D LUCAS,214
OKLAHOMA,3,3,420307,DEMOCRAT,ZOE MIDYETT,348
OKLAHOMA,3,3,420307,REPUBLICAN,FRANK D LUCAS,680
OKLAHOMA,3,3,420308,DEMOCRAT,ZOE MIDYETT,378
OKLAHOMA,3,3,420308,REPUBLICAN,FRANK D LUCAS,623
OKLAHOMA,3,3,420309,DEMOCRAT,ZOE MIDYETT,16
OKLAHOMA,3,3,420309,REPUBLICAN,FRANK D LUCAS,38
OKLAHOMA,3,3,420310,DEMOCRAT,ZOE MIDYETT,273
OKLAHOMA,3,3,420310,REPUBLICAN,FRANK D LUCAS,26
OKLAHOMA,3,3,470002,DEMOCRAT,ZOE MIDYETT,66
OKLAHOMA,3,3,470002,REPUBLICAN,FRANK D LUCAS,758
OKLAHOMA,3,3,470004,DEMOCRAT,ZOE MIDYETT,23
OKLAHOMA,3,3,470004,REPUBLICAN,FRANK D LUCAS,162
OKLAHOMA,3,3,470009,DEMOCRAT,ZOE MIDYETT,3
OKLAHOMA,3,3,470009,REPUBLICAN,FRANK D LUCAS,64
OKLAHOMA,3,3,470010,DEMOCRAT,ZOE MIDYETT,6
OKLAHOMA,3,3,470010,REPUBLICAN,FRANK D LUCAS,225
OKLAHOMA,3,3,470015,DEMOCRAT,ZOE MIDYETT,17
OKLAHOMA,3,3,470015,REPUBLICAN,FRANK D LUCAS,226
OKLAHOMA,3,3,470016,DEMOCRAT,ZOE MIDYETT,7
OKLAHOMA,3,3,470016,REPUBLICAN,FRANK D LUCAS,95
OKLAHOMA,3,3,470020,DEMOCRAT,ZOE MIDYETT,89
OKLAHOMA,3,3,470020,REPUBLICAN,FRANK D LUCAS,891
OKLAHOMA,3,3,470022,DEMOCRAT,ZOE MIDYETT,80
OKLAHOMA,3,3,470022,REPUBLICAN,FRANK D LUCAS,739
OKLAHOMA,3,3,50111,DEMOCRAT,ZOE MIDYETT,118
OKLAHOMA,3,3,50111,REPUBLICAN,FRANK D LUCAS,714
OKLAHOMA,3,3,50112,DEMOCRAT,ZOE MIDYETT,45
OKLAHOMA,3,3,50112,REPUBLICAN,FRANK D LUCAS,318
OKLAHOMA,3,3,50115,DEMOCRAT,ZOE MIDYETT,12
OKLAHOMA,3,3,50115,REPUBLICAN,FRANK D LUCAS,166
OKLAHOMA,3,3,50141,DEMOCRAT,ZOE MIDYETT,112
OKLAHOMA,3,3,50141,REPUBLICAN,FRANK D LUCAS,664
OKLAHOMA,3,3,50231,DEMOCRAT,ZOE MIDYETT,38
OKLAHOMA,3,3,50231,REPUBLICAN,FRANK D LUCAS,378
OKLAHOMA,3,3,50232,DEMOCRAT,ZOE MIDYETT,14
OKLAHOMA,3,3,50232,REPUBLICAN,FRANK D LUCAS,106
OKLAHOMA,3,3,50235,DEMOCRAT,ZOE MIDYETT,246
OKLAHOMA,3,3,50235,REPUBLICAN,FRANK D LUCAS,1658
OKLAHOMA,3,3,50242,DEMOCRAT,ZOE MIDYETT,33
OKLAHOMA,3,3,50242,REPUBLICAN,FRANK D LUCAS,294
OKLAHOMA,3,3,50320,DEMOCRAT,ZOE MIDYETT,68
OKLAHOMA,3,3,50320,REPUBLICAN,FRANK D LUCAS,461
OKLAHOMA,3,3,50330,DEMOCRAT,ZOE MIDYETT,31
OKLAHOMA,3,3,50330,REPUBLICAN,FRANK D LUCAS,400
OKLAHOMA,3,3,50332,DEMOCRAT,ZOE MIDYETT,144
OKLAHOMA,3,3,50332,REPUBLICAN,FRANK D LUCAS,847
OKLAHOMA,3,3,50333,DEMOCRAT,ZOE MIDYETT,142
OKLAHOMA,3,3,50333,REPUBLICAN,FRANK D LUCAS,738
OKLAHOMA,3,3,50343,DEMOCRAT,ZOE MIDYETT,28
OKLAHOMA,3,3,50343,REPUBLICAN,FRANK D LUCAS,140
OKLAHOMA,3,3,520101,DEMOCRAT,ZOE MIDYETT,101
OKLAHOMA,3,3,520101,REPUBLICAN,FRANK D LUCAS,621
OKLAHOMA,3,3,520102,DEMOCRAT,ZOE MIDYETT,24
OKLAHOMA,3,3,520102,REPUBLICAN,FRANK D LUCAS,154
OKLAHOMA,3,3,520103,DEMOCRAT,ZOE MIDYETT,37
OKLAHOMA,3,3,520103,REPUBLICAN,FRANK D LUCAS,173
OKLAHOMA,3,3,520104,DEMOCRAT,ZOE MIDYETT,49
OKLAHOMA,3,3,520104,REPUBLICAN,FRANK D LUCAS,209
OKLAHOMA,3,3,520105,DEMOCRAT,ZOE MIDYETT,95
OKLAHOMA,3,3,520105,REPUBLICAN,FRANK D LUCAS,118
OKLAHOMA,3,3,520106,DEMOCRAT,ZOE MIDYETT,12
OKLAHOMA,3,3,520106,REPUBLICAN,FRANK D LUCAS,98
OKLAHOMA,3,3,520201,DEMOCRAT,ZOE MIDYETT,121
OKLAHOMA,3,3,520201,REPUBLICAN,FRANK D LUCAS,492
OKLAHOMA,3,3,520202,DEMOCRAT,ZOE MIDYETT,80
OKLAHOMA,3,3,520202,REPUBLICAN,FRANK D LUCAS,264
OKLAHOMA,3,3,520203,DEMOCRAT,ZOE MIDYETT,52
OKLAHOMA,3,3,520203,REPUBLICAN,FRANK D LUCAS,253
OKLAHOMA,3,3,520301,DEMOCRAT,ZOE MIDYETT,47
OKLAHOMA,3,3,520301,REPUBLICAN,FRANK D LUCAS,393
OKLAHOMA,3,3,520305,DEMOCRAT,ZOE MIDYETT,135
OKLAHOMA,3,3,520305,REPUBLICAN,FRANK D LUCAS,708
OKLAHOMA,3,3,520307,DEMOCRAT,ZOE MIDYETT,111
OKLAHOMA,3,3,520307,REPUBLICAN,FRANK D LUCAS,564
OKLAHOMA,3,3,570101,DEMOCRAT,ZOE MIDYETT,18
OKLAHOMA,3,3,570101,REPUBLICAN,FRANK D LUCAS,170
OKLAHOMA,3,3,570102,DEMOCRAT,ZOE MIDYETT,29
OKLAHOMA,3,3,570102,REPUBLICAN,FRANK D LUCAS,165
OKLAHOMA,3,3,570103,DEMOCRAT,ZOE MIDYETT,52
OKLAHOMA,3,3,570103,REPUBLICAN,FRANK D LUCAS,217
OKLAHOMA,3,3,570105,DEMOCRAT,ZOE MIDYETT,178
OKLAHOMA,3,3,570105,REPUBLICAN,FRANK D LUCAS,704
OKLAHOMA,3,3,570106,DEMOCRAT,ZOE MIDYETT,7
OKLAHOMA,3,3,570106,REPUBLICAN,FRANK D LUCAS,71
OKLAHOMA,3,3,570107,DEMOCRAT,ZOE MIDYETT,302
OKLAHOMA,3,3,570107,REPUBLICAN,FRANK D LUCAS,765
OKLAHOMA,3,3,570108,DEMOCRAT,ZOE MIDYETT,185
OKLAHOMA,3,3,570108,REPUBLICAN,FRANK D LUCAS,470
OKLAHOMA,3,3,570109,DEMOCRAT,ZOE MIDYETT,151
OKLAHOMA,3,3,570109,REPUBLICAN,FRANK D LUCAS,764
OKLAHOMA,3,3,570110,DEMOCRAT,ZOE MIDYETT,91
OKLAHOMA,3,3,570110,REPUBLICAN,FRANK D LUCAS,668
OKLAHOMA,3,3,570111,DEMOCRAT,ZOE MIDYETT,38
OKLAHOMA,3,3,570111,REPUBLICAN,FRANK D LUCAS,245
OKLAHOMA,3,3,570112,DEMOCRAT,ZOE MIDYETT,86
OKLAHOMA,3,3,570112,REPUBLICAN,FRANK D LUCAS,468
OKLAHOMA,3,3,570113,DEMOCRAT,ZOE MIDYETT,13
OKLAHOMA,3,3,570113,REPUBLICAN,FRANK D LUCAS,41
OKLAHOMA,3,3,570201,DEMOCRAT,ZOE MIDYETT,445
OKLAHOMA,3,3,570201,REPUBLICAN,FRANK D LUCAS,1813
OKLAHOMA,3,3,570202,DEMOCRAT,ZOE MIDYETT,1391
OKLAHOMA,3,3,570202,REPUBLICAN,FRANK D LUCAS,277
OKLAHOMA,3,3,570203,DEMOCRAT,ZOE MIDYETT,500
