exporter,importer,sector,industry,year,trade
CAN,MEX,3,142,2012,2.701015
CHL,MEX,3,142,2012,0.036717
COL,MEX,3,142,2012,0.015696
USA,MEX,3,142,2012,10.133751
BRA,PER,3,142,2012,0.179524
CAN,PER,3,142,2012,0.737831
CHL,PER,3,142,2012,0.001947
COL,PER,3,142,2012,0.206357
MEX,PER,3,142,2012,0.030604
USA,PER,3,142,2012,5.078933
ARG,USA,3,142,2012,0.816108
BRA,USA,3,142,2012,0.525406
CAN,USA,3,142,2012,270.970965
COL,USA,3,142,2012,3.072162
MEX,USA,3,142,2012,46.795954
BRA,ARG,3,142,2013,0.117178
CAN,ARG,3,142,2013,2.240597
USA,ARG,3,142,2013,4.786929
ARG,BRA,3,142,2013,0.394665
CAN,BRA,3,142,2013,27.910087
MEX,BRA,3,142,2013,2.008755
PER,BRA,3,142,2013,0.003604
USA,BRA,3,142,2013,33.46666
COL,CAN,3,142,2013,0.582272
MEX,CAN,3,142,2013,17.421094
USA,CAN,3,142,2013,600.924398
ARG,CHL,3,142,2013,0.308943
BRA,CHL,3,142,2013,0.003181
CAN,CHL,3,142,2013,2.588993
COL,CHL,3,142,2013,0.13104
MEX,CHL,3,142,2013,1.064337
USA,CHL,3,142,2013,14.233296
CAN,COL,3,142,2013,0.560291
CHL,COL,3,142,2013,0.0007
MEX,COL,3,142,2013,0.159732
USA,COL,3,142,2013,4.834639
CAN,MEX,3,142,2013,3.44078
CHL,MEX,3,142,2013,0.018035
COL,MEX,3,142,2013,0.059521
USA,MEX,3,142,2013,9.26301
ARG,PER,3,142,2013,0.010793
BRA,PER,3,142,2013,0.148627
CAN,PER,3,142,2013,0.412858
CHL,PER,3,142,2013,0.051707
COL,PER,3,142,2013,0.040473
MEX,PER,3,142,2013,0.084054
USA,PER,3,142,2013,3.861271
ARG,USA,3,142,2013,0.06582
BRA,USA,3,142,2013,14.439163
CAN,USA,3,142,2013,297.02299
COL,USA,3,142,2013,4.192593
MEX,USA,3,142,2013,53.127371
CAN,ARG,3,142,2014,0.442978
USA,ARG,3,142,2014,1.289278
ARG,BRA,3,142,2014,4.216298
CAN,BRA,3,142,2014,17.830895
CHL,BRA,3,142,2014,0.02433
MEX,BRA,3,142,2014,6.042386
USA,BRA,3,142,2014,28.422459
ARG,CAN,3,142,2014,0.888781
CHL,CAN,3,142,2014,0.988284
COL,CAN,3,142,2014,0.692103
MEX,CAN,3,142,2014,35.614247
USA,CAN,3,142,2014,548.514858
ARG,CHL,3,142,2014,0.202763
CAN,CHL,3,142,2014,1.048114
COL,CHL,3,142,2014,0.180641
MEX,CHL,3,142,2014,1.525185
USA,CHL,3,142,2014,14.030123
BRA,COL,3,142,2014,0.000989
CAN,COL,3,142,2014,0.41471
MEX,COL,3,142,2014,0.492776
USA,COL,3,142,2014,3.102566
CAN,MEX,3,142,2014,2.587003
USA,MEX,3,142,2014,16.363439
ARG,PER,3,142,2014,0.006856
CAN,PER,3,142,2014,0.265747
CHL,PER,3,142,2014,0.17224
COL,PER,3,142,2014,0.041715
MEX,PER,3,142,2014,0.289407
USA,PER,3,142,2014,2.980857
ARG,USA,3,142,2014,2.527309
BRA,USA,3,142,2014,1.063636
CAN,USA,3,142,2014,222.174111
COL,USA,3,142,2014,5.160085
MEX,USA,3,142,2014,100.085112
BRA,ARG,3,142,2015,0.028021
CAN,ARG,3,142,2015,0.930577
MEX,ARG,3,142,2015,0.126084
USA,ARG,3,142,2015,1.895333
CAN,BRA,3,142,2015,1.276158
CHL,BRA,3,142,2015,0.055275
MEX,BRA,3,142,2015,11.46177
USA,BRA,3,142,2015,11.449132
COL,CAN,3,142,2015,0.557152
MEX,CAN,3,142,2015,34.723142
USA,CAN,3,142,2015,453.002697
ARG,CHL,3,142,2015,0.027939
BRA,CHL,3,142,2015,0.03121
CAN,CHL,3,142,2015,0.314783
COL,CHL,3,142,2015,0.074858
MEX,CHL,3,142,2015,1.701455
PER,CHL,3,142,2015,0.00237
USA,CHL,3,142,2015,10.026944
BRA,COL,3,142,2015,0.000996
CAN,COL,3,142,2015,0.046689
MEX,COL,3,142,2015,0.179099
USA,COL,3,142,2015,2.14876
CAN,MEX,3,142,2015,0.774148
COL,MEX,3,142,2015,0.093161
USA,MEX,3,142,2015,11.898491
CAN,PER,3,142,2015,0.046889
CHL,PER,3,142,2015,0.013484
COL,PER,3,142,2015,0.035828
MEX,PER,3,142,2015,0.33122
USA,PER,3,142,2015,2.562759
ARG,USA,3,142,2015,0.74382
BRA,USA,3,142,2015,2.196575
CAN,USA,3,142,2015,226.612927
CHL,USA,3,142,2015,1.3515
COL,USA,3,142,2015,4.286782
MEX,USA,3,142,2015,179.542619
BRA,ARG,3,142,2016,1.47763
CAN,ARG,3,142,2016,0.759318
COL,ARG,3,142,2016,0.015592
MEX,ARG,3,142,2016,4.626132
USA,ARG,3,142,2016,4.795089
ARG,BRA,3,142,2016,0.015719
CAN,BRA,3,142,2016,0.136056
MEX,BRA,3,142,2016,7.183184
USA,BRA,3,142,2016,5.799139
BRA,CAN,3,142,2016,0.125333
COL,CAN,3,142,2016,0.507304
MEX,CAN,3,142,2016,47.567338
USA,CAN,3,142,2016,428.991462
ARG,CHL,3,142,2016,0.071788
BRA,CHL,3,142,2016,0.043755
CAN,CHL,3,142,2016,0.085665
COL,CHL,3,142,2016,0.046278
MEX,CHL,3,142,2016,2.740317
USA,CHL,3,142,2016,9.783175
BRA,COL,3,142,2016,0.041842
CAN,COL,3,142,2016,0.001589
MEX,COL,3,142,2016,0.362051
USA,COL,3,142,2016,4.828594
CAN,MEX,3,142,2016,0.251997
USA,MEX,3,142,2016,13.965758
BRA,PER,3,142,2016,0.161248
CAN,PER,3,142,2016,0.015168
CHL,PER,3,142,2016,0.010753
COL,PER,3,142,2016,0.052285
MEX,PER,3,142,2016,0.635727
USA,PER,3,142,2016,1.979603
ARG,USA,3,142,2016,7.25322
BRA,USA,3,142,2016,5.660083
CAN,USA,3,142,2016,132.637736
CHL,USA,3,142,2016,2.102049
COL,USA,3,142,2016,3.928754
MEX,USA,3,142,2016,336.085985
BRA,ARG,3,142,2017,4.056677
CAN,ARG,3,142,2017,0.1385
CHL,ARG,3,142,2017,0.014482
COL,ARG,3,142,2017,0.402571
MEX,ARG,3,142,2017,4.409206
USA,ARG,3,142,2017,5.105883
ARG,BRA,3,142,2017,0.006
MEX,BRA,3,142,2017,22.332115
USA,BRA,3,142,2017,6.171061
BRA,CAN,3,142,2017,0.00525
COL,CAN,3,142,2017,0.714601
MEX,CAN,3,142,2017,60.140225
USA,CAN,3,142,2017,511.55415
ARG,CHL,3,142,2017,0.247638
CAN,CHL,3,142,2017,0.094311
COL,CHL,3,142,2017,0.006609
MEX,CHL,3,142,2017,2.569724
PER,CHL,3,142,2017,0.007369
USA,CHL,3,142,2017,11.878907
BRA,COL,3,142,2017,0.02574
CAN,COL,3,142,2017,0.000901
MEX,COL,3,142,2017,0.361
USA,COL,3,142,2017,3.959173
CAN,MEX,3,142,2017,1.097678
USA,MEX,3,142,2017,15.987566
CAN,PER,3,142,2017,0.001927
CHL,PER,3,142,2017,0.025646
MEX,PER,3,142,2017,0.305973
USA,PER,3,142,2017,1.509556
ARG,USA,3,142,2017,3.686433
BRA,USA,3,142,2017,6.188622
CAN,USA,3,142,2017,130.831113
COL,USA,3,142,2017,3.531308
MEX,USA,3,142,2017,360.385809
BRA,ARG,3,142,2018,0.237274
CAN,ARG,3,142,2018,0.017175
COL,ARG,3,142,2018,0.097551
MEX,ARG,3,142,2018,2.420198
USA,ARG,3,142,2018,1.255862
ARG,BRA,3,142,2018,0.01252
COL,BRA,3,142,2018,0.037428
MEX,BRA,3,142,2018,30.260453
USA,BRA,3,142,2018,4.91763
COL,CAN,3,142,2018,0.500051
MEX,CAN,3,142,2018,64.300533
USA,CAN,3,142,2018,498.636226
BRA,CHL,3,142,2018,0.051072
CAN,CHL,3,142,2018,0.413988
COL,CHL,3,142,2018,0.053784
MEX,CHL,3,142,2018,3.506784
PER,CHL,3,142,2018,0.001698
USA,CHL,3,142,2018,16.553549
BRA,COL,3,142,2018,0.026122
CAN,COL,3,142,2018,0.045694
MEX,COL,3,142,2018,0.25802
USA,COL,3,142,2018,4.207295
CAN,MEX,3,142,2018,0.553059
USA,MEX,3,142,2018,6.476284
BRA,PER,3,142,2018,0.166848
CAN,PER,3,142,2018,0.06401
CHL,PER,3,142,2018,0.116157
COL,PER,3,142,2018,0.010296
MEX,PER,3,142,2018,1.068903
USA,PER,3,142,2018,1.438524
ARG,USA,3,142,2018,2.340536
BRA,USA,3,142,2018,8.196468
CAN,USA,3,142,2018,127.955748
CHL,USA,3,142,2018,3.16975
COL,USA,3,142,2018,4.646991
MEX,USA,3,142,2018,426.312812
BRA,ARG,3,142,2019,0.451901
CAN,ARG,3,142,2019,0.002345
CHL,ARG,3,142,2019,0.002239
COL,ARG,3,142,2019,0.005528
MEX,ARG,3,142,2019,2.040662
USA,ARG,3,142,2019,0.997358
ARG,BRA,3,142,2019,0.023376
MEX,BRA,3,142,2019,40.882562
USA,BRA,3,142,2019,5.991163
COL,CAN,3,142,2019,0.425073
MEX,CAN,3,142,2019,74.129918
USA,CAN,3,142,2019,455.969448
ARG,CHL,3,142,2019,0.031188
BRA,CHL,3,142,2019,0.001272
CAN,CHL,3,142,2019,0.036531
MEX,CHL,3,142,2019,2.039045
USA,CHL,3,142,2019,10.184082
BRA,COL,3,142,2019,0.082058
CAN,COL,3,142,2019,0.038925
MEX,COL,3,142,2019,0.723967
USA,COL,3,142,2019,3.386356
CAN,MEX,3,142,2019,0.264991
USA,MEX,3,142,2019,7.35283
CAN,PER,3,142,2019,0.07481
CHL,PER,3,142,2019,0.018259
COL,PER,3,142,2019,0.030893
MEX,PER,3,142,2019,0.229037
USA,PER,3,142,2019,3.670624
ARG,USA,3,142,2019,2.230804
BRA,USA,3,142,2019,15.901753
CAN,USA,3,142,2019,129.712248
CHL,USA,3,142,2019,0.021351
COL,USA,3,142,2019,5.320525
MEX,USA,3,142,2019,460.62127
BRA,CAN,3,142,2010,0.006786
CHL,BRA,3,142,2010,0.000897
CHL,USA,3,142,2010,1.445254
MEX,BRA,3,142,2010,0.047092
PER,BRA,3,142,2010,0.006389
BRA,CAN,3,142,2011,0.036291
CHL,ARG,3,142,2011,0.034322
CHL,BRA,3,142,2011,9e-05
CHL,USA,3,142,2011,25.50313
PER,BRA,3,142,2011,0.005
PER,COL,3,142,2011,0.008885
ARG,PER,3,142,2012,0.005485
BRA,CAN,3,142,2012,0.007876
PER,CHL,3,142,2012,0.01
PER,COL,3,142,2012,0.042757
PER,USA,3,142,2012,0.01
CHL,ARG,3,142,2013,0.10107
CHL,CAN,3,142,2013,1.003646
ARG,MEX,3,142,2014,0.1054
BRA,MEX,3,142,2014,0.19403
BRA,PER,3,142,2014,0.000489
CHL,MEX,3,142,2014,0.020047
CHL,USA,3,142,2014,1.010337
PER,COL,3,142,2014,0.0355
PER,USA,3,142,2014,0.00133
ARG,BRA,3,142,2015,1.884494
BRA,CAN,3,142,2015,0.01888
CHL,MEX,3,142,2015,0.013462
PER,COL,3,142,2015,0.06895
PER,USA,3,142,2015,0.01605
CHL,MEX,3,142,2016,0.052615
PER,CAN,3,142,2016,0.00795
PER,USA,3,142,2016,0.015
BRA,PER,3,142,2017,0.145066
PER,USA,3,142,2017,1.010484
CHL,ARG,3,142,2018,0.019663
CHL,MEX,3,142,2018,0.039947
COL,MEX,3,142,2018,0.000844
PER,CAN,3,142,2018,1.658
CHL,CAN,3,142,2019,1.126366
PER,COL,3,142,2019,0.01422
COL,COL,3,142,2010,28.571508
COL,COL,3,142,2011,38.185324
COL,COL,3,142,2012,26.824152
PER,PER,3,142,2010,155.457264
PER,PER,3,142,2011,186.570512
PER,PER,3,142,2012,199.55
CHL,ARG,3,142,2014,0.0
PER,MEX,3,142,2014,0.0
BRA,CHL,3,142,2017,0.0
CHL,BRA,3,142,2013,0.0
ARG,COL,3,142,2014,0.0
MEX,PER,3,142,2010,0.0
BRA,MEX,3,142,2011,0.0
BRA,MEX,3,142,2010,0.0
BRA,PER,3,142,2019,0.0
ARG,CAN,3,142,2018,0.0
PER,ARG,3,142,2013,0.0
PER,CAN,3,142,2017,0.0
PER,CAN,3,142,2019,0.0
PER,CAN,3,142,2012,0.0
PER,COL,3,142,2018,0.0
MEX,COL,3,142,2010,0.0
PER,USA,3,142,2010,0.0
PER,USA,3,142,2018,0.0
PER,CHL,3,142,2014,0.0
PER,MEX,3,142,2010,0.0
BRA,ARG,3,142,2012,0.0
BRA,COL,3,142,2012,0.0
PER,ARG,3,142,2015,0.0
PER,CAN,3,142,2014,0.0
CHL,COL,3,142,2018,0.0
PER,MEX,3,142,2019,0.0
PER,CAN,3,142,2010,0.0
COL,BRA,3,142,2012,0.0
ARG,MEX,3,142,2015,0.0
CHL,CAN,3,142,2011,0.0
MEX,COL,3,142,2011,0.0
CHL,COL,3,142,2017,0.0
BRA,CAN,3,142,2013,0.0
PER,CAN,3,142,2015,0.0
PER,CAN,3,142,2011,0.0
PER,MEX,3,142,2016,0.0
MEX,ARG,3,142,2011,0.0
PER,COL,3,142,2013,0.0
CHL,BRA,3,142,2018,0.0
COL,PER,3,142,2017,0.0
COL,BRA,3,142,2017,0.0
COL,MEX,3,142,2017,0.0
PER,MEX,3,142,2011,0.0
PER,USA,3,142,2011,0.0
PER,BRA,3,142,2017,0.0
PER,ARG,3,142,2019,0.0
CHL,BRA,3,142,2019,0.0
COL,ARG,3,142,2010,0.0
BRA,MEX,3,142,2016,0.0
BRA,MEX,3,142,2017,0.0
CHL,BRA,3,142,2012,0.0
ARG,MEX,3,142,2019,0.0
ARG,CHL,3,142,2018,0.0
CHL,COL,3,142,2019,0.0
COL,BRA,3,142,2014,0.0
ARG,COL,3,142,2013,0.0
ARG,PER,3,142,2017,0.0
ARG,CAN,3,142,2013,0.0
CHL,CAN,3,142,2010,0.0
PER,USA,3,142,2019,0.0
CHL,USA,3,142,2017,0.0
CHL,USA,3,142,2013,0.0
ARG,CAN,3,142,2016,0.0
ARG,CAN,3,142,2017,0.0
ARG,CAN,3,142,2015,0.0
PER,ARG,3,142,2014,0.0
CHL,USA,3,142,2012,0.0
ARG,PER,3,142,2016,0.0
CHL,COL,3,142,2014,0.0
COL,ARG,3,142,2013,0.0
ARG,MEX,3,142,2013,0.0
PER,ARG,3,142,2017,0.0
PER,BRA,3,142,2018,0.0
MEX,ARG,3,142,2013,0.0
CHL,COL,3,142,2012,0.0
PER,CHL,3,142,2010,0.0
PER,MEX,3,142,2018,0.0
BRA,MEX,3,142,2019,0.0
CHL,BRA,3,142,2017,0.0
CHL,CAN,3,142,2018,0.0
ARG,PER,3,142,2015,0.0
COL,CHL,3,142,2019,0.0
COL,MEX,3,142,2016,0.0
ARG,MEX,3,142,2016,0.0
BRA,ARG,3,142,2014,0.0
CHL,CAN,3,142,2015,0.0
ARG,COL,3,142,2017,0.0
PER,MEX,3,142,2017,0.0
PER,ARG,3,142,2016,0.0
COL,ARG,3,142,2015,0.0
CHL,CAN,3,142,2017,0.0
PER,USA,3,142,2013,0.0
ARG,PER,3,142,2018,0.0
MEX,PER,3,142,2011,0.0
PER,BRA,3,142,2016,0.0
PER,BRA,3,142,2015,0.0
PER,ARG,3,142,2010,0.0
COL,MEX,3,142,2014,0.0
CHL,COL,3,142,2015,0.0
ARG,COL,3,142,2011,0.0
PER,BRA,3,142,2012,0.0
COL,BRA,3,142,2010,0.0
PER,ARG,3,142,2012,0.0
BRA,CAN,3,142,2018,0.0
COL,ARG,3,142,2012,0.0
PER,CHL,3,142,2019,0.0
PER,MEX,3,142,2012,0.0
MEX,ARG,3,142,2014,0.0
PER,ARG,3,142,2018,0.0
COL,ARG,3,142,2014,0.0
PER,CAN,3,142,2013,0.0
COL,MEX,3,142,2019,0.0
PER,CHL,3,142,2016,0.0
COL,BRA,3,142,2019,0.0
COL,BRA,3,142,2013,0.0
PER,BRA,3,142,2019,0.0
BRA,COL,3,142,2011,0.0
PER,COL,3,142,2017,0.0
ARG,COL,3,142,2012,0.0
COL,BRA,3,142,2015,0.0
CHL,ARG,3,142,2015,0.0
CHL,COL,3,142,2011,0.0
CHL,CAN,3,142,2016,0.0
CHL,BRA,3,142,2016,0.0
CHL,ARG,3,142,2016,0.0
CHL,MEX,3,142,2019,0.0
CHL,MEX,3,142,2010,0.0
CAN,BRA,3,142,2019,0.0
CAN,BRA,3,142,2017,0.0
BRA,CHL,3,142,2014,0.0
BRA,MEX,3,142,2018,0.0
ARG,MEX,3,142,2012,0.0
BRA,PER,3,142,2015,0.0
BRA,PER,3,142,2011,0.0
BRA,MEX,3,142,2013,0.0
BRA,COL,3,142,2013,0.0
BRA,CAN,3,142,2014,0.0
BRA,ARG,3,142,2011,0.0
PER,MEX,3,142,2013,0.0
ARG,COL,3,142,2018,0.0
COL,BRA,3,142,2016,0.0
CHL,ARG,3,142,2012,0.0
BRA,PER,3,142,2010,0.0
ARG,COL,3,142,2010,0.0
ARG,COL,3,142,2016,0.0
PER,MEX,3,142,2015,0.0
PER,ARG,3,142,2011,0.0
PER,COL,3,142,2010,0.0
CHL,CAN,3,142,2012,0.0
CHL,COL,3,142,2016,0.0
BRA,CAN,3,142,2019,0.0
ARG,PER,3,142,2019,0.0
PER,CHL,3,142,2013,0.0
ARG,COL,3,142,2019,0.0
CAN,BRA,3,142,2018,0.0
COL,BRA,3,142,2011,0.0
CHL,MEX,3,142,2017,0.0
BRA,MEX,3,142,2015,0.0
ARG,MEX,3,142,2017,0.0
ARG,MEX,3,142,2010,0.0
ARG,COL,3,142,2015,0.0
PER,BRA,3,142,2014,0.0
ARG,CAN,3,142,2019,0.0
ARG,MEX,3,142,2018,0.0
PER,COL,3,142,2016,0.0
COL,ARG,3,142,2011,0.0
BRA,ARG,3,143,2010,10.889445
CAN,ARG,3,143,2010,0.064053
MEX,ARG,3,143,2010,0.000712
USA,ARG,3,143,2010,1.445911
ARG,BRA,3,143,2010,6.339677
CAN,BRA,3,143,2010,0.702268
CHL,BRA,3,143,2010,0.000534
MEX,BRA,3,143,2010,8.157986
USA,BRA,3,143,2010,168.044422
ARG,CAN,3,143,2010,0.124714
BRA,CAN,3,143,2010,1.923466
MEX,CAN,3,143,2010,11.259505
USA,CAN,3,143,2010,729.294094
ARG,CHL,3,143,2010,0.704437
BRA,CHL,3,143,2010,60.085998
CAN,CHL,3,143,2010,0.389816
MEX,CHL,3,143,2010,0.056881
PER,CHL,3,143,2010,0.000573
USA,CHL,3,143,2010,3.835807
ARG,COL,3,143,2010,0.064352
BRA,COL,3,143,2010,6.029668
CAN,COL,3,143,2010,0.21289
CHL,COL,3,143,2010,0.0333
MEX,COL,3,143,2010,0.093136
PER,COL,3,143,2010,0.265757
USA,COL,3,143,2010,31.381073
BRA,MEX,3,143,2010,0.674998
CAN,MEX,3,143,2010,8.98717
PER,MEX,3,143,2010,0.014148
USA,MEX,3,143,2010,238.384308
ARG,PER,3,143,2010,0.327456
BRA,PER,3,143,2010,3.197119
CAN,PER,3,143,2010,0.037799
MEX,PER,3,143,2010,0.197659
USA,PER,3,143,2010,5.55905
ARG,USA,3,143,2010,0.191318
BRA,USA,3,143,2010,32.974996
CAN,USA,3,143,2010,107.309194
COL,USA,3,143,2010,0.141207
MEX,USA,3,143,2010,100.422419
PER,USA,3,143,2010,0.057366
BRA,ARG,3,143,2011,7.207079
CAN,ARG,3,143,2011,0.013932
CHL,ARG,3,143,2011,0.000152
MEX,ARG,3,143,2011,0.087625
PER,ARG,3,143,2011,0.000283
USA,ARG,3,143,2011,3.801559
ARG,BRA,3,143,2011,9.476167
CAN,BRA,3,143,2011,2.602245
CHL,BRA,3,143,2011,0.028688
MEX,BRA,3,143,2011,23.665221
USA,BRA,3,143,2011,314.124533
ARG,CAN,3,143,2011,0.250593
BRA,CAN,3,143,2011,3.602932
MEX,CAN,3,143,2011,16.526612
USA,CAN,3,143,2011,981.109732
ARG,CHL,3,143,2011,1.079083
BRA,CHL,3,143,2011,7.464467
CAN,CHL,3,143,2011,0.331397
MEX,CHL,3,143,2011,0.118159
PER,CHL,3,143,2011,0.005798
USA,CHL,3,143,2011,3.698565
ARG,COL,3,143,2011,0.0369
BRA,COL,3,143,2011,12.796904
CAN,COL,3,143,2011,0.243683
MEX,COL,3,143,2011,0.020867
PER,COL,3,143,2011,0.461642
USA,COL,3,143,2011,18.31275
ARG,MEX,3,143,2011,0.066657
BRA,MEX,3,143,2011,0.47777
CAN,MEX,3,143,2011,154.44223
PER,MEX,3,143,2011,0.010094
USA,MEX,3,143,2011,678.610374
ARG,PER,3,143,2011,0.265421
BRA,PER,3,143,2011,0.351177
CAN,PER,3,143,2011,0.071197
CHL,PER,3,143,2011,0.020313
COL,PER,3,143,2011,0.124844
MEX,PER,3,143,2011,0.047671
USA,PER,3,143,2011,3.913333
ARG,USA,3,143,2011,0.273282
BRA,USA,3,143,2011,11.571952
CAN,USA,3,143,2011,183.93772
CHL,USA,3,143,2011,0.009292
COL,USA,3,143,2011,1.283147
MEX,USA,3,143,2011,161.969257
PER,USA,3,143,2011,0.129385
BRA,ARG,3,143,2012,6.54239
CAN,ARG,3,143,2012,0.02402
MEX,ARG,3,143,2012,0.092623
USA,ARG,3,143,2012,9.524787
ARG,BRA,3,143,2012,6.481276
CAN,BRA,3,143,2012,28.539979
MEX,BRA,3,143,2012,8.166406
USA,BRA,3,143,2012,215.585526
ARG,CAN,3,143,2012,0.210403
BRA,CAN,3,143,2012,0.99155
CHL,CAN,3,143,2012,0.000984
MEX,CAN,3,143,2012,32.166182
USA,CAN,3,143,2012,878.987089
ARG,CHL,3,143,2012,0.688938
BRA,CHL,3,143,2012,16.808706
CAN,CHL,3,143,2012,0.745409
MEX,CHL,3,143,2012,0.770078
PER,CHL,3,143,2012,0.051737
USA,CHL,3,143,2012,7.249466
ARG,COL,3,143,2012,0.045021
BRA,COL,3,143,2012,29.923023
CAN,COL,3,143,2012,0.269914
CHL,COL,3,143,2012,0.002201
MEX,COL,3,143,2012,0.093034
PER,COL,3,143,2012,0.868104
USA,COL,3,143,2012,90.817701
ARG,MEX,3,143,2012,0.004628
BRA,MEX,3,143,2012,0.186504
CAN,MEX,3,143,2012,41.771148
PER,MEX,3,143,2012,0.080652
USA,MEX,3,143,2012,705.948593
ARG,PER,3,143,2012,0.928532
BRA,PER,3,143,2012,0.314069
CAN,PER,3,143,2012,0.450893
CHL,PER,3,143,2012,0.000113
COL,PER,3,143,2012,0.156782
MEX,PER,3,143,2012,3.237208
USA,PER,3,143,2012,2.750736
ARG,USA,3,143,2012,0.030072
BRA,USA,3,143,2012,10.635905
CAN,USA,3,143,2012,276.395265
COL,USA,3,143,2012,0.642756
MEX,USA,3,143,2012,162.627937
PER,USA,3,143,2012,0.066851
BRA,ARG,3,143,2013,7.225442
CAN,ARG,3,143,2013,1.452464
MEX,ARG,3,143,2013,0.136048
USA,ARG,3,143,2013,2.111716
ARG,BRA,3,143,2013,6.478939
CAN,BRA,3,143,2013,9.47619
CHL,BRA,3,143,2013,9e-06
MEX,BRA,3,143,2013,12.63526
USA,BRA,3,143,2013,266.4958
ARG,CAN,3,143,2013,0.338447
BRA,CAN,3,143,2013,0.531203
MEX,CAN,3,143,2013,83.092013
USA,CAN,3,143,2013,804.746245
ARG,CHL,3,143,2013,1.317733
BRA,CHL,3,143,2013,2.854374
CAN,CHL,3,143,2013,1.370899
MEX,CHL,3,143,2013,0.183234
PER,CHL,3,143,2013,0.10794
USA,CHL,3,143,2013,29.044394
ARG,COL,3,143,2013,0.107602
BRA,COL,3,143,2013,16.763267
CAN,COL,3,143,2013,0.196724
MEX,COL,3,143,2013,0.14266
PER,COL,3,143,2013,0.266388
USA,COL,3,143,2013,36.400727
ARG,MEX,3,143,2013,0.00296
BRA,MEX,3,143,2013,0.068631
CAN,MEX,3,143,2013,63.345771
CHL,MEX,3,143,2013,0.016862
COL,MEX,3,143,2013,0.000325
PER,MEX,3,143,2013,0.072936
USA,MEX,3,143,2013,880.531883
ARG,PER,3,143,2013,0.176984
BRA,PER,3,143,2013,0.61039
CAN,PER,3,143,2013,0.156614
CHL,PER,3,143,2013,0.000409
MEX,PER,3,143,2013,19.508196
USA,PER,3,143,2013,15.416275
ARG,USA,3,143,2013,0.195833
BRA,USA,3,143,2013,8.119699
CAN,USA,3,143,2013,272.29067
CHL,USA,3,143,2013,0.0055
COL,USA,3,143,2013,0.327194
MEX,USA,3,143,2013,196.31774
PER,USA,3,143,2013,0.026496
BRA,ARG,3,143,2014,11.688702
CAN,ARG,3,143,2014,1.584967
USA,ARG,3,143,2014,1.9193
ARG,BRA,3,143,2014,4.581666
CAN,BRA,3,143,2014,11.117348
COL,BRA,3,143,2014,0.00019
MEX,BRA,3,143,2014,10.051796
USA,BRA,3,143,2014,177.685988
ARG,CAN,3,143,2014,0.180476
BRA,CAN,3,143,2014,0.741265
MEX,CAN,3,143,2014,48.696094
USA,CAN,3,143,2014,952.366451
ARG,CHL,3,143,2014,0.732926
BRA,CHL,3,143,2014,1.647993
CAN,CHL,3,143,2014,0.148595
MEX,CHL,3,143,2014,0.063327
USA,CHL,3,143,2014,5.103266
ARG,COL,3,143,2014,0.042926
BRA,COL,3,143,2014,0.118583
CAN,COL,3,143,2014,0.073057
CHL,COL,3,143,2014,0.002055
MEX,COL,3,143,2014,0.129541
PER,COL,3,143,2014,0.650861
USA,COL,3,143,2014,7.227932
CAN,MEX,3,143,2014,90.894693
USA,MEX,3,143,2014,926.092098
ARG,PER,3,143,2014,0.0081
BRA,PER,3,143,2014,0.585417
CAN,PER,3,143,2014,0.151277
CHL,PER,3,143,2014,0.016178
COL,PER,3,143,2014,0.001317
MEX,PER,3,143,2014,1.915222
USA,PER,3,143,2014,2.041079
ARG,USA,3,143,2014,0.097828
BRA,USA,3,143,2014,17.817162
CAN,USA,3,143,2014,300.474503
COL,USA,3,143,2014,0.62291
MEX,USA,3,143,2014,201.689565
PER,USA,3,143,2014,0.056055
BRA,ARG,3,143,2015,32.168631
CAN,ARG,3,143,2015,0.034507
MEX,ARG,3,143,2015,0.004894
PER,ARG,3,143,2015,0.000706
USA,ARG,3,143,2015,19.630905
ARG,BRA,3,143,2015,3.366564
CAN,BRA,3,143,2015,19.94409
COL,BRA,3,143,2015,0.003354
MEX,BRA,3,143,2015,5.083187
USA,BRA,3,143,2015,275.180821
ARG,CAN,3,143,2015,0.201334
BRA,CAN,3,143,2015,0.233719
MEX,CAN,3,143,2015,265.000502
USA,CAN,3,143,2015,809.638711
ARG,CHL,3,143,2015,0.801979
BRA,CHL,3,143,2015,1.07349
CAN,CHL,3,143,2015,0.428518
MEX,CHL,3,143,2015,0.063873
USA,CHL,3,143,2015,3.83976
ARG,COL,3,143,2015,0.073067
BRA,COL,3,143,2015,7.257119
CAN,COL,3,143,2015,0.422815
MEX,COL,3,143,2015,0.258836
PER,COL,3,143,2015,0.12964
USA,COL,3,143,2015,31.669991
BRA,MEX,3,143,2015,2.952224
CAN,MEX,3,143,2015,41.713007
USA,MEX,3,143,2015,973.847386
ARG,PER,3,143,2015,0.14643
BRA,PER,3,143,2015,0.966172
CAN,PER,3,143,2015,0.091291
CHL,PER,3,143,2015,0.006771
COL,PER,3,143,2015,0.004996
MEX,PER,3,143,2015,3.916657
USA,PER,3,143,2015,55.529706
ARG,USA,3,143,2015,0.158534
BRA,USA,3,143,2015,22.114995
CAN,USA,3,143,2015,198.282412
CHL,USA,3,143,2015,0.023201
COL,USA,3,143,2015,0.425103
MEX,USA,3,143,2015,241.461994
PER,USA,3,143,2015,0.143798
BRA,ARG,3,143,2016,66.809551
CAN,ARG,3,143,2016,0.091031
MEX,ARG,3,143,2016,0.011002
