exporter,importer,sector,industry,year,trade
USA,MEX,3,37,2017,47.590217
CAN,USA,3,37,2017,2005.414529
MEX,USA,3,37,2017,545.07797
MEX,CAN,3,37,2018,18.521419
USA,CAN,3,37,2018,470.101262
CAN,MEX,3,37,2018,2.536898
USA,MEX,3,37,2018,60.075137
CAN,USA,3,37,2018,2000.204888
MEX,USA,3,37,2018,493.45458
MEX,CAN,3,37,2019,21.104561
USA,CAN,3,37,2019,488.36489
CAN,MEX,3,37,2019,2.542559
USA,MEX,3,37,2019,48.207019
CAN,USA,3,37,2019,2146.490138
MEX,USA,3,37,2019,529.86814
CAN,CAN,3,37,2010,760.30752
CAN,CAN,3,37,2011,899.279936
CAN,CAN,3,37,2012,1066.99136
CAN,CAN,3,37,2013,751.794624
CAN,CAN,3,37,2014,601.718272
CAN,CAN,3,37,2015,603.1312
CAN,CAN,3,37,2016,986.68896
CAN,CAN,3,37,2017,991.122496
CAN,CAN,3,37,2018,1118.296448
CAN,CAN,3,37,2019,1183.433088
MEX,MEX,3,37,2010,96.9774
MEX,MEX,3,37,2013,71.097864
MEX,MEX,3,37,2016,28.756644
USA,USA,3,37,2010,6096.468992
USA,USA,3,37,2011,5490.027008
USA,USA,3,37,2012,5033.403904
USA,USA,3,37,2013,6072.777216
USA,USA,3,37,2014,7153.103872
USA,USA,3,37,2015,8319.691776
USA,USA,3,37,2016,8259.213312
USA,USA,3,37,2017,8287.068672
USA,USA,3,37,2018,8081.342976
USA,USA,3,37,2019,9071.430656
MEX,CAN,3,38,2010,48.405178
USA,CAN,3,38,2010,1220.346561
CAN,MEX,3,38,2010,79.977232
USA,MEX,3,38,2010,329.845629
CAN,USA,3,38,2010,1228.223593
MEX,USA,3,38,2010,1177.286134
MEX,CAN,3,38,2011,63.619154
USA,CAN,3,38,2011,1437.595613
CAN,MEX,3,38,2011,75.611349
USA,MEX,3,38,2011,405.212659
CAN,USA,3,38,2011,1363.395883
MEX,USA,3,38,2011,1374.862469
MEX,CAN,3,38,2012,67.44574
USA,CAN,3,38,2012,1724.495241
CAN,MEX,3,38,2012,56.190868
USA,MEX,3,38,2012,510.600201
CAN,USA,3,38,2012,1496.061209
MEX,USA,3,38,2012,1425.54153
MEX,CAN,3,38,2013,82.510231
USA,CAN,3,38,2013,1813.597792
CAN,MEX,3,38,2013,52.116746
USA,MEX,3,38,2013,625.696516
CAN,USA,3,38,2013,1577.890657
MEX,USA,3,38,2013,1517.455625
MEX,CAN,3,38,2014,94.737512
USA,CAN,3,38,2014,1908.535255
CAN,MEX,3,38,2014,45.038681
USA,MEX,3,38,2014,623.277895
CAN,USA,3,38,2014,1561.30448
MEX,USA,3,38,2014,1620.568451
MEX,CAN,3,38,2015,109.592449
USA,CAN,3,38,2015,1862.50775
CAN,MEX,3,38,2015,40.754879
USA,MEX,3,38,2015,661.306006
CAN,USA,3,38,2015,1649.350384
MEX,USA,3,38,2015,1835.989214
MEX,CAN,3,38,2016,104.672813
USA,CAN,3,38,2016,1743.264222
CAN,MEX,3,38,2016,48.105641
USA,MEX,3,38,2016,634.696879
CAN,USA,3,38,2016,1689.501597
MEX,USA,3,38,2016,1923.713524
MEX,CAN,3,38,2017,112.685988
USA,CAN,3,38,2017,1761.298098
CAN,MEX,3,38,2017,43.186002
USA,MEX,3,38,2017,658.055977
CAN,USA,3,38,2017,1803.562391
MEX,USA,3,38,2017,2094.250486
MEX,CAN,3,38,2018,128.244903
USA,CAN,3,38,2018,1776.450841
CAN,MEX,3,38,2018,57.11298
USA,MEX,3,38,2018,671.115801
CAN,USA,3,38,2018,1929.305076
MEX,USA,3,38,2018,2203.538036
MEX,CAN,3,38,2019,123.431592
USA,CAN,3,38,2019,1808.320317
CAN,MEX,3,38,2019,99.736433
USA,MEX,3,38,2019,684.386234
CAN,USA,3,38,2019,1940.318774
MEX,USA,3,38,2019,2293.841311
CAN,CAN,3,38,2010,4216.101632
CAN,CAN,3,38,2011,4265.241856
CAN,CAN,3,38,2012,4166.373632
CAN,CAN,3,38,2013,4269.671168
CAN,CAN,3,38,2014,3966.400256
CAN,CAN,3,38,2015,2712.239872
CAN,CAN,3,38,2016,3045.049344
CAN,CAN,3,38,2017,3370.477568
CAN,CAN,3,38,2018,3443.892736
CAN,CAN,3,38,2019,3401.99424
MEX,MEX,3,38,2010,2798.527232
MEX,MEX,3,38,2011,2832.092672
MEX,MEX,3,38,2012,2695.1744
MEX,MEX,3,38,2013,3057.142016
MEX,MEX,3,38,2014,3034.7584
MEX,MEX,3,38,2015,2120.336512
MEX,MEX,3,38,2016,1836.2944
MEX,MEX,3,38,2017,1761.580672
MEX,MEX,3,38,2018,1683.388544
MEX,MEX,3,38,2019,1795.100416
USA,USA,3,38,2010,60425.490432
USA,USA,3,38,2011,61530.206208
USA,USA,3,38,2012,63600.214016
USA,USA,3,38,2013,64755.580928
USA,USA,3,38,2014,65354.448896
USA,USA,3,38,2015,66639.679488
USA,USA,3,38,2016,65163.456512
USA,USA,3,38,2017,65741.287424
USA,USA,3,38,2018,65867.825152
USA,USA,3,38,2019,66140.16
MEX,CAN,3,39,2010,8.34065
USA,CAN,3,39,2010,891.141129
CAN,MEX,3,39,2010,47.499163
USA,MEX,3,39,2010,827.826587
CAN,USA,3,39,2010,1551.242887
MEX,USA,3,39,2010,75.116646
MEX,CAN,3,39,2011,8.033058
USA,CAN,3,39,2011,863.462378
CAN,MEX,3,39,2011,84.869702
USA,MEX,3,39,2011,955.69951
CAN,USA,3,39,2011,2851.207966
MEX,USA,3,39,2011,101.425954
MEX,CAN,3,39,2012,13.204387
USA,CAN,3,39,2012,1014.458931
CAN,MEX,3,39,2012,55.259136
USA,MEX,3,39,2012,1111.813568
CAN,USA,3,39,2012,3089.914141
MEX,USA,3,39,2012,121.113493
MEX,CAN,3,39,2013,12.60106
USA,CAN,3,39,2013,920.107631
CAN,MEX,3,39,2013,40.670565
USA,MEX,3,39,2013,1104.695676
CAN,USA,3,39,2013,3050.987185
MEX,USA,3,39,2013,123.12484
MEX,CAN,3,39,2014,11.773301
USA,CAN,3,39,2014,926.841817
CAN,MEX,3,39,2014,43.432277
USA,MEX,3,39,2014,1172.001979
CAN,USA,3,39,2014,3063.130197
MEX,USA,3,39,2014,127.257124
MEX,CAN,3,39,2015,10.120085
USA,CAN,3,39,2015,653.699537
CAN,MEX,3,39,2015,67.227054
USA,MEX,3,39,2015,1185.118602
CAN,USA,3,39,2015,2755.960965
MEX,USA,3,39,2015,125.679719
MEX,CAN,3,39,2016,15.611048
USA,CAN,3,39,2016,590.713504
CAN,MEX,3,39,2016,52.511412
USA,MEX,3,39,2016,1188.587211
CAN,USA,3,39,2016,2894.795765
MEX,USA,3,39,2016,139.724778
MEX,CAN,3,39,2017,24.0008
USA,CAN,3,39,2017,603.692312
CAN,MEX,3,39,2017,63.438337
USA,MEX,3,39,2017,1032.080383
CAN,USA,3,39,2017,2994.334621
MEX,USA,3,39,2017,150.976967
MEX,CAN,3,39,2018,29.941423
USA,CAN,3,39,2018,636.105404
CAN,MEX,3,39,2018,65.413419
USA,MEX,3,39,2018,939.215625
CAN,USA,3,39,2018,2896.358424
MEX,USA,3,39,2018,197.996657
MEX,CAN,3,39,2019,32.05072
USA,CAN,3,39,2019,587.529012
CAN,MEX,3,39,2019,0.146878
USA,MEX,3,39,2019,886.727947
CAN,USA,3,39,2019,2824.646166
MEX,USA,3,39,2019,215.151024
MEX,MEX,3,39,2010,3340.965376
MEX,MEX,3,39,2011,4097.189888
MEX,MEX,3,39,2012,4377.717248
MEX,MEX,3,39,2013,4538.018816
MEX,MEX,3,39,2014,4440.013824
MEX,MEX,3,39,2015,4404.665856
MEX,MEX,3,39,2016,4090.641152
MEX,MEX,3,39,2017,4455.563776
MEX,MEX,3,39,2018,4797.791744
MEX,MEX,3,39,2019,4784.375296
USA,USA,3,39,2012,50158.600192
USA,USA,3,39,2013,50250.858496
USA,USA,3,39,2014,47568.56832
USA,USA,3,39,2015,44249.174016
USA,USA,3,39,2016,44174.495744
USA,USA,3,39,2017,43779.026944
USA,USA,3,39,2018,39797.153792
USA,USA,3,39,2019,38101.409792
MEX,CAN,3,40,2010,0.098565
USA,CAN,3,40,2010,175.707226
CAN,MEX,3,40,2010,0.813323
USA,MEX,3,40,2010,876.053234
CAN,USA,3,40,2010,93.776127
MEX,USA,3,40,2010,70.489922
MEX,CAN,3,40,2011,0.536475
USA,CAN,3,40,2011,198.69412
CAN,MEX,3,40,2011,9.271566
USA,MEX,3,40,2011,1143.580228
CAN,USA,3,40,2011,93.033669
MEX,USA,3,40,2011,73.776274
MEX,CAN,3,40,2012,0.392718
USA,CAN,3,40,2012,178.476086
CAN,MEX,3,40,2012,11.3677
USA,MEX,3,40,2012,1214.881612
CAN,USA,3,40,2012,103.944487
MEX,USA,3,40,2012,77.925391
MEX,CAN,3,40,2013,0.965167
USA,CAN,3,40,2013,217.970466
CAN,MEX,3,40,2013,14.237854
USA,MEX,3,40,2013,1424.126328
CAN,USA,3,40,2013,100.890867
MEX,USA,3,40,2013,80.404039
MEX,CAN,3,40,2014,1.132629
USA,CAN,3,40,2014,238.213365
CAN,MEX,3,40,2014,11.299762
USA,MEX,3,40,2014,1521.867989
CAN,USA,3,40,2014,107.141665
MEX,USA,3,40,2014,88.446826
MEX,CAN,3,40,2015,0.122528
USA,CAN,3,40,2015,189.286041
CAN,MEX,3,40,2015,8.490671
USA,MEX,3,40,2015,1096.997174
CAN,USA,3,40,2015,81.501251
MEX,USA,3,40,2015,89.209553
MEX,CAN,3,40,2016,1.310032
USA,CAN,3,40,2016,212.63971
USA,MEX,3,40,2016,1102.179163
CAN,USA,3,40,2016,89.839693
MEX,USA,3,40,2016,95.512621
MEX,CAN,3,40,2017,0.299272
USA,CAN,3,40,2017,222.235585
USA,MEX,3,40,2017,1221.513014
CAN,USA,3,40,2017,120.088001
MEX,USA,3,40,2017,86.052722
MEX,CAN,3,40,2018,0.031983
USA,CAN,3,40,2018,216.644303
CAN,MEX,3,40,2018,9.05353
USA,MEX,3,40,2018,1344.130523
CAN,USA,3,40,2018,118.029243
MEX,USA,3,40,2018,105.370666
MEX,CAN,3,40,2019,0.634189
USA,CAN,3,40,2019,204.468215
USA,MEX,3,40,2019,1476.778545
CAN,USA,3,40,2019,143.804388
MEX,USA,3,40,2019,117.592649
CAN,MEX,3,40,2016,6.502674
CAN,MEX,3,40,2017,14.439311
CAN,MEX,3,40,2019,5.13823
CAN,CAN,3,40,2010,12275.00544
CAN,CAN,3,40,2011,13040.908288
CAN,CAN,3,40,2012,13268.67456
CAN,CAN,3,40,2013,12388.214784
CAN,CAN,3,40,2014,11574.6304
CAN,CAN,3,40,2015,9986.382848
CAN,CAN,3,40,2016,10340.521984
CAN,CAN,3,40,2017,10804.916224
CAN,CAN,3,40,2018,11376.744448
CAN,CAN,3,40,2019,11382.77376
MEX,MEX,3,40,2010,8100.445696
MEX,MEX,3,40,2011,8705.659904
MEX,MEX,3,40,2012,8561.243648
MEX,MEX,3,40,2013,9235.703808
MEX,MEX,3,40,2014,9208.062976
MEX,MEX,3,40,2015,8003.85024
MEX,MEX,3,40,2016,7015.76192
MEX,MEX,3,40,2017,7201.862656
MEX,MEX,3,40,2018,7398.437376
MEX,MEX,3,40,2019,7764.265984
USA,USA,3,40,2010,92899.418112
USA,USA,3,40,2011,103193.214976
USA,USA,3,40,2012,102903.341056
USA,USA,3,40,2013,106235.16672
USA,USA,3,40,2014,118587.318272
USA,USA,3,40,2015,107764.752384
USA,USA,3,40,2016,107548.991488
USA,USA,3,40,2017,113221.484544
USA,USA,3,40,2018,112893.386752
USA,USA,3,40,2019,119049.0112
MEX,CAN,3,41,2010,4.181941
USA,CAN,3,41,2010,843.686005
CAN,MEX,3,41,2010,11.902198
USA,MEX,3,41,2010,294.110495
CAN,USA,3,41,2010,878.045885
MEX,USA,3,41,2010,182.842913
MEX,CAN,3,41,2011,2.819178
USA,CAN,3,41,2011,918.41991
CAN,MEX,3,41,2011,18.330279
USA,MEX,3,41,2011,367.550662
CAN,USA,3,41,2011,967.967108
MEX,USA,3,41,2011,218.341483
MEX,CAN,3,41,2012,1.685522
USA,CAN,3,41,2012,990.065383
CAN,MEX,3,41,2012,20.386342
USA,MEX,3,41,2012,404.215544
CAN,USA,3,41,2012,1006.992547
MEX,USA,3,41,2012,191.535195
MEX,CAN,3,41,2013,1.355293
USA,CAN,3,41,2013,1019.591906
CAN,MEX,3,41,2013,22.798528
USA,MEX,3,41,2013,420.810201
CAN,USA,3,41,2013,1076.810564
MEX,USA,3,41,2013,196.85958
MEX,CAN,3,41,2014,3.385077
USA,CAN,3,41,2014,1022.997775
CAN,MEX,3,41,2014,25.655709
USA,MEX,3,41,2014,363.856678
CAN,USA,3,41,2014,1125.888982
MEX,USA,3,41,2014,198.389089
MEX,CAN,3,41,2015,7.52677
USA,CAN,3,41,2015,1032.668875
CAN,MEX,3,41,2015,27.66348
USA,MEX,3,41,2015,427.739571
CAN,USA,3,41,2015,1079.375631
MEX,USA,3,41,2015,210.145016
MEX,CAN,3,41,2016,31.986612
USA,CAN,3,41,2016,964.664593
CAN,MEX,3,41,2016,24.053727
USA,MEX,3,41,2016,413.223471
CAN,USA,3,41,2016,1028.235126
MEX,USA,3,41,2016,231.755976
MEX,CAN,3,41,2017,36.286973
USA,CAN,3,41,2017,950.16366
CAN,MEX,3,41,2017,24.505855
USA,MEX,3,41,2017,417.926866
CAN,USA,3,41,2017,993.815561
MEX,USA,3,41,2017,212.719185
MEX,CAN,3,41,2018,30.311707
USA,CAN,3,41,2018,989.073883
CAN,MEX,3,41,2018,28.494547
USA,MEX,3,41,2018,401.734776
CAN,USA,3,41,2018,1083.172055
MEX,USA,3,41,2018,240.626212
MEX,CAN,3,41,2019,15.859599
USA,CAN,3,41,2019,1048.135581
CAN,MEX,3,41,2019,24.814662
USA,MEX,3,41,2019,350.499183
CAN,USA,3,41,2019,1141.424167
MEX,USA,3,41,2019,286.355758
CAN,CAN,3,41,2010,1820.83264
CAN,CAN,3,41,2011,1920.141952
CAN,CAN,3,41,2012,2180.696064
CAN,CAN,3,41,2013,1549.060992
CAN,CAN,3,41,2014,1481.101696
CAN,CAN,3,41,2015,862.067776
CAN,CAN,3,41,2016,829.279936
CAN,CAN,3,41,2017,957.05984
CAN,CAN,3,41,2018,912.438912
CAN,CAN,3,41,2019,1058.96992
MEX,MEX,3,41,2010,3021.551104
MEX,MEX,3,41,2011,3584.321792
MEX,MEX,3,41,2012,3953.349888
MEX,MEX,3,41,2013,4168.677888
MEX,MEX,3,41,2014,3885.284352
MEX,MEX,3,41,2015,3198.191616
MEX,MEX,3,41,2016,2867.899392
MEX,MEX,3,41,2017,3044.591616
MEX,MEX,3,41,2018,3031.348224
MEX,MEX,3,41,2019,3240.969984
USA,USA,3,41,2010,24543.803392
USA,USA,3,41,2011,27789.756416
USA,USA,3,41,2012,27855.558656
USA,USA,3,41,2013,28565.02272
USA,USA,3,41,2014,27840.03072
USA,USA,3,41,2015,25719.508992
USA,USA,3,41,2016,23865.28256
USA,USA,3,41,2017,23137.335296
USA,USA,3,41,2018,24378.5728
USA,USA,3,41,2019,25114.236928
MEX,CAN,3,42,2010,2.395674
USA,CAN,3,42,2010,245.452103
CAN,MEX,3,42,2010,6.603238
USA,MEX,3,42,2010,595.540618
CAN,USA,3,42,2010,153.792792
MEX,USA,3,42,2010,47.232824
MEX,CAN,3,42,2011,2.775702
USA,CAN,3,42,2011,270.3651
CAN,MEX,3,42,2011,13.287447
USA,MEX,3,42,2011,777.896458
CAN,USA,3,42,2011,178.799237
MEX,USA,3,42,2011,54.081394
MEX,CAN,3,42,2012,5.071636
USA,CAN,3,42,2012,354.333792
CAN,MEX,3,42,2012,12.259298
USA,MEX,3,42,2012,943.215109
CAN,USA,3,42,2012,210.555335
MEX,USA,3,42,2012,62.306883
MEX,CAN,3,42,2013,6.07353
USA,CAN,3,42,2013,360.530476
CAN,MEX,3,42,2013,9.523762
USA,MEX,3,42,2013,825.035914
CAN,USA,3,42,2013,214.90719
MEX,USA,3,42,2013,86.17481
MEX,CAN,3,42,2014,7.123961
USA,CAN,3,42,2014,338.98385
USA,MEX,3,42,2014,668.911325
CAN,USA,3,42,2014,183.875764
MEX,USA,3,42,2014,108.434639
MEX,CAN,3,42,2015,6.207738
USA,CAN,3,42,2015,320.659634
CAN,MEX,3,42,2015,2.96051
USA,MEX,3,42,2015,659.192359
CAN,USA,3,42,2015,195.303045
MEX,USA,3,42,2015,80.867787
MEX,CAN,3,42,2016,6.278886
USA,CAN,3,42,2016,333.712677
CAN,MEX,3,42,2016,0.170748
USA,MEX,3,42,2016,668.052367
CAN,USA,3,42,2016,200.874547
MEX,USA,3,42,2016,97.031629
MEX,CAN,3,42,2017,6.348915
USA,CAN,3,42,2017,316.466114
CAN,MEX,3,42,2017,0.002197
USA,MEX,3,42,2017,728.121409
CAN,USA,3,42,2017,174.247166
MEX,USA,3,42,2017,103.875688
MEX,CAN,3,42,2018,7.613627
USA,CAN,3,42,2018,320.943217
CAN,MEX,3,42,2018,2.64497
USA,MEX,3,42,2018,700.808862
CAN,USA,3,42,2018,179.417442
MEX,USA,3,42,2018,107.862034
MEX,CAN,3,42,2019,7.005657
USA,CAN,3,42,2019,308.816704
CAN,MEX,3,42,2019,0.364328
USA,MEX,3,42,2019,692.908437
CAN,USA,3,42,2019,196.282665
MEX,USA,3,42,2019,99.558178
CAN,MEX,3,42,2014,3.816736
MEX,MEX,3,42,2010,1062.309248
MEX,MEX,3,42,2011,1187.533312
MEX,MEX,3,42,2012,1234.996224
MEX,MEX,3,42,2013,1314.067328
MEX,MEX,3,42,2014,1200.284032
MEX,MEX,3,42,2015,1169.60192
MEX,MEX,3,42,2016,1142.664704
MEX,MEX,3,42,2017,1100.990976
MEX,MEX,3,42,2018,1201.38368
MEX,MEX,3,42,2019,1262.660352
USA,USA,3,42,2010,11546.678272
USA,USA,3,42,2011,10937.848832
USA,USA,3,42,2012,9999.598592
USA,USA,3,42,2013,10987.860992
USA,USA,3,42,2014,9020.345344
USA,USA,3,42,2015,8115.55328
USA,USA,3,42,2016,7818.614784
USA,USA,3,42,2017,7297.506304
USA,USA,3,42,2018,7923.21792
USA,USA,3,42,2019,7831.665152
MEX,CAN,3,43,2010,0.078042
USA,CAN,3,43,2010,621.670207
CAN,MEX,3,43,2010,4.632726
USA,MEX,3,43,2010,180.651416
CAN,USA,3,43,2010,247.996736
MEX,USA,3,43,2010,7.787061
MEX,CAN,3,43,2011,1.360027
USA,CAN,3,43,2011,704.163079
CAN,MEX,3,43,2011,8.860324
USA,MEX,3,43,2011,193.715421
CAN,USA,3,43,2011,305.585021
MEX,USA,3,43,2011,9.504643
MEX,CAN,3,43,2012,0.652264
USA,CAN,3,43,2012,753.058543
CAN,MEX,3,43,2012,13.602156
USA,MEX,3,43,2012,196.066728
CAN,USA,3,43,2012,354.414394
MEX,USA,3,43,2012,14.579046
MEX,CAN,3,43,2013,0.576801
USA,CAN,3,43,2013,805.254124
CAN,MEX,3,43,2013,26.826659
USA,MEX,3,43,2013,209.542466
CAN,USA,3,43,2013,399.130776
MEX,USA,3,43,2013,11.902155
MEX,CAN,3,43,2014,0.540846
USA,CAN,3,43,2014,816.35853
CAN,MEX,3,43,2014,22.104496
USA,MEX,3,43,2014,199.637554
CAN,USA,3,43,2014,436.052804
MEX,USA,3,43,2014,9.679125
MEX,CAN,3,43,2015,1.603949
USA,CAN,3,43,2015,790.177672
CAN,MEX,3,43,2015,20.828818
USA,MEX,3,43,2015,180.932065
CAN,USA,3,43,2015,478.931176
MEX,USA,3,43,2015,12.362701
MEX,CAN,3,43,2016,3.195605
USA,CAN,3,43,2016,782.77818
CAN,MEX,3,43,2016,22.782048
USA,MEX,3,43,2016,179.861314
CAN,USA,3,43,2016,439.851398
MEX,USA,3,43,2016,17.190042
MEX,CAN,3,43,2017,2.309484
USA,CAN,3,43,2017,826.491132
CAN,MEX,3,43,2017,37.742778
USA,MEX,3,43,2017,199.744354
CAN,USA,3,43,2017,419.132718
MEX,USA,3,43,2017,13.970673
MEX,CAN,3,43,2018,2.886006
USA,CAN,3,43,2018,835.157746
CAN,MEX,3,43,2018,50.194012
USA,MEX,3,43,2018,231.664453
CAN,USA,3,43,2018,446.587757
MEX,USA,3,43,2018,18.740758
MEX,CAN,3,43,2019,3.682739
USA,CAN,3,43,2019,938.360366
CAN,MEX,3,43,2019,49.800984
USA,MEX,3,43,2019,244.337127
CAN,USA,3,43,2019,463.516178
MEX,USA,3,43,2019,29.01692
CAN,CAN,3,43,2010,4908.983296
CAN,CAN,3,43,2011,5671.752704
CAN,CAN,3,43,2012,5906.074624
CAN,CAN,3,43,2013,6363.909632
CAN,CAN,3,43,2014,6090.13504
CAN,CAN,3,43,2015,5318.629888
CAN,CAN,3,43,2016,5053.351936
CAN,CAN,3,43,2017,5211.177472
CAN,CAN,3,43,2018,5349.097984
CAN,CAN,3,43,2019,5439.476224
MEX,MEX,3,43,2010,4024.651264
MEX,MEX,3,43,2011,4714.91072
MEX,MEX,3,43,2012,5198.604288
MEX,MEX,3,43,2013,4993.16224
MEX,MEX,3,43,2014,4811.548672
MEX,MEX,3,43,2015,5002.09152
MEX,MEX,3,43,2016,4712.389632
MEX,MEX,3,43,2017,4821.855232
MEX,MEX,3,43,2018,4983.27808
MEX,MEX,3,43,2019,5000.311296
USA,USA,3,43,2010,46566.203392
USA,USA,3,43,2011,52224.978944
USA,USA,3,43,2012,54647.02976
USA,USA,3,43,2013,57270.931456
USA,USA,3,43,2014,55924.24448
USA,USA,3,43,2015,54090.776576
USA,USA,3,43,2016,53257.191424
USA,USA,3,43,2017,51740.512256
USA,USA,3,43,2018,53946.71616
USA,USA,3,43,2019,53234.454528
MEX,CAN,3,44,2010,5.03664
USA,CAN,3,44,2010,785.439239
CAN,MEX,3,44,2010,3.760874
USA,MEX,3,44,2010,121.653248
CAN,USA,3,44,2010,1331.238773
MEX,USA,3,44,2010,514.308765
MEX,CAN,3,44,2011,8.460056
USA,CAN,3,44,2011,877.371921
CAN,MEX,3,44,2011,4.556195
USA,MEX,3,44,2011,150.063005
CAN,USA,3,44,2011,1455.166307
MEX,USA,3,44,2011,612.306464
MEX,CAN,3,44,2012,11.610995
USA,CAN,3,44,2012,990.210267
CAN,MEX,3,44,2012,4.723257
USA,MEX,3,44,2012,166.670425
CAN,USA,3,44,2012,1509.743868
MEX,USA,3,44,2012,679.122945
MEX,CAN,3,44,2013,17.119643
USA,CAN,3,44,2013,1072.463475
CAN,MEX,3,44,2013,33.114526
USA,MEX,3,44,2013,172.057979
CAN,USA,3,44,2013,1578.222025
MEX,USA,3,44,2013,692.833274
MEX,CAN,3,44,2014,51.693125
USA,CAN,3,44,2014,1144.84494
CAN,MEX,3,44,2014,36.067346
USA,MEX,3,44,2014,190.547735
CAN,USA,3,44,2014,1704.209839
MEX,USA,3,44,2014,678.038319
MEX,CAN,3,44,2015,46.888104
USA,CAN,3,44,2015,1148.004483
CAN,MEX,3,44,2015,40.238604
USA,MEX,3,44,2015,192.365144
CAN,USA,3,44,2015,1916.743581
MEX,USA,3,44,2015,800.056273
MEX,CAN,3,44,2016,49.789596
USA,CAN,3,44,2016,1111.917
CAN,MEX,3,44,2016,39.328446
USA,MEX,3,44,2016,170.307526
CAN,USA,3,44,2016,2145.368167
MEX,USA,3,44,2016,1019.696538
MEX,CAN,3,44,2017,48.926677
USA,CAN,3,44,2017,1121.202745
CAN,MEX,3,44,2017,44.506981
USA,MEX,3,44,2017,170.910909
CAN,USA,3,44,2017,2335.86559
MEX,USA,3,44,2017,1143.603933
MEX,CAN,3,44,2018,43.362315
USA,CAN,3,44,2018,1176.176665
CAN,MEX,3,44,2018,52.72774
USA,MEX,3,44,2018,192.55202
CAN,USA,3,44,2018,2704.253636
MEX,USA,3,44,2018,1202.8447
MEX,CAN,3,44,2019,51.316114
USA,CAN,3,44,2019,1227.400907
CAN,MEX,3,44,2019,57.201823
USA,MEX,3,44,2019,203.613117
CAN,USA,3,44,2019,2953.300086
MEX,USA,3,44,2019,1238.740337
CAN,CAN,3,44,2010,5881.814016
CAN,CAN,3,44,2011,6237.58592
CAN,CAN,3,44,2012,6431.243776
CAN,CAN,3,44,2013,6470.498304
CAN,CAN,3,44,2014,5773.839872
CAN,CAN,3,44,2015,4843.705344
CAN,CAN,3,44,2016,5152.880128
CAN,CAN,3,44,2017,5195.285504
CAN,CAN,3,44,2018,5867.27936
CAN,CAN,3,44,2019,5908.174848
MEX,MEX,3,44,2010,6923.654144
MEX,MEX,3,44,2011,7702.849536
MEX,MEX,3,44,2012,7482.695168
MEX,MEX,3,44,2013,7763.227136
MEX,MEX,3,44,2014,7640.843264
MEX,MEX,3,44,2015,7482.582016
MEX,MEX,3,44,2016,6409.602048
MEX,MEX,3,44,2017,6934.7456
MEX,MEX,3,44,2018,7133.031936
MEX,MEX,3,44,2019,7558.226432
USA,USA,3,44,2010,58049.224704
USA,USA,3,44,2011,60472.274944
USA,USA,3,44,2012,62824.984576
USA,USA,3,44,2013,64870.547456
USA,USA,3,44,2014,66607.722496
USA,USA,3,44,2015,67878.330368
USA,USA,3,44,2016,68987.305984
USA,USA,3,44,2017,67340.926976
USA,USA,3,44,2018,67337.961472
USA,USA,3,44,2019,69779.996672
MEX,CAN,3,45,2010,0.42307
USA,CAN,3,45,2010,30.219216
CAN,MEX,3,45,2010,7.64476
USA,MEX,3,45,2010,117.872513
CAN,USA,3,45,2010,147.900008
MEX,USA,3,45,2010,741.752227
MEX,CAN,3,45,2011,1.682518
USA,CAN,3,45,2011,36.745274
CAN,MEX,3,45,2011,14.739584
USA,MEX,3,45,2011,153.037817
CAN,USA,3,45,2011,180.788646
MEX,USA,3,45,2011,1307.857372
MEX,CAN,3,45,2012,0.067848
USA,CAN,3,45,2012,38.480239
CAN,MEX,3,45,2012,15.545256
USA,MEX,3,45,2012,150.750376
CAN,USA,3,45,2012,180.529898
MEX,USA,3,45,2012,861.157037
MEX,CAN,3,45,2013,10.888899
USA,CAN,3,45,2013,41.534596
CAN,MEX,3,45,2013,10.542635
USA,MEX,3,45,2013,123.399959
CAN,USA,3,45,2013,183.189514
MEX,USA,3,45,2013,1196.251314
MEX,CAN,3,45,2014,50.453462
USA,CAN,3,45,2014,40.809196
CAN,MEX,3,45,2014,0.942451
USA,MEX,3,45,2014,80.589388
CAN,USA,3,45,2014,187.559286
MEX,USA,3,45,2014,808.386773
MEX,CAN,3,45,2015,18.670616
USA,CAN,3,45,2015,40.970658
CAN,MEX,3,45,2015,3.423532
USA,MEX,3,45,2015,68.282903
CAN,USA,3,45,2015,191.798919
MEX,USA,3,45,2015,839.144965
MEX,CAN,3,45,2016,0.741785
USA,CAN,3,45,2016,49.167441
CAN,MEX,3,45,2016,7.630903
USA,MEX,3,45,2016,22.599178
CAN,USA,3,45,2016,184.807401
MEX,USA,3,45,2016,701.768122
MEX,CAN,3,45,2017,29.84819
USA,CAN,3,45,2017,40.485642
CAN,MEX,3,45,2017,1.266968
USA,MEX,3,45,2017,33.833837
CAN,USA,3,45,2017,191.106173
MEX,USA,3,45,2017,643.650415
MEX,CAN,3,45,2018,0.994813
USA,CAN,3,45,2018,37.821813
CAN,MEX,3,45,2018,1.397941
USA,MEX,3,45,2018,67.085403
CAN,USA,3,45,2018,200.521203
MEX,USA,3,45,2018,679.179277
MEX,CAN,3,45,2019,75.653866
USA,CAN,3,45,2019,33.420739
CAN,MEX,3,45,2019,11.421251
USA,MEX,3,45,2019,11.903312
CAN,USA,3,45,2019,210.177703
MEX,USA,3,45,2019,584.080639
CAN,CAN,3,45,2016,293.216128
CAN,CAN,3,45,2017,600.724288
CAN,CAN,3,45,2018,545.452992
